market_code,所属概念数量,所属概念,股票代码,code
17,9,物业管理;参股保险;证金持股;化债概念(AMC概念);国企改革;央企国企改革;沪股通;股权转让(并购重组);融资融券,600657.SH,600657
17,6,医药电商;高股息精选;养老概念;京津冀一体化;沪股通;融资融券,600329.SH,600329
17,6,猴痘概念;创新药;生物疫苗;AIGC概念;沪股通;融资融券,688180.SH,688180
17,8,参股券商;参股银行;PPP概念;国企改革;智慧城市;沪股通;融资融券;回购增持再贷款概念,600350.SH,600350
17,11,存储芯片;先进封装;OLED;芯片概念;数据中心;回购增持再贷款概念;光伏建筑一体化;绿色电力;国企改革;沪股通;融资融券,600667.SH,600667
17,11,MiniLED;智能家居;虚拟现实;长安汽车概念;元宇宙;智能座舱;汽车电子;消费电子概念;OLED;比亚迪概念;特斯拉概念,605218.SH,605218
33,9,流感;医疗器械概念;智能医疗;注册制次新股;国企改革;机器人概念;深股通;新股与次新股;融资融券,301584.SZ,301584
17,12,飞行汽车(eVTOL);长安汽车概念;无线充电;新能源汽车;低空经济;粤港澳大湾区;华为概念;回购增持再贷款概念;充电桩;高压快充;沪股通;融资融券,688612.SH,688612
33,15,AI语料;多模态AI;AIGC概念;ChatGPT概念;鸿蒙概念;AI智能体;数据要素;互联网金融;人工智能;AI应用;智能医疗;证金持股;2025年报预增;融资融券;深股通,300033.SZ,300033
17,7,脑机接口;跨境电商;智能家居;人工智能;工业互联网;沪股通;融资融券,603008.SH,603008
33,4,期货概念;国企改革;创投;深股通,001236.SZ,001236
33,3,人民币贬值受益;深股通;融资融券,300910.SZ,300910
17,3,生物质能发电;固废处理;绿色电力,605028.SH,605028
33,6,家用电器;跨境电商;露营经济;消费电子概念;人民币贬值受益;无线耳机,300464.SZ,300464
33,8,俄乌冲突概念;页岩气;天然气;新疆振兴;西部大开发;碳中和;一带一路;人民币贬值受益,300164.SZ,300164
33,10,农机;机器人概念;农村电商;中俄贸易概念;低空经济;一带一路;工业大麻;氢能源;乡村振兴;西部大开发,300022.SZ,300022
17,4,芬太尼;创新药;沪股通;融资融券,600285.SH,600285
151,7,工业互联网;充电桩;新能源汽车;汽车电子;专精特新;新股与次新股;融资融券,920168.BJ,920168
151,3,医疗器械概念;新股与次新股;融资融券,920180.BJ,920180
33,7,钒电池;国企改革;氢能源;污水处理;深股通;固态电池;融资融券,000822.SZ,000822
17,5,参股银行;创新药;机器人概念;石墨烯;融资融券,600503.SH,600503
17,13,BC电池;钙钛矿电池;TOPCON电池;光伏概念;芯片概念;高端装备;固态电池;机器视觉;锂电池概念;共封装光学(CPO);储能;沪股通;融资融券,688516.SH,688516
33,11,PCB概念;毫米波雷达;5G;卫星导航;芯片概念;消费电子概念;专精特新;无人驾驶;华为概念;储能;融资融券,300936.SZ,300936
33,3,锂电池概念;深股通;融资融券,300641.SZ,300641
33,13,新能源汽车;人民币贬值受益;中俄贸易概念;燃料电池;汽车电子;无人驾驶;回购增持再贷款概念;国企改革;车联网(车路协同);氢能源;人工智能;深股通;融资融券,000957.SZ,000957
17,6,注册制次新股;绿色电力;工业互联网;数字经济;新股与次新股;融资融券,603382.SH,603382
17,5,细胞免疫治疗;创新药;眼科医疗;沪股通;融资融券,688331.SH,688331
33,16,装配式建筑;PPP概念;绿色电力;新型城镇化;养老概念;光伏建筑一体化;乡村振兴;雄安新区;体育产业;一带一路;深股通;储能;光伏概念;可控核聚变;低空经济;融资融券,002135.SZ,002135
33,15,煤炭概念;煤化工概念;天然气;氢能源;碳中和;污水处理;燃料电池;深股通;超级电容;储能;新能源汽车;机器人概念;无人驾驶;股权转让(并购重组);融资融券,000723.SZ,000723
17,6,科创次新股;注册制次新股;机器视觉;高端装备;新股与次新股;融资融券,688816.SH,688816
17,5,创新药;人民币贬值受益;西部大开发;沪股通;融资融券,688506.SH,688506
151,3,新股与次新股;融资融券;人民币贬值受益,920050.BJ,920050
17,17,汽车芯片;国家大基金持股;5G;芯片概念;汽车电子;智能座舱;人形机器人;数据中心;量子科技;无人机;无人驾驶;专精特新;机器人概念;商业航天;F5G概念;沪股通;融资融券,688107.SH,688107
151,5,专精特新;消费电子概念;新股与次新股;融资融券;人民币贬值受益,920183.BJ,920183
33,8,注册制次新股;小米汽车;新能源汽车;减速器;小米概念;深股通;新股与次新股;融资融券,301656.SZ,301656
33,7,建筑节能;京津冀一体化;机器人概念;高端装备;智能电网;水泥概念;国企改革,000856.SZ,000856
17,8,物业管理;证金持股;国企改革;京津冀一体化;智能家居;沪股通;融资融券;股权转让(并购重组),600743.SH,600743
17,11,毫米波雷达;卫星导航;特斯拉概念;无人驾驶;新能源汽车;比亚迪概念;机器人概念;专精特新;长三角一体化;智能家居;沪股通,603211.SH,603211
17,7,航运概念;央企国企改革;国企改革;回购增持再贷款概念;人民币贬值受益;沪股通;融资融券,601975.SH,601975
151,10,氢能源;燃料电池;高端装备;高铁;海工装备;风电;融资融券;核电;数据中心;专精特新,920689.BJ,920689
17,8,黄金概念;金属铜;小金属概念;沪股通;2025年报预增;西部大开发;国企改革;融资融券,601069.SH,601069
17,15,科创次新股;WiFi 6;卫星导航;6G概念;商业航天;汽车芯片;AI眼镜;5G;芯片概念;智能穿戴;小米概念;华为概念;注册制次新股;新股与次新股;融资融券,688790.SH,688790
17,9,特钢概念;国企改革;西部大开发;新疆振兴;一带一路;央企国企改革;煤炭概念;沪股通;融资融券,600581.SH,600581
17,11,智能电网;高压快充;虚拟电厂;充电桩;储能;光伏概念;雄安新区;特斯拉概念;京津冀一体化;沪股通;融资融券,603050.SH,603050
33,12,存储芯片;芯片概念;参股银行;乡村振兴;京津冀一体化;体育产业;旅游概念;数据要素;IP经济(谷子经济);AI智能体;短剧游戏;深股通,000620.SZ,000620
33,5,期货概念;证金持股;深股通;融资融券;同花顺漂亮100,000776.SZ,000776
33,5,物业管理;建筑节能;长三角一体化;深股通;融资融券,000517.SZ,000517
17,8,特钢概念;国企改革;回购增持再贷款概念;人工智能;工业互联网;机器人概念;融资融券;沪股通,600022.SH,600022
17,5,创新药;同花顺出海50;人民币贬值受益;沪股通;融资融券,688235.SH,688235
33,5,共同富裕示范区;专精特新;污水处理;回购增持再贷款概念;融资融券,301081.SZ,301081
33,2,新能源汽车;融资融券,301003.SZ,301003
151,2,新股与次新股;融资融券,920187.BJ,920187
33,9,三胎概念;医药电商;医疗器械概念;跨境电商;一带一路;人民币贬值受益;特斯拉概念;深股通;融资融券,002382.SZ,002382
33,14,芯片概念;第三代半导体;专精特新;2025年报预增;充电桩;光伏概念;储能;海工装备;特高压;柔性直流输电;国企改革;股权转让(并购重组);深股通;融资融券,300046.SZ,300046
17,16,华为概念;人工智能;专精特新;国产操作系统;东数西算(算力);信创;网络安全;数据安全;百度概念;数据中心;AI智能体;DeepSeek概念;云计算;换电概念;沪股通;融资融券,688168.SH,688168
17,8,中芯国际概念;存储芯片;OLED;芯片概念;柔性屏(折叠屏);装配式建筑;沪股通;融资融券,601133.SH,601133
33,22,减速器;商业航天;人形机器人;工业母机;新型工业化;高端装备;机器人概念;传感器;比亚迪概念;富士康概念;新能源汽车;芯片概念;专精特新;燃料电池;人工智能;光伏概念;粤港澳大湾区;海峡两岸;PCB概念;氢能源;2025年报预增;深股通,300503.SZ,300503
17,6,沪股通;融资融券;证金持股;同花顺中特估100;蚂蚁集团概念;华为概念,601601.SH,601601
17,12,算力租赁;AI智能体;东数西算(算力);DeepSeek概念;智能医疗;土壤修复;2025三季报预增;回购增持再贷款概念;粮食概念;超级品牌;融资融券;沪股通,600186.SH,600186
22,9,军工信息化;军民融合;商业航天;军工;专精特新;锂电池概念;人工智能;ST板块;西部大开发,688511.SH,688511
17,9,互联网保险;沪股通;融资融券;证金持股;同花顺漂亮100;家庭医生;参股券商;同花顺中特估100;独角兽概念,601318.SH,601318
33,17,碳纤维;人形机器人;3D打印;新型工业化;机器人概念;低空经济;专精特新;高端装备;商业航天;光伏概念;充电桩;建筑节能;智能物流;数据中心;共同富裕示范区;深股通;融资融券,002006.SZ,002006
33,11,物业管理;深圳国企改革;房屋检测;国企改革;粤港澳大湾区;智慧政务;阿里巴巴概念;华为概念;数据中心;深股通;融资融券,300917.SZ,300917
17,3,创新药;沪股通;融资融券,688192.SH,688192
33,8,超级品牌;三胎概念;网红经济;医疗器械概念;国企改革;西部大开发;深股通;融资融券,001328.SZ,001328
33,23,长安汽车概念;智能座舱;无人驾驶;华为汽车;传感器;机器视觉;人形机器人;比亚迪概念;汽车电子;毫米波雷达;机器人概念;新能源汽车;专精特新;英伟达概念;粤港澳大湾区;人工智能;充电桩;华为概念;汽车芯片;百度概念;回购增持再贷款概念;深股通;融资融券,301488.SZ,301488
33,3,光伏概念;专精特新;融资融券,301373.SZ,301373
17,8,先进封装;存储芯片;芯片概念;5G;机器视觉;华为概念;核电;股权转让(并购重组),603991.SH,603991
33,9,传感器;新能源汽车;比亚迪概念;汽车电子;5G;中俄贸易概念;回购增持再贷款概念;深股通;融资融券,301529.SZ,301529
17,11,军民融合;商业航天;大飞机;军工;无人机;高端装备;央企国企改革;专精特新;国企改革;沪股通;融资融券,688586.SH,688586
33,12,横琴新区;新型城镇化;PPP概念;养老概念;污水处理;粤港澳大湾区;网红经济;石墨烯;互联网金融;区块链;文化传媒概念;抖音概念(字节概念),002663.SZ,002663
17,7,华为汽车;人形机器人;新能源汽车;机器人概念;高铁;华为概念;沪股通,605128.SH,605128
33,6,黑龙江自贸区;装配式建筑;建筑节能;碳中和;智能家居;融资融券,301227.SZ,301227
33,17,钙钛矿电池;虚拟电厂;TOPCON电池;光伏概念;光伏建筑一体化;碳交易;绿色电力;储能;碳中和;DeepSeek概念;工业互联网;西部大开发;央企国企改革;机器人概念;国企改革;深股通;融资融券,000591.SZ,000591
22,5,页岩气;天然气;俄乌冲突概念;ST板块;人民币贬值受益,600777.SH,600777
33,23,WiFi 6;EDR概念;铜缆高速连接;苹果概念;消费电子概念;5G;汽车电子;芯片概念;虚拟现实;华为概念;无人机;新能源汽车;专精特新;钙钛矿电池;军工;商业航天;卫星导航;医疗器械概念;光伏概念;军工信息化;数字经济;深股通;融资融券,300563.SZ,300563
33,4,数据中心;创投;智能家居;深股通,002918.SZ,002918
17,11,光热发电;光伏概念;储能;建筑节能;国企改革;芯片概念;富士康概念;医疗器械概念;天然气;沪股通;融资融券,600207.SH,600207
17,9,物业管理;养老概念;国企改革;京津冀一体化;数字经济;回购增持再贷款概念;小米概念;沪股通;融资融券,601588.SH,601588
17,5,机器人概念;西部大开发;物联网;国企改革;人脸识别,600302.SH,600302
17,3,创新药;沪股通;融资融券,688197.SH,688197
33,17,柔性直流输电;特高压;智能电网;抽水蓄能;电力物联网;风电;充电桩;核电;海工装备;燃料电池;氢能源;一带一路;无人机;5G;数字经济;深股通;融资融券,002498.SZ,002498
33,8,BC电池;HJT电池;光伏概念;专精特新;数据中心;超导概念;硅能源;融资融券,301266.SZ,301266
33,26,汽车芯片;存储芯片;MCU芯片;智能座舱;AI眼镜;芯片概念;汽车电子;消费电子概念;传感器;无人驾驶;脑机接口;人形机器人;比亚迪概念;语音技术;车联网(车路协同);机器人概念;新能源汽车;长安汽车概念;光伏概念;人工智能;百度概念;储能;回购增持再贷款概念;深股通;股权转让(并购重组);融资融券,301099.SZ,301099
33,8,文化传媒概念;体育产业;DeepSeek概念;阿里巴巴概念;同花顺漂亮100;深股通;融资融券;同花顺出海50,002027.SZ,002027
33,8,物业管理;深圳国企改革;新型城镇化;国企改革;化债概念(AMC概念);一带一路;粤港澳大湾区;深股通,000011.SZ,000011
33,24,华为海思概念股;汽车电子;比亚迪概念;新能源汽车;粤港澳大湾区;芯片概念;机器人概念;华为概念;第三代半导体;人民币贬值受益;存储芯片;智慧城市;创投;6G概念;互联网金融;腾讯概念;共封装光学(CPO);华为昇腾;AI智能体;2025年报预增;雄安新区;证金持股;深股通;融资融券,000062.SZ,000062
33,26,超级电容;小金属概念;共封装光学(CPO);商业航天;5G;汽车电子;无人机;AI眼镜;卫星导航;传感器;高压快充;液冷服务器;智能穿戴;光伏概念;比亚迪概念;低空经济;机器人概念;锂电池概念;储能;华为概念;粤港澳大湾区;东数西算(算力);创投;国企改革;深股通;融资融券,000636.SZ,000636
33,23,TOPCON电池;钙钛矿电池;智能电网;光伏建筑一体化;光伏概念;风电;充电桩;海工装备;绿色电力;储能;碳中和;高铁;锂电池概念;新能源汽车;军工;比亚迪概念;一带一路;军民融合;5G;华为概念;国企改革;深股通;摘帽,002309.SZ,002309
17,10,两轮车;参股银行;人民币贬值受益;注册制次新股;比亚迪概念;新型工业化;智能座舱;汽车电子;新股与次新股;融资融券,603202.SH,603202
33,16,新型工业化;苹果概念;机器视觉;PCB概念;传感器;新能源汽车;机器人概念;商业航天;工业互联网;充电桩;2025年报预增;人工智能;2025三季报预增;数字经济;绿色电力;民爆概念,300836.SZ,300836
33,14,化肥;生态农业;磷化工;土地流转;农业种植;合成生物;土壤修复;乡村振兴;农机;中俄贸易概念;数字乡村;机器人概念;人工智能;无人机,300387.SZ,300387
17,7,国企改革;DeepSeek概念;腾讯概念;抖音概念(字节概念);阿里巴巴概念;沪股通;融资融券,601828.SH,601828
33,11,智慧城市;人脸识别;安防;DeepSeek概念;人工智能;跨境电商;智能家居;机器视觉;机器人概念;人民币贬值受益;融资融券,301042.SZ,301042
