code,所属概念数量,market_code,所属概念,股票代码
688300,6,17,存储芯片;先进封装;芯片概念;专精特新;沪股通;融资融券,688300.SH
605286,9,17,东数西算(算力);虚拟电厂;人工智能;储能;新型城镇化;绿色电力;风电;氢能源;沪股通,605286.SH
688553,6,17,创新药;重组蛋白;CRO概念;仿制药一致性评价;西部大开发;融资融券,688553.SH
688025,20,17,共封装光学(CPO);光纤概念;PCB概念;苹果概念;芯片概念;MR(混合现实);3D打印;钙钛矿电池;TOPCON电池;机器视觉;专精特新;光伏概念;虚拟现实;比亚迪概念;华为概念;2025年报预增;宁德时代概念;固态电池;沪股通;融资融券,688025.SH
601872,12,17,俄乌冲突概念;天然气;航运概念;上海自贸区;一带一路;回购增持再贷款概念;央企国企改革;海峡两岸;高股息精选;融资融券;国企改革;沪股通,601872.SH
603757,14,17,液冷服务器;数据中心;新能源汽车;专精特新;储能;燃料电池;高端装备;空气能热泵;核电;商业航天;氢能源;海工装备;水利;沪股通,603757.SH
301179,29,33,虚拟电厂;电力物联网;柔性直流输电;智能电网;特高压;充电桩;网络安全;数据安全;数据中心;多模态AI;风电;光伏概念;储能;物联网;数字孪生;光伏建筑一体化;5G;绿色电力;数字经济;DeepSeek概念;低空经济;无人机;人工智能;新型工业化;机器人概念;专精特新;AI应用;深股通;融资融券,301179.SZ
300054,11,33,光刻胶;中芯国际概念;存储芯片;先进封装;OLED;柔性屏(折叠屏);芯片概念;锂电池概念;2026一季报预增;深股通;融资融券,300054.SZ
002491,13,33,光纤概念;5G;数据中心;专精特新;长三角一体化;储能;独角兽概念;网络安全;数字水印;数据安全;固态电池;深股通;融资融券,002491.SZ
920179,6,151,股权转让(并购重组);芯片概念;中芯国际概念;光伏概念;融资融券;专精特新,920179.BJ
300548,15,33,F5G概念;共封装光学(CPO);光纤概念;铜缆高速连接;5G;芯片概念;数据中心;专精特新;2025年报预增;华为概念;长三角一体化;机器人概念;抖音概念(字节概念);融资融券;深股通,300548.SZ
600522,41,17,光纤概念;铜缆高速连接;共封装光学(CPO);超导概念;特高压;液冷服务器;6G概念;超级电容;可控核聚变;柔性直流输电;5G;海工装备;核电;数据中心;光伏概念;风电;智能电网;钙钛矿电池;商业航天;量子科技;固态电池;新能源汽车;汽车电子;储能;锂电池概念;氢能源;东数西算(算力);一带一路;工业互联网;华为概念;机器人概念;低空经济;绿色电力;碳中和;阿里巴巴概念;DeepSeek概念;数字经济;数据要素;沪股通;融资融券;证金持股,600522.SH
688312,11,17,PCB概念;苹果概念;5G;芯片概念;消费电子概念;专精特新;机器视觉;传感器;粤港澳大湾区;人工智能;融资融券,688312.SH
688385,10,17,英伟达概念;汽车芯片;MCU芯片;存储芯片;芯片概念;东数西算(算力);无线充电;人工智能;融资融券;沪股通,688385.SH
600378,26,17,国产航母;氟化工概念;磷化工;中芯国际概念;PVDF概念;PCB概念;大飞机;芯片概念;军工;锂电池概念;固态电池;央企国企改革;燃料电池;新能源汽车;液冷服务器;氢能源;西部大开发;钠离子电池;碳中和;国企改革;俄乌冲突概念;碳交易;页岩气;股权转让(并购重组);沪股通;融资融券,600378.SH
688011,6,17,军工信息化;军民融合;军工;专精特新;黑龙江自贸区;融资融券,688011.SH
603843,22,22,赛马概念;ST板块;盐湖提锂;特色小镇;光伏概念;PPP概念;西部大开发;固废处理;充电桩;地下管网;新型城镇化;东数西算(算力);算力租赁;一带一路;水利;旅游概念;雅下水电概念;乡村振兴;智慧政务;小金属概念;金属锌;金属铜,603843.SH
688323,16,17,钙钛矿电池;商业航天;卫星导航;光伏概念;军工;柔性屏(折叠屏);固态电池;华为概念;芯片概念;专精特新;风电;储能;PCB概念;消费电子概念;先进封装;融资融券,688323.SH
688097,33,17,共封装光学(CPO);苹果概念;富士康概念;华为手机;MR(混合现实);消费电子概念;AI眼镜;5G;芯片概念;宁德时代概念;汽车电子;光伏概念;固态电池;新型工业化;储能;特斯拉概念;高端装备;人形机器人;新能源汽车;智能穿戴;机器视觉;换电概念;锂电池概念;充电桩;无人机;工业互联网;华为概念;低空经济;机器人概念;一带一路;智能物流;沪股通;融资融券,688097.SH
603398,10,22,ST板块;医疗器械概念;机器人概念;光伏概念;三胎概念;TOPCON电池;硅能源;人工智能;区块链;IP经济(谷子经济),603398.SH
002733,22,33,钠离子电池;固态电池;锂电池概念;石墨烯;储能;5G;动力电池回收;燃料电池;新能源汽车;数据中心;专精特新;氢能源;军工;无人机;粤港澳大湾区;人民币贬值受益;一带一路;东数西算(算力);阿里巴巴概念;百度概念;深股通;融资融券,002733.SZ
300547,19,33,液冷服务器;成飞概念;汽车热管理;小米汽车;无人机;比亚迪概念;数据中心;军工;新能源汽车;华为汽车;军民融合;飞行汽车(eVTOL);华为概念;低空经济;长安汽车概念;储能;氢能源;西部大开发;深股通,300547.SZ
300986,11,33,人工智能;量子科技;2025年报预增;雅下水电概念;机器人概念;装配式建筑;一带一路;新型城镇化;雄安新区;深股通;融资融券,300986.SZ
688167,21,17,共封装光学(CPO);光纤概念;光刻机;先进封装;存储芯片;OLED;MicroLED概念;MR(混合现实);芯片概念;消费电子概念;3D打印;智能座舱;机器视觉;无人驾驶;虚拟现实;可控核聚变;回购增持再贷款概念;医美概念;西部大开发;沪股通;融资融券,688167.SH
688419,7,17,先进封装;存储芯片;芯片概念;高端装备;人民币贬值受益;绿色电力;融资融券,688419.SH
920045,9,151,2025年报预增;粤港澳大湾区;无人驾驶;数据中心;光纤概念;新股与次新股;融资融券;共封装光学(CPO);人民币贬值受益,920045.BJ
301377,9,33,PCB概念;2025年报预增;工业母机;机器视觉;粤港澳大湾区;机器人概念;高端装备;深股通;融资融券,301377.SZ
300303,20,33,MicroLED概念;MiniLED;共封装光学(CPO);先进封装;5G;智慧灯杆;消费电子概念;芯片概念;智能穿戴;数据中心;传感器;比亚迪概念;专精特新;新能源汽车;机器人概念;海峡两岸;粤港澳大湾区;独角兽概念;深股通;融资融券,300303.SZ
300308,15,33,共封装光学(CPO);F5G概念;液冷服务器;中国AI 50;芯片概念;5G;汽车电子;深股通;数据中心;同花顺新质50;2025年报预增;无人驾驶;人民币贬值受益;创投;融资融券,300308.SZ
301626,8,33,液冷服务器;消费电子概念;汽车电子;宁德时代概念;汽车热管理;华为概念;深股通;融资融券,301626.SZ
605056,13,17,特高压;高端装备;核电;军工;无人机;抽水蓄能;风电;机器人概念;储能;低空经济;人工智能;职业教育;沪股通,605056.SH
601208,20,17,PCB概念;PET铜箔;光刻胶;苹果概念;OLED;柔性屏(折叠屏);芯片概念;消费电子概念;2025年报预增;新能源汽车;军工;光伏概念;商业航天;BC电池;燃料电池;特高压;氢能源;西部大开发;沪股通;融资融券,601208.SH
300882,16,33,智能电网;电力物联网;虚拟电厂;传感器;储能;专精特新;新能源汽车;汽车电子;物联网;AI应用;碳中和;人工智能;数字经济;参股银行;深股通;融资融券,300882.SZ
002384,20,33,共封装光学(CPO);同花顺果指数;PCB概念;苹果概念;5G;数据中心;消费电子概念;芯片概念;MiniLED;高压快充;小米概念;华为概念;新能源汽车;人形机器人;特斯拉概念;深股通;机器人概念;人民币贬值受益;长三角一体化;融资融券,002384.SZ
301123,17,33,共封装光学(CPO);铜缆高速连接;PCB概念;液冷服务器;汽车电子;消费电子概念;新型烟草(电子烟);小米概念;人形机器人;比亚迪概念;宁德时代概念;新能源汽车;机器人概念;锂电池概念;储能;深股通;融资融券,301123.SZ
300603,35,33,算力租赁;云计算;东数西算(算力);网络安全;智慧政务;信创;数据确权;腾讯概念;阿里巴巴概念;数据中心;区块链;百度概念;抖音概念(字节概念);数字乡村;智慧城市;ETC;华为概念;安防;时空大数据;DeepSeek概念;车联网(车路协同);5G;数字经济;物联网;互联网金融;液冷服务器;独角兽概念;文化传媒概念;水利;AI应用;网红经济;一带一路;西部大开发;新疆振兴;深股通,300603.SZ
300686,14,33,OLED;柔性屏(折叠屏);富士康概念;消费电子概念;智能穿戴;新能源汽车;小米概念;比亚迪概念;机器人概念;固态电池;华为概念;虚拟现实;石墨烯;回购增持再贷款概念,300686.SZ
002647,9,33,芯片概念;移动支付;数字货币;跨境支付(CIPS);东数西算(算力);ST板块;云计算;区块链;互联网金融,002647.SZ
000951,11,33,新能源汽车;无人驾驶;燃料电池;减速器;氢能源;绿色电力;深股通;国企改革;冷链物流;高股息精选;融资融券,000951.SZ
603297,11,17,光刻机;AI眼镜;芯片概念;机器视觉;无人驾驶;虚拟现实;商业航天;智能医疗;共同富裕示范区;沪股通;融资融券,603297.SH
688282,9,17,卫星导航;商业航天;军民融合;军工;无人机;无人驾驶;专精特新;融资融券;摘帽,688282.SH
002001,9,33,氟化工概念;青蒿素;回购增持再贷款概念;维生素;合成生物;深股通;融资融券;人民币贬值受益;商业航天,002001.SZ
688313,10,17,共封装光学(CPO);F5G概念;光纤概念;5G;芯片概念;数据中心;2025年报预增;专精特新;沪股通;融资融券,688313.SH
002229,21,33,算力租赁;东数西算(算力);数字水印;云计算;英伟达概念;数据中心;Web3.0;区块链;数据要素;ChatGPT概念;元宇宙;虚拟数字人;DeepSeek概念;数字经济;AIGC概念;人工智能;福建自贸区;海峡两岸;体育产业;融资融券;深股通,002229.SZ
001223,9,33,新型工业化;PET铜箔;无人机;固态电池;专精特新;机器人概念;消费电子概念;锂电池概念;可降解塑料,001223.SZ
002873,6,33,医药电商;细胞免疫治疗;肝炎概念;创新药;流感;西部大开发,002873.SZ
300313,3,33,乳业;ST板块;西部大开发,300313.SZ
688668,12,17,铜缆高速连接;液冷服务器;英伟达概念;5G;机器视觉;比亚迪概念;新能源汽车;商业航天;2025年报预增;长安汽车概念;融资融券;沪股通,688668.SH
002788,8,33,福建自贸区;智能医疗;医药电商;海峡两岸;医疗器械概念;人工智能;养老概念;冷链物流,002788.SZ
300383,19,33,算力租赁;MLOps概念;华为昇腾;云计算;东数西算(算力);抖音概念(字节概念);华为鲲鹏;AIGC概念;百度概念;数据中心;液冷服务器;区块链;DeepSeek概念;华为概念;数字经济;工业互联网;京津冀一体化;深股通;融资融券,300383.SZ
301095,12,33,光刻机;共封装光学(CPO);存储芯片;第三代半导体;芯片概念;专精特新;信创;人工智能;AI智能体;DeepSeek概念;深股通;融资融券,301095.SZ
301362,7,33,C2M概念;PCB概念;一带一路;生态农业;专精特新;人民币贬值受益;融资融券,301362.SZ
601866,12,17,航运概念;同花顺中特估100;参股银行;国企改革;上海自贸区;回购增持再贷款概念;央企国企改革;沪股通;融资融券;储能;数字经济;中字头股票,601866.SH
688601,13,17,汽车芯片;AI眼镜;AI手机;芯片概念;消费电子概念;汽车电子;小米概念;比亚迪概念;机器人概念;创投;民爆概念;融资融券;沪股通,688601.SH
603773,20,17,MicroLED概念;MiniLED;光刻机;先进封装;OLED;柔性屏(折叠屏);共封装光学(CPO);钙钛矿电池;6G概念;PET铜箔;存储芯片;汽车电子;芯片概念;消费电子概念;商业航天;智能穿戴;卫星导航;小米概念;华为概念;沪股通,603773.SH
920047,4,151,重组蛋白;创新药;眼科医疗;融资融券,920047.BJ
301630,6,33,PCB概念;专精特新;注册制次新股;深股通;新股与次新股;融资融券,301630.SZ
301053,4,33,新型工业化;专精特新;一带一路;融资融券,301053.SZ
002553,18,33,减速器;新能源汽车;无人机;机器人概念;比亚迪概念;无线耳机;物联网;芯片概念;专精特新;语音技术;MCU芯片;人工智能;汽车芯片;锂电池概念;2025年报预增;ChatGPT概念;融资融券;深股通,002553.SZ
002008,40,33,光刻机;PCB概念;先进封装;光纤概念;富士康概念;第三代半导体;苹果概念;存储芯片;OLED;MiniLED;MicroLED概念;芯片概念;消费电子概念;3D打印;工业母机;AI眼镜;MR(混合现实);宁德时代概念;小米概念;高端装备;光伏概念;比亚迪概念;新能源汽车;特斯拉概念;商业航天;机器视觉;钙钛矿电池;固态电池;新型工业化;储能;锂电池概念;TOPCON电池;华为概念;机器人概念;HJT电池;减速器;物联网;粤港澳大湾区;深股通;融资融券,002008.SZ
300179,8,33,培育钻石;第三代半导体;海工装备;专精特新;新能源汽车;天然气;深股通;融资融券,300179.SZ
301201,7,33,细胞免疫治疗;CRO概念;创新药;肝炎概念;专精特新;合成生物;融资融券,301201.SZ
688519,11,17,共封装光学(CPO);PCB概念;MiniLED;存储芯片;5G;新能源汽车;专精特新;华为概念;2025年报预增;沪股通;融资融券,688519.SH
300394,13,33,共封装光学(CPO);光纤概念;先进封装;英伟达概念;5G;数据中心;无人驾驶;华为概念;专精特新;同花顺新质50;人民币贬值受益;深股通;融资融券,300394.SZ
601778,14,17,虚拟电厂;光伏建筑一体化;光伏概念;绿色电力;碳交易;储能;风电;数据中心;碳中和;氢能源;阿里巴巴概念;腾讯概念;沪股通;融资融券,601778.SH
002272,25,33,液冷服务器;数据中心;特高压;军工;智能电网;传感器;核电;华为概念;高端装备;工业互联网;低空经济;机器人概念;光热发电;储能;风电;抽水蓄能;数字经济;水利;氢能源;垃圾分类;碳中和;超超临界发电;西部大开发;深股通;融资融券,002272.SZ
603186,17,17,先进封装;PCB概念;芯片概念;消费电子概念;MiniLED;5G;毫米波雷达;6G概念;华为概念;海峡两岸;石墨烯;储能;固态电池;锂电池概念;冷链物流;绿色电力;沪股通,603186.SH
300180,21,33,数字货币;跨境支付(CIPS);移动支付;蚂蚁集团概念;互联网金融;区块链;华为鲲鹏;信创;数据要素;腾讯概念;低空经济;华为概念;工业互联网;创投;华为汽车;参股券商;长安汽车概念;比亚迪概念;一带一路;深股通;融资融券,300180.SZ
