market_code,所属概念,股票代码,所属概念数量,code
33,小红书概念;快手概念;抖音概念(字节概念);短剧游戏;拼多多概念;腾讯概念;阿里巴巴概念;华为概念;文化传媒概念;深股通;股权转让(并购重组);融资融券,300959.SZ,12,300959
33,光纤概念;苹果概念;富士康概念;5G;PCB概念;量子科技;3D打印;军工;无人机;比亚迪概念;成飞概念;华为概念;机器视觉;新能源汽车;大飞机;新型工业化;低空经济;宁德时代概念;军民融合;粤港澳大湾区;医美概念;股权转让(并购重组),300227.SZ,22,300227
33,消费电子概念;稀土永磁;数据中心(AIDC);光伏概念;专精特新;新能源汽车;深股通,300835.SZ,7,300835
17,光刻机;智能穿戴;智能座舱;专精特新;机器视觉;虚拟现实;无人驾驶;无人机;华为概念;海峡两岸;机器人概念;安防;人工智能;融资融券,688307.SH,14,688307
17,MicroLED概念;苹果概念;富士康概念;电子纸;消费电子概念;新型工业化;3D打印;钙钛矿电池;特斯拉概念;比亚迪概念;PCB概念;先进封装;新能源汽车;第三代半导体;BC电池;宁德时代概念;液冷服务器;飞行汽车(eVTOL);光伏概念;华为概念;固态电池;HJT电池;锂电池概念;TOPCON电池;储能;医疗器械概念;医美概念;沪股通;融资融券,688559.SH,29,688559
17,减肥药;食品安全;2025年报预增;专精特新;2026一季报预增;融资融券;沪股通,688690.SH,7,688690
33,共封装光学(CPO);存储芯片;芯片概念;英伟达概念;比亚迪概念;数据中心(AIDC);专精特新;新能源汽车;光伏概念;华为概念;东数西算(算力);充电桩;储能;融资融券;深股通,300811.SZ,15,300811
17,数字孪生;专精特新;人工智能;水利;光伏概念;储能;碳中和;氢能源;碳交易;融资融券,688069.SH,10,688069
17,专精特新;人民币贬值受益;医疗器械概念;融资融券;沪股通,688677.SH,5,688677
33,第三代半导体;BC电池;存储芯片;先进封装;芯片概念;TOPCON电池;AI眼镜;消费电子概念;光伏概念;培育钻石;新型工业化;数字经济;深股通;智能物流;融资融券,300316.SZ,15,300316
33,OLED;氢能源;专精特新;风电;深股通;融资融券,300481.SZ,6,300481
17,汽车芯片;芯片概念;消费电子概念;汽车电子;小米概念;智能座舱;专精特新;锂电池概念;华为概念;无人驾驶;新能源汽车;储能;沪股通;融资融券,688141.SH,14,688141
33,高压快充;智能电网;数据中心(AIDC);充电桩;储能;换电概念;汽车电子;军工;新能源汽车;2025年报预增;京津冀一体化;雄安新区,300491.SZ,12,300491
33,共封装光学(CPO);铜缆高速连接;先进封装;PCB概念;MiniLED;5G;汽车电子;毫米波雷达;华为数字能源;数据中心(AIDC);新能源汽车;华为概念;华为汽车;一带一路;深股通;融资融券,300814.SZ,16,300814
17,第三代半导体;存储芯片;华为海思概念股;芯片概念;光伏概念;比亚迪概念;专精特新;海峡两岸;股权转让(并购重组);融资融券,688478.SH,10,688478
33,液冷服务器;数据中心(AIDC);东数西算(算力);汽车电子;特高压;柔性直流输电;可控核聚变;专精特新;光伏概念;比亚迪概念;军工;抖音概念(字节概念);充电桩;腾讯概念;阿里巴巴概念;新能源汽车;储能;宁德时代概念;核电;粤港澳大湾区;锂电池概念;风电;一带一路;中俄贸易概念;天然气;深股通;融资融券,300499.SZ,27,300499
33,消费电子概念;创投;摘帽,300225.SZ,3,300225
17,军工信息化;商业航天;专精特新;军工;军民融合;人工智能;锂电池概念;西部大开发;融资融券;摘帽,688511.SH,10,688511
33,消费电子概念;碳纤维;光伏概念;融资融券,301237.SZ,4,301237
17,PCB概念;专精特新;沪股通;融资融券,688625.SH,4,688625
33,PCB概念;苹果概念;先进封装;消费电子概念;OLED;5G;芯片概念;宁德时代概念;BC电池;比亚迪概念;光伏概念;锂电池概念;华为概念;新能源汽车;专精特新;储能;粤港澳大湾区;高端装备;机器人概念;工业互联网;食品安全;国企改革,300410.SZ,22,300410
33,有机硅概念;CRO概念;人造肉;锂电池概念;猴痘概念;化肥;合成生物;氟化工概念;肝炎概念;创新药;比亚迪概念;光刻胶;2026一季报预增;融资融券;深股通,300497.SZ,15,300497
33,PCB概念;苹果概念;传感器;商业航天;机器视觉;新型工业化;充电桩;机器人概念;新能源汽车;工业互联网;人工智能;2025年报预增;数字经济;民爆概念;绿色电力,300836.SZ,15,300836
33,PCB概念;共封装光学(CPO);铜缆高速连接;液冷服务器;消费电子概念;汽车电子;新型烟草(电子烟);小米概念;比亚迪概念;宁德时代概念;新能源汽车;人形机器人;储能;锂电池概念;机器人概念;深股通;融资融券,301123.SZ,17,301123
33,百度概念;新能源汽车;中俄贸易概念;一带一路;深股通;融资融券,000980.SZ,6,000980
17,第三代半导体;汽车芯片;MCU芯片;芯片概念;无线充电;汽车电子;小米概念;英伟达概念;专精特新;数据中心(AIDC);机器人概念;股权转让(并购重组);沪股通;融资融券,688368.SH,14,688368
33,钛白粉概念;磷化工;锂电池概念;股权转让(并购重组);融资融券,000545.SZ,5,000545
33,统一大市场;航运概念;一带一路,000520.SZ,3,000520
33,建筑节能;高铁;装配式建筑;高端装备;苹果概念;钙钛矿电池;一带一路;光伏概念,002613.SZ,8,002613
17,航运概念;人民币贬值受益;国企改革;央企国企改革;沪股通;融资融券,601975.SH,6,601975
33,WiFi 6;专精特新;新型工业化;5G;F5G概念;汽车电子;粤港澳大湾区;新能源汽车;家用电器;融资融券,301314.SZ,10,301314
17,储能;新型城镇化;装配式建筑;PPP概念;新能源汽车;机器人概念;传感器;汽车芯片;摘帽;股权转让(并购重组),603007.SH,10,603007
33,PET铜箔;石墨烯;特高压;比亚迪概念;军工;新能源汽车;柔性直流输电;光伏概念;共同富裕示范区;国企改革;深股通;融资融券,002263.SZ,12,002263
17,动力电池回收;锂电池概念;宁德时代概念;人民币贬值受益;一体化压铸;新能源汽车;融资融券,603335.SH,7,603335
33,云办公;智慧政务;虚拟数字人;腾讯概念;文化传媒概念;在线教育;百度概念;AI应用;人工智能;信创;数字经济;DeepSeek概念;IP经济(谷子经济);跨境电商;华为概念;医疗器械概念;智能物流;粤港澳大湾区;AI眼镜;深股通;融资融券,002301.SZ,21,002301
33,共封装光学(CPO);富士康概念;5G;存储芯片;液冷服务器;人形机器人;汽车热管理;机器人概念;人民币贬值受益;融资融券,301419.SZ,10,301419
17,固态电池;芯片概念;锂电池概念;动力电池回收;特斯拉概念;沪股通;融资融券,688006.SH,7,688006
33,水利;华为概念;新型城镇化;冰雪产业;东数西算(算力);人民币贬值受益;污水处理;一带一路;同花顺中特估100;固废处理;央企国企改革;雄安新区;乡村振兴;国企改革;生物质能发电;新疆振兴;深股通;融资融券;中字头股票,002051.SZ,19,002051
17,装配式建筑;建筑节能;新型城镇化;光伏建筑一体化;融资融券,603137.SH,5,603137
33,柔性屏(折叠屏);PCB概念;机器视觉;富士康概念;新型工业化;先进封装;MiniLED;芯片概念;OLED;MicroLED概念;华为概念;消费电子概念;第三代半导体;人工智能;比亚迪概念;深股通,300400.SZ,16,300400
33,染料;消毒剂;氟化工概念;2025年报预增;深股通;融资融券,002440.SZ,6,002440
33,电子纸;柔性屏(折叠屏);汽车电子;消费电子概念;小米概念;华为概念;先进封装;新能源汽车;石墨烯;海峡两岸;粤港澳大湾区;人民币贬值受益;绿色电力;深股通;融资融券,002106.SZ,15,002106
33,PCB概念;共封装光学(CPO);先进封装;华为手机;AI PC;汽车电子;5G;毫米波雷达;消费电子概念;芯片概念;6G概念;柔性屏(折叠屏);传感器;数据中心(AIDC);商业航天;东数西算(算力);华为概念;比亚迪概念;无人驾驶;无人机;特斯拉概念;人形机器人;军工;机器人概念;粤港澳大湾区;抖音概念(字节概念);阿里巴巴概念;腾讯概念;百度概念;一带一路;深股通,002815.SZ,31,002815
33,人形机器人;华为汽车;特斯拉概念;机器人概念;新能源汽车;比亚迪概念;无人机;低空经济;汽车电子;小米概念;华为概念;2025年报预增;深股通;融资融券,002664.SZ,14,002664
17,烟草;上海自贸区;2025年报预增;芯片概念;创投;工业互联网;沪股通,603499.SH,7,603499
33,同花顺果指数;柔性屏(折叠屏);苹果概念;MR(混合现实);无线耳机;智能音箱;消费电子概念;无线充电;智能穿戴;MiniLED;汽车电子;5G;小米概念;OLED;传感器;虚拟现实;特斯拉概念;华为概念;新能源汽车;高压快充;海峡两岸;机器人概念;智能家居;无人机;充电桩;元宇宙;储能;人民币贬值受益;长三角一体化;燃料电池;一带一路;氢能源;深股通;融资融券,002635.SZ,34,002635
33,航运概念;统一大市场;国企改革;深股通,002040.SZ,4,002040
17,卫星导航;充电桩;无人驾驶;ETC;换电概念;水利;一带一路;西部大开发;新型城镇化;智慧城市,603458.SH,10,603458
17,柔性直流输电;智能电网;特高压;风电;东数西算(算力);量子科技;核电;数据中心(AIDC);可控核聚变;水利;中字头股票;储能;央企国企改革;光伏概念;国企改革;西部大开发;超级电容;高端装备;芯片概念;同花顺中特估100;融资融券;沪股通,601179.SH,22,601179
33,共封装光学(CPO);PCB概念;苹果概念;消费电子概念;毫米波雷达;5G;汽车电子;AI眼镜;传感器;卫星导航;商业航天;数据中心(AIDC);比亚迪概念;东数西算(算力);无人机;虚拟现实;无人驾驶;深股通;融资融券;国企改革;证金持股,000823.SZ,21,000823
33,手机游戏;网络游戏;电子竞技;AIGC概念;AI应用;云游戏;IP经济(谷子经济);腾讯概念;抖音概念(字节概念);人工智能;虚拟现实;DeepSeek概念;人民币贬值受益;华为概念;深股通;融资融券,002174.SZ,16,002174
33,华为手机;柔性屏(折叠屏);消费电子概念;2025年报预增;比亚迪概念;宁德时代概念;小米概念;汽车热管理;新能源汽车;华为概念;储能;三胎概念;智能家居;深股通;融资融券,002824.SZ,15,002824
33,PET铜箔;OLED;柔性屏(折叠屏);消费电子概念;小米概念;光伏概念;华为概念;锂电池概念;新能源汽车;可降解塑料;区块链;建筑节能;绿色电力;参股银行;融资融券;深股通,002585.SZ,16,002585
17,中芯国际概念;存储芯片;OLED;柔性屏(折叠屏);芯片概念;装配式建筑;沪股通;融资融券,601133.SH,8,601133
33,钛白粉概念;磷化工;锂电池概念;国企改革,002136.SZ,4,002136
17,国家大基金持股;汽车芯片;第三代半导体;MCU芯片;先进封装;OLED;芯片概念;MiniLED;消费电子概念;汽车电子;智能穿戴;传感器;小米概念;光伏概念;数据中心(AIDC);比亚迪概念;华为概念;新能源汽车;储能;2025年报预增;风电;家用电器;长三角一体化;沪股通;融资融券;共同富裕示范区,600460.SH,26,600460
33,金属铜;小金属概念;石墨烯;芯片概念;化债概念(AMC概念);西部大开发,000510.SZ,6,000510
17,智能电网;数字经济;共同富裕示范区;数据中心(AIDC);储能;沪股通;融资融券,603070.SH,7,603070
17,超超临界发电;沪股通;融资融券;绿色电力;煤炭概念;风电;储能;蚂蚁集团概念;氢能源;高股息精选;证金持股;京津冀一体化;国企改革;2025年报预增,600578.SH,14,600578
33,金属锌;金属铅;金属铜;小金属概念;2026一季报预增;西部大开发;国企改革;深股通;融资融券,000960.SZ,9,000960
17,黄金概念;金属铜;小金属概念;金属回收;锂电池概念;一带一路;沪股通;融资融券;国企改革;参股券商;证金持股,600362.SH,11,600362
33,液冷服务器;东数西算(算力);数据中心(AIDC);算力租赁;5G;量子科技;智能电网;华为概念;腾讯概念;阿里巴巴概念;小红书概念;无人驾驶;智慧政务;AI智能体;光伏概念;储能;人工智能;DeepSeek概念;核电;海工装备;数字经济;海峡两岸;高铁;锂电池概念;福建自贸区;氢能源;深股通;融资融券,002335.SZ,28,002335
33,算力租赁;东数西算(算力);电力物联网;卫星导航;数据中心(AIDC);3D打印;物联网;华为概念;鸿蒙概念;人工智能;军工;机器人概念;工业互联网;新能源汽车;深股通,002730.SZ,15,002730
33,医药电商;减肥药;医美概念;冷链物流;跨境电商;医疗器械概念;国企改革;共同富裕示范区;数字经济;股权转让(并购重组);深股通,000411.SZ,11,000411
17,光纤概念;特高压;PET铜箔;5G;抽水蓄能;智能电网;光伏概念;储能;风电;新能源汽车;锂电池概念;沪股通;石墨烯;共同富裕示范区;融资融券,603618.SH,15,603618
33,中芯国际概念;液冷服务器;超导概念;数据中心(AIDC);可控核聚变;3D打印;储能;核电;新能源汽车;军工;海峡两岸;固态电池;机器人概念;海工装备;燃料电池;人工智能;氢能源;空气能热泵;碳中和;水利;创投;雅下水电概念;智能物流;中俄贸易概念;国企改革;体育产业;融资融券;冷链物流;宠物经济;天然气;冰雪产业;深股通,000811.SZ,32,000811
17,注册制次新股;小金属概念;牙科医疗;比亚迪概念;新股与次新股;融资融券,603407.SH,6,603407
33,华为昇腾;人脸识别;多模态AI;东数西算(算力);鸿蒙概念;信创;人形机器人;智慧政务;无人驾驶;安防;车联网(车路协同);传感器;机器视觉;核污染防治;机器人概念;网络安全;华为概念;AIGC概念;物联网;数字经济;AI智能体;智慧城市;人工智能;语音技术;芯片概念;DeepSeek概念;一带一路;存储芯片;冷链物流;深股通,002990.SZ,30,002990
33,工业母机;减速器;新型工业化;富士康概念;苹果概念;同花顺新质50;专精特新;消费电子概念;比亚迪概念;机器人概念;军工;新能源汽车;小米概念;芯片概念;华为概念;第三代半导体;融资融券,002903.SZ,17,002903
17,超级电容;第三代半导体;5G;芯片概念;小米概念;商业航天;数据中心(AIDC);核电;新能源汽车;专精特新;军工;海峡两岸;2025年报预增;创投;人工智能;沪股通;融资融券,603678.SH,17,603678
33,超级电容;共封装光学(CPO);第三代半导体;芯片概念;数据中心(AIDC);卫星导航;商业航天;华为概念;比亚迪概念;新能源汽车;储能;军工;低空经济;大飞机;军民融合;锂电池概念;飞行汽车(eVTOL);深股通;央企国企改革;国企改革;西部大开发;参股券商;融资融券,000733.SZ,23,000733
17,黄金概念;金属铜;同花顺出海50;一带一路;人民币贬值受益;磷化工;沪股通;融资融券,603979.SH,8,603979
