market_code,所属概念,股票代码,code,所属概念数量
33,新型工业化;新能源汽车;机器人概念;家用电器;人民币贬值受益;融资融券,300907.SZ,300907,6
33,减肥药;创新药;仿制药一致性评价;医疗器械概念;参股保险;深股通;融资融券,002294.SZ,002294,7
17,一带一路,605158.SH,605158,1
17,绿色电力;虚拟电厂;国企改革;央企国企改革;水利;西部大开发;充电桩;储能;小金属概念;沪股通;融资融券;2026中报预增,600116.SH,600116,12
17,云办公;智谱AI;AI应用;AI智能体;鸿蒙概念;云计算;信创;腾讯概念;DeepSeek概念;人工智能;中国AI 50;华为概念;小米概念;同花顺漂亮100;2026一季报预增;沪股通;融资融券,688111.SH,688111,17
33,预制菜;农业种植;IP经济(谷子经济);人造肉;网红经济;生态农业;啤酒概念;参股银行;旅游概念;乡村振兴;跨境电商;职业教育;高股息精选;新疆振兴;特色小镇;创投;智能物流;海峡两岸;深股通,002582.SZ,002582,19
17,光纤概念;铜缆高速连接;共封装光学(CPO);太赫兹;第三代半导体;5G;特高压;芯片概念;数据中心(AIDC);量子科技;东数西算(算力);新能源汽车;专精特新;智能电网;海工装备;同花顺出海50;人形机器人;风电;沪股通;机器人概念;工业互联网;抖音概念(字节概念);一带一路;创投;2026中报预增;融资融券,601869.SH,601869,26
151,一带一路;融资融券;粤港澳大湾区;专精特新,920957.BJ,920957,4
33,医药电商;维生素;三胎概念;跨境电商;智能医疗;粤港澳大湾区;深股通;融资融券,300146.SZ,300146,8
33,文化传媒概念;虚拟数字人;手机游戏;IP经济(谷子经济);网络游戏;NFT概念;ChatGPT概念;多模态AI;元宇宙;跨境电商;腾讯概念;独角兽概念;人工智能;乡村振兴;三胎概念;虚拟现实;智能穿戴;深股通;融资融券;2026中报预增,002292.SZ,002292,20
17,预制菜;福建自贸区;海峡两岸;沪股通;融资融券,603345.SH,603345,5
33,创新药;眼科医疗;毛发医疗;合成生物;减肥药;医药电商;医疗器械概念;深股通;融资融券,301263.SZ,301263,9
33,煤炭概念;存储芯片;商业航天,002072.SZ,002072,3
33,新型工业化;水利;机器人概念;智慧城市;物联网;DeepSeek概念;传感器;华为概念;毫米波雷达;量子科技;芯片概念,002767.SZ,002767,11
33,光刻胶;专精特新;染料;光刻机;深股通;融资融券,301209.SZ,301209,6
33,中俄贸易概念;国企改革;氢能源;人民币贬值受益;燃料电池;人工智能;车联网(车路协同);新能源汽车;无人驾驶;深股通;融资融券;汽车电子,000957.SZ,000957,12
17,期货概念;白酒概念;参股券商;京津冀一体化;雄安新区;数字经济;DeepSeek概念;AI智能体;云计算;沪股通;融资融券;2026中报预增,600155.SH,600155,12
33,中俄贸易概念;装配式建筑;新型城镇化;一带一路;福建自贸区;海峡两岸;机器人概念;比亚迪概念;2026中报预增,002593.SZ,002593,9
17,创新药;沪股通;融资融券,688578.SH,688578,3
33,固态电池;锂电池概念;2026一季报预增;宁德时代概念;特高压;比亚迪概念;国企改革;粤港澳大湾区;证金持股;航运概念;OLED;融资融券;AI眼镜;2026中报预增;深股通;股权转让(并购重组),000973.SZ,000973,16
33,数据安全;智慧政务;ChatGPT概念;网络安全;AI应用;百度概念;抖音概念(字节概念);小红书概念;腾讯概念;阿里巴巴概念;移动支付;数字经济;互联网金融;人工智能;文化传媒概念;华为概念;5G;融资融券,301380.SZ,301380,18
33,AIGC概念;ERP概念;互联网保险;AI应用;跨境支付(CIPS);互联网金融;多模态AI;在线教育;AI智能体;跨境电商;云计算;家庭医生;人工智能;信创;智能医疗;创投;参股银行;海峡两岸;虚拟现实;深股通,002315.SZ,002315,20
17,特斯拉概念;沪股通;新能源汽车;人民币贬值受益;2026中报预增;融资融券,603997.SH,603997,6
33,辅助生殖;CRO概念;阿尔茨海默概念;肝炎概念;仿制药一致性评价;海南自贸区;摘帽,002693.SZ,002693,7
33,创新药;仿制药一致性评价;肝炎概念;辅助生殖;医药电商;基因测序;福建自贸区;海峡两岸;融资融券;深股通,300436.SZ,300436,10
17,氟化工概念;仿制药一致性评价;流感;锂电池概念;专精特新,603520.SH,603520,5
17,重组蛋白;合成生物;创新药;医美概念;沪股通;融资融券,688363.SH,688363,6
33,黄金概念;小金属概念;IP经济(谷子经济);NFT概念;高股息精选;培育钻石;深股通,002345.SZ,002345,7
33,云游戏;手机游戏;NFT概念;电子竞技;网络游戏;元宇宙;AIGC概念;区块链;虚拟数字人;短剧游戏;AI应用;AI智能体;鸿蒙概念;IP经济(谷子经济);文化传媒概念;虚拟现实;人工智能;华为概念;英伟达概念;深股通;融资融券,002624.SZ,002624,21
33,血氧仪;医疗器械概念;重组蛋白;融资融券,301290.SZ,301290,4
33,医疗器械概念;家庭医生;智能医疗;三胎概念;参股保险;人民币贬值受益;西部大开发;肝炎概念;AI应用;医药电商;深股通;融资融券,300049.SZ,300049,12
151,阿尔茨海默概念;辅助生殖;融资融券;流感;创新药;减肥药;仿制药一致性评价;专精特新;CRO概念,920017.BJ,920017,9
17,专精特新;基因测序;猴痘概念;医疗器械概念;智能医疗;肝炎概念;维生素;流感;医药电商;沪股通;融资融券,688399.SH,688399,11
33,可降解塑料;ETC;电子身份证;专精特新;参股银行;煤化工概念,300717.SZ,300717,6
33,民营医院;三胎概念;养老概念;冷链物流;医美概念;高压氧舱;毛发医疗;国企改革;脑机接口;股权转让(并购重组),002172.SZ,002172,10
17,白酒概念;国企改革;沪股通;融资融券,603369.SH,603369,4
17,细胞免疫治疗;创新药;仿制药一致性评价;幽门螺杆菌概念;生物疫苗;医药电商;智能医疗;人工智能;华为概念;融资融券;沪股通,688658.SH,688658,11
17,IP经济(谷子经济);网红经济;超级品牌;统一大市场;跨境电商;参股券商;虚拟数字人;AI应用;跨境支付(CIPS);阿里巴巴概念;DeepSeek概念;数字货币;数据要素;互联网金融;绿色电力;中俄贸易概念;人工智能;共同富裕示范区;国企改革;数字经济;移动支付;同花顺中特估100;一带一路;同花顺出海50;数据中心(AIDC);沪股通;融资融券;航运概念,600415.SH,600415,28
17,专精特新;无线充电;高端装备;新型工业化;宁德时代概念;机器视觉;人形机器人;新能源汽车;低空经济;机器人概念;储能;特斯拉概念;人工智能;创投;DeepSeek概念;融资融券,688218.SH,688218,16
33,土壤修复;工业大麻;污水处理;食品安全;锂电池概念;氢能源;医疗器械概念;专精特新;无人机;华为概念;摘帽,300165.SZ,300165,11
33,租售同权;ST板块;固废处理;西部大开发;污水处理;股权转让(并购重组),000838.SZ,000838,6
33,统一大市场;冷链物流;氢能源;智能物流;人民币贬值受益;高端装备;新能源汽车;无人驾驶;华为概念;融资融券;深股通,301039.SZ,301039,11
33,智能电网;数字孪生;物联网;传感器;专精特新;虚拟现实;光伏概念;华为概念;数据要素;水利;雄安新区;AI智能体;深股通,300259.SZ,300259,13
151,融资融券;创新药;CRO概念,920478.BJ,920478,3
151,新型工业化;芯片概念;融资融券;机器人概念;新能源汽车;减速器;人形机器人;专精特新,920510.BJ,920510,8
33,互联网金融;数字货币;华为鲲鹏;Web3.0;区块链;AI应用;华为昇腾;信创;AI智能体;DeepSeek概念;腾讯概念;阿里巴巴概念;人工智能;机器人概念;华为概念;粤港澳大湾区;深股通;股权转让(并购重组);融资融券,300377.SZ,300377,19
33,电子竞技;AIGC概念;多模态AI;鸿蒙概念;元宇宙;数字货币;DeepSeek概念;空间计算;人工智能;AI PC;智能音箱;物联网;虚拟现实;智能家居;MR(混合现实);粤港澳大湾区;机器人概念;智能穿戴;专精特新;消费电子概念;AI眼镜;PCB概念;先进封装;2026中报预增;深股通,001314.SZ,001314,25
17,减肥药;CRO概念;重组蛋白;合成生物;创新药;维生素;智能医疗;人工智能;专精特新;沪股通;融资融券,688131.SH,688131,11
33,雄安新区;光伏建筑一体化;垃圾分类;智能家居;海峡两岸;粤港澳大湾区;充电桩;光伏概念;融资融券;深股通,002791.SZ,002791,10
17,CRO概念;重组蛋白;沪股通;股权转让(并购重组);融资融券,688293.SH,688293,5
33,虚拟现实;AI智能体;智能座舱;元宇宙;华为概念;工业互联网;物联网;智能穿戴;智能家居;长安汽车概念;数字孪生;机器人概念;新型工业化;比亚迪概念;新型烟草(电子烟);海峡两岸;消费电子概念;汽车电子;脑机接口;人民币贬值受益;智能医疗;光伏概念;福建自贸区;医疗器械概念;2026中报预增;融资融券;深股通,002925.SZ,002925,27
33,车联网(车路协同);无人驾驶;智慧城市;数字经济;人工智能;物联网;专精特新;机器人概念;新能源汽车;DeepSeek概念;数据中心(AIDC);污水处理;垃圾分类;新型城镇化;固废处理;PPP概念,001230.SZ,001230,16
33,减速器;特斯拉概念;无人驾驶;专精特新;新能源汽车;一带一路;深股通;融资融券,301398.SZ,301398,8
33,幽门螺杆菌概念;流感;深股通;股权转让(并购重组),300111.SZ,300111,4
33,眼科医疗;民营医院;同花顺漂亮100;医美概念;养老概念;医疗器械概念;智能医疗;创投;虚拟数字人;DeepSeek概念;人工智能;AI智能体;深股通;融资融券;智能穿戴;AI眼镜,300015.SZ,300015,16
33,机器人概念;人形机器人;华为概念;职业教育;鸿蒙概念;在线教育;阿里巴巴概念;ChatGPT概念;智谱AI;短剧游戏;摘帽,003032.SZ,003032,11
33,化肥;磷化工;盐湖提锂;高股息精选;西部大开发;参股银行;深股通;AI智能体;融资融券,002895.SZ,002895,9
33,流感;辅助生殖;肝炎概念;互联网金融,300519.SZ,300519,4
33,网红经济;跨境电商;统一大市场;AIGC概念;虚拟数字人;体育产业;拼多多概念;数据要素;快手概念;数字经济;AI应用;小红书概念;DeepSeek概念;福建自贸区;AI智能体;人工智能;抖音概念(字节概念);阿里巴巴概念;海峡两岸;赛马概念;深股通,002264.SZ,002264,21
17,储能;固态电池;可降解塑料;长三角一体化;专精特新;一带一路;医疗器械概念;人民币贬值受益;跨境电商;人工智能;AI智能体;2026中报预增;融资融券,603681.SH,603681,13
33,智能家居;创投;深股通,002918.SZ,002918,3
33,PCB概念;共封装光学(CPO);富士康概念;AI PC;5G;汽车电子;消费电子概念;数据中心(AIDC);卫星导航;商业航天;华为概念;2026一季报预增;粤港澳大湾区;机器人概念;安防;人民币贬值受益;人工智能;一带一路;2026中报预增;深股通;融资融券,001389.SZ,001389,21
151,重组蛋白;融资融券;眼科医疗;创新药,920047.BJ,920047,4
17,白酒概念;沪股通;融资融券,603198.SH,603198,3
17,上海国企改革;自由贸易港;国企改革;独角兽概念;上海自贸区;创投;氢能源;2026中报预增;融资融券;沪股通,600848.SH,600848,10
17,俄乌冲突概念;煤化工概念;天然气;新疆振兴;航运概念;氢能源;商业航天;粤港澳大湾区;智能物流;绿色电力;芯片概念;融资融券;沪股通,605090.SH,605090,13
17,可降解塑料;沪股通,605008.SH,605008,2
33,免税店;预制菜;统一大市场;冷链物流;智能物流;融资融券;深股通,002251.SZ,002251,7
17,汽车芯片;存储芯片;WiFi 6;芯片概念;6G概念;AI眼镜;5G;消费电子概念;智能穿戴;卫星导航;商业航天;小米概念;星闪概念;专精特新;物联网;阿里巴巴概念;车联网(车路协同);人工智能;人民币贬值受益;沪股通;融资融券,688220.SH,688220,21
33,医疗器械概念;京津冀一体化;人民币贬值受益;机器人概念;深股通;融资融券,301367.SZ,301367,6
33,人形机器人;机器人概念;智慧城市;无人驾驶;垃圾分类;污水处理;低空经济;人工智能;乡村振兴;DeepSeek概念;PPP概念;数字乡村;碳中和;固废处理;绿色电力;深股通,002973.SZ,002973,16
17,IP经济(谷子经济);参股券商;西部大开发;家用电器;2026中报预增;沪股通,601086.SH,601086,6
33,染料;消毒剂;氟化工概念;深股通;融资融券;2026中报预增,002440.SZ,002440,6
33,IP经济(谷子经济);体育产业;跨境电商;人民币贬值受益;小米概念;深股通,300577.SZ,300577,6
33,手机游戏;网络游戏;虚拟现实;元宇宙;抖音概念(字节概念);深股通,002919.SZ,002919,6
33,创新药;医药电商;细胞免疫治疗;毛发医疗;高股息精选;国企改革;深股通;2026中报预增;股权转让(并购重组),000989.SZ,000989,9
33,农机;减速器;人民币贬值受益;机器人概念;乡村振兴;新能源汽车;燃料电池;光热发电;氢能源;光伏概念,002921.SZ,002921,10
17,白酒概念;沪股通;融资融券,603589.SH,603589,3
33,高股息精选;家用电器;DeepSeek概念;人工智能;深股通;融资融券,002508.SZ,002508,6
17,细胞免疫治疗;减肥药;创新药;注册制次新股;科创次新股;新股与次新股;融资融券,688759.SH,688759,7
33,智能音箱;腾讯概念;虚拟数字人;人脸识别;算力租赁;英伟达概念;鸿蒙概念;星闪概念;消费电子概念;人工智能;无线耳机;跨境电商;宠物经济;物联网;智能家居;车联网(车路协同);汽车电子;机器人概念;专精特新;人民币贬值受益;深股通;融资融券,301189.SZ,301189,22
33,拼多多概念;跨境电商;DeepSeek概念;网红经济;三胎概念;医美概念;毛发医疗;合成生物;深股通;融资融券,300740.SZ,300740,10
17,肝炎概念;流感;猴痘概念;仿制药一致性评价;维生素;医药电商;医疗器械概念,603811.SH,603811,7
33,肝炎概念;国企改革;DeepSeek概念;股权转让(并购重组);深股通;融资融券,000403.SZ,000403,6
33,冰雪产业;旅游概念;啤酒概念;IP经济(谷子经济);NFT概念;体育产业;国企改革;西部大开发;智慧政务;低空经济;融资融券;深股通,000888.SZ,000888,12
33,新型城镇化;房屋检测;乡村振兴;污水处理;新疆振兴;土壤修复;建筑节能;水利;数字经济;数据要素;国企改革;AI应用;西部大开发;DeepSeek概念;国资云;人工智能;一带一路;数字孪生;算力租赁;低空经济;抽水蓄能;数据中心(AIDC);光伏概念,000779.SZ,000779,23
17,创新药;仿制药一致性评价;CRO概念;合成生物;智能医疗;DeepSeek概念;人工智能;人民币贬值受益;幽门螺杆菌概念;沪股通;融资融券,603456.SH,603456,11
33,租售同权;物业管理;免税店;国企改革;央企国企改革;养老概念;粤港澳大湾区;低空经济;深股通;融资融券,001979.SZ,001979,10
33,成飞概念;航空发动机;氢能源;军民融合;大飞机;军工;长安汽车概念;机器人概念;西部大开发;新能源汽车;无人机;比亚迪概念;小米概念;减速器;深股通,300733.SZ,300733,15
33,农机;医疗器械概念;智能医疗;人工智能;高股息精选;鸿蒙概念;食品安全;工业互联网;牙科医疗;机器人概念;机器视觉;深股通;融资融券,002690.SZ,002690,13
