股票代码,market_code,所属概念,所属概念数量,code
301509.SZ,33,CRO概念;阿尔茨海默概念;减肥药;人民币贬值受益;氢能源;专精特新;氟化工概念;融资融券,8,301509
300163.SZ,33,建筑节能;专精特新;人民币贬值受益,3,300163
603222.SH,17,幽门螺杆菌概念;创新药;医美概念;细胞免疫治疗;民营医院;医疗器械概念;融资融券,7,603222
301038.SZ,33,地下管网;深圳国企改革;物业管理;新型城镇化;PPP概念;水利;乡村振兴;雅下水电概念;污水处理;国企改革;数字孪生;DeepSeek概念;抽水蓄能;智慧政务;粤港澳大湾区;物联网;华为概念;光伏概念;深股通;融资融券,20,301038
688339.SH,17,专精特新;燃料电池;储能;京津冀一体化;氢能源;沪股通;融资融券,7,688339
300363.SZ,33,CRO概念;减肥药;细胞免疫治疗;创新药;流感;西部大开发;人民币贬值受益;新型烟草(电子烟);融资融券;深股通,10,300363
300768.SZ,33,华为鲲鹏;鸿蒙概念;数据安全;信创;智慧政务;财税数字化;云计算;网络安全;国产操作系统;AI智能体;腾讯概念;DeepSeek概念;人工智能;物联网;ETC;安防;东数西算(算力);数字水印;华为概念;工业互联网;数据中心(AIDC);智能电网;新型工业化;5G;深股通;融资融券,26,300768
301367.SZ,33,医疗器械概念;京津冀一体化;人民币贬值受益;机器人概念;深股通;融资融券,6,301367
300530.SZ,33,钠离子电池;锂电池概念;储能;国企改革;充电桩;高压快充;新能源汽车;深股通,8,300530
603578.SH,17,共同富裕示范区;专精特新;光伏概念,3,603578
688525.SH,17,存储芯片;国家大基金持股;先进封装;汽车芯片;AI手机;芯片概念;AI PC;AI眼镜;消费电子概念;数据中心(AIDC);智能穿戴;小米概念;华为概念;粤港澳大湾区;比亚迪概念;专精特新;信创;阿里巴巴概念;机器人概念;人形机器人;同花顺出海50;沪股通;融资融券,23,688525
600749.SH,17,冰雪产业;旅游概念;IP经济(谷子经济);文化传媒概念;露营经济;西部大开发,6,600749
600520.SH,17,先进封装;芯片概念;股权转让(并购重组);机器人概念;国企改革;沪股通,6,600520
301489.SZ,33,AI手机;富士康概念;AI眼镜;液冷服务器;AI PC;消费电子概念;无线充电;小米概念;华为概念;专精特新;比亚迪概念;小米汽车;新能源汽车;汽车热管理;智能家居;机器人概念;储能;石墨烯;一带一路;深股通;融资融券,21,301489
002922.SZ,33,高压快充;华为数字能源;数据中心(AIDC);5G;充电桩;光伏概念;华为概念;储能;2026一季报预增;新能源汽车;智能家居;粤港澳大湾区;一带一路;深股通;融资融券,15,002922
002977.SZ,33,军工信息化;卫星导航;军工;商业航天;ST板块;西部大开发;第三代半导体,7,002977
300972.SZ,33,农业种植;乳业;土地流转;IP经济(谷子经济);乡村振兴;海峡两岸;股权转让(并购重组);深股通;融资融券,9,300972
300505.SZ,33,磷化工;化肥;西部大开发;固废处理;宠物经济;一带一路;人民币贬值受益;深股通;融资融券,9,300505
601107.SH,17,高股息精选;国企改革;西部大开发;创投;氢能源;沪股通;融资融券;DeepSeek概念;充电桩,9,601107
301018.SZ,33,富士康概念;液冷服务器;5G;数据中心(AIDC);高压快充;东数西算(算力);可控核聚变;宁德时代概念;特高压;柔性直流输电;华为概念;成飞概念;新能源汽车;军工;锂电池概念;储能;抖音概念(字节概念);腾讯概念;空气能热泵;阿里巴巴概念;百度概念;核电;海工装备;DeepSeek概念;风电;抽水蓄能;碳中和;深股通;融资融券,29,301018
600187.SH,22,ST板块;PPP概念;空气能热泵;污水处理;黑龙江自贸区;独角兽概念;储能;股权转让(并购重组),8,600187
603377.SH,22,ST板块;职业教育;人工智能;虚拟现实,4,603377
600449.SH,17,国资云;水泥概念;算力租赁;统一大市场;参股银行;人工智能;智能物流;国企改革;西部大开发;东数西算(算力);央企国企改革;数据中心(AIDC);融资融券;沪股通,14,600449
603990.SH,17,DRG/DIP;民营医院;养老概念;三胎概念;国企改革;人形机器人;华为鲲鹏;AI应用;物联网;无人机;低空经济;人工智能;机器人概念;WiFi 6;DeepSeek概念;智能医疗;华为概念;辅助生殖;股权转让(并购重组);融资融券,20,603990
001309.SZ,33,存储芯片;中芯国际概念;共封装光学(CPO);芯片概念;AI PC;汽车电子;智能穿戴;数据中心(AIDC);专精特新;粤港澳大湾区;人民币贬值受益;人工智能;融资融券;深股通,14,001309
000680.SZ,33,中俄贸易概念;新型城镇化;雄安新区;雅下水电概念;垃圾分类;一带一路;乡村振兴;高端装备;人工智能;机器人概念;人民币贬值受益;国企改革;无人驾驶;融资融券;深股通,15,000680
688035.SH,17,存储芯片;国家大基金持股;先进封装;芯片概念;PCB概念;柔性屏(折叠屏);苹果概念;消费电子概念;有机硅概念;液冷服务器;HJT电池;智能穿戴;无线耳机;MR(混合现实);TOPCON电池;小米概念;光伏概念;数据中心(AIDC);专精特新;华为概念;石墨烯;固态电池;锂电池概念;宁德时代概念;新能源汽车;高端装备;储能;机器人概念;人形机器人;高铁;沪股通;融资融券,32,688035
301293.SZ,33,脑机接口;智能医疗;民营医院;深股通;融资融券,5,301293
002353.SZ,33,数据中心(AIDC);核电;高端装备;海工装备;储能;同花顺出海50;一带一路;锂电池概念;中俄贸易概念;动力电池回收;污水处理;土壤修复;深股通;融资融券;页岩气;天然气;液冷服务器,17,002353
688653.SH,17,芯片概念;WiFi 6;AI眼镜;消费电子概念;5G;专精特新;智能音箱;星闪概念;智能座舱;无人机;物联网;上海自贸区;智能家居;低空经济;车联网(车路协同);沪股通;股权转让(并购重组);融资融券,18,688653
600499.SH,17,盐湖提锂;锂电池概念;宁德时代概念;同花顺出海50;人民币贬值受益;储能;一带一路;光伏建筑一体化;高端装备;充电桩;新型工业化;机器人概念;海工装备;沪股通;融资融券,15,600499
002289.SZ,33,消费电子概念;算力租赁;数据中心(AIDC);柔性屏(折叠屏);摘帽;股权转让(并购重组),6,002289
601898.SH,17,煤炭概念;煤化工概念;中字头股票;化肥;高股息精选;同花顺中特估100;证金持股;乡村振兴;国企改革;央企国企改革;沪股通;融资融券,12,601898
603557.SH,22,ST板块;三胎概念,2,603557
002538.SZ,33,化肥;生态农业;农村电商;磷化工;民营医院;ST板块;乡村振兴;金属铜;金属铅;金属锌;工业互联网;黄金概念;2026一季报预增,13,002538
688601.SH,17,汽车芯片;芯片概念;AI手机;AI眼镜;消费电子概念;小米概念;汽车电子;比亚迪概念;机器人概念;民爆概念;创投;融资融券;沪股通,13,688601
002536.SZ,33,液冷服务器;芯片概念;汽车电子;数据中心(AIDC);汽车热管理;华为概念;无人机;新能源汽车;特斯拉概念;小米汽车;低空经济;充电桩;储能;机器人概念;海峡两岸;长安汽车概念;燃料电池;人民币贬值受益;一带一路;深股通;融资融券,21,002536
600624.SH,22,物业管理;仿制药一致性评价;肝炎概念;ST板块;创投;国企改革;数字经济;量子科技,8,600624
688411.SH,17,钠离子电池;固态电池;华为数字能源;宁德时代概念;储能;充电桩;智能电网;数据中心(AIDC);华为概念;AI应用;DeepSeek概念;新能源汽车;智能物流;专精特新;沪股通;融资融券,16,688411
301617.SZ,33,固态电池;芯片概念;专精特新;金属回收;深股通;融资融券,6,301617
301098.SZ,33,土壤修复;新型城镇化;地下管网;足球概念;体育产业;PPP概念;乡村振兴;特色小镇;旅游概念;融资融券,10,301098
920083.BJ,151,粤港澳大湾区;共封装光学(CPO);专精特新;新股与次新股;融资融券,5,920083
600734.SH,22,ST板块;国资云;华为鲲鹏;智慧政务;数据安全;国产操作系统;职业教育;区块链;数据要素;数字经济;云计算;智慧城市;AI应用;AI智能体;DeepSeek概念;安防;人工智能;算力租赁;虚拟电厂;物联网;创投;福建自贸区;东数西算(算力);国企改革;华为概念;机器人概念;海峡两岸;专精特新;无人机;人形机器人;股权转让(并购重组),31,600734
000909.SZ,33,ST板块;物业管理;国企改革;共同富裕示范区;换电概念;智慧城市;智慧政务;云办公;充电桩;元宇宙;车联网(车路协同);无人驾驶;5G;消费电子概念,14,000909
002429.SZ,33,光纤概念;共封装光学(CPO);F5G概念;第三代半导体;WiFi 6;PCB概念;MicroLED概念;富士康概念;先进封装;MiniLED;汽车芯片;5G;芯片概念;消费电子概念;小米概念;数据中心(AIDC);智能音箱;粤港澳大湾区;深圳国企改革;智能家居;人民币贬值受益;抖音概念(字节概念);阿里巴巴概念;拼多多概念;鸿蒙概念;AIGC概念;深股通;融资融券;AI应用;国企改革;短剧游戏,31,002429
300557.SZ,33,光纤概念;传感器;可控核聚变;专精特新;小米概念;军工;数据中心(AIDC);安防;物联网;核电;车联网(车路协同);人工智能;央企国企改革;国企改革,14,300557
000818.SZ,33,算力租赁;云计算;东数西算(算力);数据中心(AIDC);英伟达概念;卫星导航;DeepSeek概念;5G;军工;人工智能;军民融合;创投;燃料电池;氢能源;芯片概念;国企改革;铜缆高速连接;共封装光学(CPO);环氧丙烷;存储芯片;深股通;融资融券,22,000818
688062.SH,17,重组蛋白;创新药;智能医疗;沪股通;融资融券,5,688062
603039.SH,17,华为盘古;财税数字化;云办公;智慧政务;AI智能体;AI应用;信创;鸿蒙概念;腾讯概念;DeepSeek概念;中国AI 50;数字经济;人工智能;华为概念;融资融券;沪股通,16,603039
002897.SZ,33,共封装光学(CPO);铜缆高速连接;F5G概念;华为海思概念股;富士康概念;6G概念;5G;液冷服务器;消费电子概念;智能穿戴;数据中心(AIDC);新型烟草(电子烟);小米概念;华为概念;光伏概念;无人驾驶;比亚迪概念;新能源汽车;海峡两岸;华为汽车;长安汽车概念;人民币贬值受益;深股通;融资融券,24,002897
603950.SH,17,汽车电子;比亚迪概念;新能源汽车;低空经济;飞行汽车(eVTOL);股权转让(并购重组);沪股通,7,603950
002931.SZ,33,长安汽车概念;机器人概念;新能源汽车;深股通;股权转让(并购重组),5,002931
002317.SZ,33,禽流感;猴痘概念;减肥药;幽门螺杆菌概念;肝炎概念;流感;辅助生殖;仿制药一致性评价;创新药;医药电商;眼科医疗;维生素;NMN概念;智能医疗;医疗器械概念;养老概念;数字经济;粤港澳大湾区;深股通;融资融券,20,002317
600188.SH,17,煤炭概念;煤化工概念;高股息精选;国企改革;同花顺漂亮100;参股银行;风电;沪股通;融资融券;小金属概念,10,600188
600660.SH,17,证金持股;同花顺漂亮100;同花顺出海50;福建自贸区;小米汽车;沪股通;融资融券;特斯拉概念;光伏概念,9,600660
301027.SZ,33,智慧城市;空间计算;数据要素;AIGC概念;建筑节能;车联网(车路协同);数据中心(AIDC);数字乡村;人工智能;DeepSeek概念;数字经济;房屋检测;新型城镇化;光伏建筑一体化;水利;装配式建筑;地下管网;储能;污水处理;一带一路;乡村振兴;绿色电力;西部大开发;融资融券,24,301027
688626.SH,17,脑机接口;AI智能体;AI应用;DeepSeek概念;人工智能;智能医疗;机器人概念;养老概念;专精特新;医疗器械概念;旅游概念;沪股通;融资融券,13,688626
920178.BJ,151,芯片概念;高端装备;PCB概念;专精特新;苹果概念;机器视觉;新股与次新股;融资融券,8,920178
301252.SZ,33,液冷服务器;专精特新;数据中心(AIDC);空气能热泵;新能源汽车;汽车热管理;人形机器人;长安汽车概念;冷链物流;深股通;融资融券,11,301252
603496.SH,17,算力租赁;云计算;华为昇腾;国产操作系统;数据安全;华为鲲鹏;网络安全;信创;东数西算(算力);鸿蒙概念;智慧城市;数据中心(AIDC);AI应用;数字孪生;DeepSeek概念;液冷服务器;人工智能;物联网;华为概念;智能医疗;智能电网;军民融合;军工;工业互联网;专精特新;5G;机器人概念;新型工业化;创投;光伏概念;融资融券;沪股通,32,603496
300091.SZ,33,ST板块;乡村振兴;污水处理;碳中和;超超临界发电;光热发电;核电;氢能源;燃料电池;军工;储能;高端装备;无人机,13,300091
000552.SZ,33,煤炭概念;煤化工概念;页岩气;天然气;化肥;超超临界发电;国企改革;西部大开发;深股通;融资融券,10,000552
600562.SH,17,大飞机;军民融合;军工信息化;航空发动机;军工;低空经济;央企国企改革;卫星导航;商业航天;无人机;国企改革;无人驾驶;PPP概念;可控核聚变;毫米波雷达;信创;华为概念;5G;沪股通;融资融券,20,600562
601900.SH,17,IP经济(谷子经济);文化传媒概念;高股息精选;在线教育;参股银行;国企改革;AI应用;人工智能;沪股通;融资融券,10,601900
300190.SZ,33,垃圾分类;污水处理;专精特新;天然气;数字孪生;土壤修复;PPP概念;碳中和;固废处理;机器人概念;煤化工概念;液冷服务器;碳交易;生物质能发电,14,300190
601058.SH,17,同花顺出海50;DeepSeek概念;人民币贬值受益;长安汽车概念;小米汽车;沪股通;比亚迪概念;小米概念;融资融券,9,601058
600482.SH,17,中船系;数据中心(AIDC);国产航母;储能;风电;核电;海工装备;新能源汽车;燃料电池;长安汽车概念;军工;核污染防治;军民融合;石墨烯;氢能源;固态电池;DeepSeek概念;锂电池概念;京津冀一体化;雄安新区;央企国企改革;钠离子电池;沪股通;融资融券;国企改革;中字头股票,26,600482
300400.SZ,33,柔性屏(折叠屏);PCB概念;机器视觉;富士康概念;新型工业化;先进封装;MiniLED;芯片概念;OLED;MicroLED概念;华为概念;消费电子概念;第三代半导体;人工智能;比亚迪概念;高端装备;深股通,17,300400
300531.SZ,33,数据确权;电子身份证;人脸识别;智慧政务;数据安全;信创;数据要素;鸿蒙概念;数字货币;拼多多概念;区块链;移动支付;数字经济;跨境支付(CIPS);DeepSeek概念;物联网;机器视觉;人工智能;工业互联网;华为概念;智能电网;中俄贸易概念;专精特新;智能物流;机器人概念;智能音箱;粤港澳大湾区;军工;智能医疗;食品安全;华为海思概念股;消费电子概念;芯片概念;2026一季报预增;深股通,35,300531
688123.SH,17,存储芯片;汽车芯片;共封装光学(CPO);中芯国际概念;芯片概念;AI眼镜;消费电子概念;智能穿戴;汽车电子;数据中心(AIDC);无线耳机;智能座舱;小米概念;华为概念;专精特新;新型烟草(电子烟);比亚迪概念;特斯拉概念;人民币贬值受益;沪股通;融资融券,21,688123
