股票代码,market_code,所属概念,所属概念数量,code
600869.SH,17,光纤概念;PET铜箔;铜缆高速连接;超导概念;液冷服务器;柔性直流输电;特高压;芯片概念;可控核聚变;数据中心(AIDC);固态电池;东数西算(算力);商业航天;智能电网;宁德时代概念;雅下水电概念;军工;华为概念;无人机;新能源汽车;锂电池概念;军民融合;光伏概念;特斯拉概念;核电;海工装备;低空经济;充电桩;阿里巴巴概念;人形机器人;储能;高端装备;钠离子电池;机器人概念;独角兽概念;人工智能;DeepSeek概念;智慧城市;风电;参股银行;西部大开发;沪股通;融资融券,43,600869
603113.SH,17,煤化工概念;煤炭概念;氢能源;沪股通;融资融券,5,603113
301326.SZ,33,苹果概念;消费电子概念;富士康概念;芯片概念;液冷服务器;3D打印;比亚迪概念;无人机;宁德时代概念;锂电池概念;人民币贬值受益;固态电池;深股通;融资融券,14,301326
300836.SZ,33,PCB概念;苹果概念;传感器;商业航天;机器视觉;新型工业化;充电桩;机器人概念;新能源汽车;工业互联网;人工智能;数字经济;民爆概念;绿色电力;深股通,15,300836
002860.SZ,33,HJT电池;TOPCON电池;光伏概念;传感器;5G;军民融合;比亚迪概念;无人机;新能源汽车;家用电器;光伏建筑一体化;储能;ETC;数据中心(AIDC);垃圾分类;共同富裕示范区;融资融券,17,002860
300401.SZ,33,合成生物;维生素;仿制药一致性评价;专精特新;眼科医疗;融资融券;深股通,7,300401
300318.SZ,33,猴痘概念;肝炎概念;流感;生物疫苗;三胎概念;医疗器械概念;京津冀一体化;深股通,8,300318
300328.SZ,33,柔性屏(折叠屏);人形机器人;小米概念;特斯拉概念;AI眼镜;智能穿戴;一体化压铸;智能座舱;消费电子概念;毫米波雷达;新能源汽车;比亚迪概念;商业航天;5G;华为概念;宁德时代概念;人工智能;医疗器械概念;有机硅概念;国企改革;深股通;融资融券,22,300328
000610.SZ,33,旅游概念;ST板块;创投;一带一路;国企改革;西部大开发,6,000610
688319.SH,17,专精特新;幽门螺杆菌概念;西部大开发;流感;创新药;生物疫苗;沪股通;融资融券,8,688319
301033.SZ,33,牙科医疗;医疗器械概念;3D打印;医美概念;融资融券,5,301033
688686.SH,17,苹果概念;传感器;机器视觉;机器人概念;锂电池概念;粤港澳大湾区;AI应用;光伏建筑一体化;融资融券;沪股通,10,688686
300620.SZ,33,共封装光学(CPO);光纤概念;芯片概念;5G;3D打印;量子科技;数据中心(AIDC);商业航天;2026一季报预增;卫星导航;无人驾驶;海工装备;横琴新区;粤港澳大湾区;一带一路;国企改革;2026中报预增;股权转让(并购重组);深股通;融资融券,20,300620
688307.SH,17,光刻机;智能穿戴;智能座舱;专精特新;机器视觉;虚拟现实;无人驾驶;无人机;华为概念;海峡两岸;机器人概念;安防;人工智能;沪股通;融资融券,15,688307
300244.SZ,33,DRG/DIP;AI应用;细胞免疫治疗;猴痘概念;ChatGPT概念;AIGC概念;AI智能体;数据要素;基因测序;CRO概念;智能医疗;多模态AI;职业教育;DeepSeek概念;三胎概念;养老概念;阿尔茨海默概念;肝炎概念;人工智能;阿里巴巴概念;辅助生殖;共同富裕示范区;医疗器械概念;冷链物流;华为概念;深股通;融资融券,27,300244
688766.SH,17,存储芯片;MCU芯片;芯片概念;汽车电子;小米概念;华为概念;2026中报预增;融资融券;沪股通,9,688766
300685.SZ,33,创新药;基因测序;医疗器械概念;智能医疗;福建自贸区;海峡两岸;深股通;专精特新;融资融券,9,300685
603886.SH,17,高股息精选;长三角一体化;IP经济(谷子经济);海峡两岸,4,603886
301021.SZ,33,第三代半导体;PCB概念;培育钻石;MicroLED概念;消费电子概念;芯片概念;先进封装;3D打印;光伏概念;钙钛矿电池;高端装备;TOPCON电池;BC电池;医疗器械概念;CRO概念;深股通;融资融券,17,301021
605177.SH,17,仿制药一致性评价;合成生物;阿尔茨海默概念,3,605177
603199.SH,17,旅游概念;国企改革,2,603199
688273.SH,17,脑机接口;AI智能体;机器人概念;专精特新;人工智能;DeepSeek概念;智能医疗;医疗器械概念;三胎概念;医美概念;辅助生殖;融资融券,12,688273
688575.SH,17,肝炎概念;猴痘概念;辅助生殖;基因测序;智能医疗;医疗器械概念;DeepSeek概念;脑机接口;沪股通;融资融券,10,688575
688796.SH,17,科创次新股;CRO概念;基因测序;注册制次新股;智能医疗;人民币贬值受益;AI智能体;2026中报预增;沪股通;新股与次新股;融资融券,11,688796
301012.SZ,33,算力租赁;东数西算(算力);数据中心(AIDC);储能;光伏概念;专精特新;深股通;股权转让(并购重组);融资融券,9,301012
301528.SZ,33,专精特新;成飞概念;商业航天;芯片概念;卫星导航;比亚迪概念;新能源汽车;粤港澳大湾区;核电;高端装备;融资融券,11,301528
300050.SZ,33,物联网;横琴新区;华为海思概念股;鸿蒙概念;5G;华为概念;苹果概念;工业互联网;职业教育;低空经济;储能;在线教育;DeepSeek概念,13,300050
000963.SZ,33,创新药;医药电商;减肥药;肝炎概念;细胞免疫治疗;合成生物;医美概念;证金持股;宠物经济;医疗器械概念;冷链物流;智能医疗;人工智能;深股通;融资融券,15,000963
600538.SH,17,医疗器械概念;消毒剂;眼科医疗;西部大开发;基因测序;智慧城市;医药电商;创新药,8,600538
000838.SZ,33,租售同权;ST板块;固废处理;西部大开发;污水处理;股权转让(并购重组),6,000838
000952.SZ,33,维生素;肝炎概念;流感;合成生物;仿制药一致性评价;国企改革,6,000952
300345.SZ,33,HJT电池;TOPCON电池;BC电池;硅能源;光伏概念;碳中和;储能;军民融合;军工;智能电网;机器人概念;华为概念;智慧城市,13,300345
002707.SZ,33,旅游概念;冰雪产业;IP经济(谷子经济);宠物经济;露营经济;体育产业;乡村振兴;京津冀一体化;跨境支付(CIPS);互联网金融;足球概念;AI应用;区块链;一带一路;人工智能;AI智能体;阿里巴巴概念;深股通;融资融券,19,002707
600238.SH,22,ST板块;白酒概念;跨境电商;养老概念;海南自贸区;国企改革;专精特新,7,600238
300740.SZ,33,拼多多概念;跨境电商;DeepSeek概念;网红经济;三胎概念;医美概念;毛发医疗;合成生物;深股通;融资融券,10,300740
300760.SZ,33,同花顺漂亮100;宠物经济;医疗器械概念;智能医疗;同花顺出海50;AI应用;DeepSeek概念;AIGC概念;机器人概念;融资融券;深股通,11,300760
300048.SZ,33,虚拟电厂;充电桩;核电;DeepSeek概念;光伏建筑一体化;储能;光伏概念;可控核聚变;深股通;融资融券,10,300048
300003.SZ,33,猴痘概念;肝炎概念;创新药;减肥药;医美概念;仿制药一致性评价;流感;养老概念;医药电商;智能医疗;民营医院;脑机接口;医疗器械概念;AIGC概念;牙科医疗;参股保险;京津冀一体化;人工智能;血氧仪;智能穿戴;深股通;融资融券,22,300003
000766.SZ,33,工业大麻;民营医院;参股银行;DeepSeek概念;阿尔茨海默概念;流感;创新药;肝炎概念;深股通;CRO概念;融资融券,11,000766
605488.SH,17,人形机器人;传感器;机器人概念;苹果概念;消费电子概念;华为概念;专精特新;沪股通,8,605488
301108.SZ,33,宠物经济;三胎概念;合成生物;重组蛋白;融资融券,5,301108
688108.SH,17,医疗器械概念;专精特新;2026中报预增;沪股通;融资融券,5,688108
301103.SZ,33,民营医院;跨境电商;合成生物;乡村振兴;眼科医疗;智能医疗;雄安新区;基因测序;细胞免疫治疗;医药电商;创新药;DeepSeek概念;ChatGPT概念;融资融券,15,301103
300957.SZ,33,三胎概念;医美概念;跨境电商;创新药;西部大开发;医疗器械概念;智能医疗;创投;AI应用;人工智能;深股通;融资融券,12,300957
601069.SH,17,黄金概念;金属铜;小金属概念;2026一季报预增;西部大开发;国企改革;沪股通;2026中报预增;融资融券,9,601069
301617.SZ,33,固态电池;芯片概念;专精特新;金属回收;深股通;融资融券,6,301617
688076.SH,22,肝炎概念;辅助生殖;流感;创新药;智能医疗;合成生物;减肥药;CRO概念;ST板块;AI应用;人民币贬值受益;专精特新,12,688076
301267.SZ,33,眼科医疗;民营医院;智能医疗;福建自贸区;DeepSeek概念;人工智能;海峡两岸;智能穿戴;5G;AI眼镜;深股通;融资融券,12,301267
002043.SZ,33,共同富裕示范区;智能家居;深股通;融资融券,4,002043
300849.SZ,33,可降解塑料,1,300849
002422.SZ,33,毛发医疗;创新药;仿制药一致性评价;医药电商;肝炎概念;流感;幽门螺杆菌概念;合成生物;医疗器械概念;西部大开发;深股通;融资融券,12,002422
002791.SZ,33,雄安新区;光伏建筑一体化;垃圾分类;智能家居;海峡两岸;粤港澳大湾区;充电桩;光伏概念;融资融券;深股通,10,002791
688468.SH,17,医疗器械概念;阿尔茨海默概念;融资融券,3,688468
688198.SH,17,眼科医疗;创新药;医美概念;医疗器械概念;专精特新;沪股通;融资融券,7,688198
300639.SZ,33,猴痘概念;幽门螺杆菌概念;流感;基因测序;肝炎概念;辅助生殖;创新药;民营医院;智能医疗;医疗器械概念;人工智能;DeepSeek概念;AI智能体;融资融券,14,300639
300016.SZ,33,基因测序;阿尔茨海默概念;创新药;智能医疗;仿制药一致性评价;医药电商;AI应用;脑机接口;人工智能;京津冀一体化;独角兽概念;创投;专精特新;深股通,14,300016
600503.SH,17,参股银行;石墨烯;机器人概念;创新药;融资融券,5,600503
301177.SZ,33,黄金概念;DeepSeek概念;IP经济(谷子经济);抖音概念(字节概念);广东自贸区;深股通;融资融券,7,301177
920810.BJ,151,高端装备;融资融券;机器人概念;智能物流;专精特新,5,920810
688236.SH,17,智能医疗;牙科医疗;医疗器械概念;京津冀一体化;机器人概念;3D打印;专精特新;融资融券;沪股通,9,688236
603189.SH,22,云办公;ST板块;在线教育;华为鲲鹏;智慧政务;华为欧拉;国产操作系统;人脸识别;MR(混合现实);云计算;数字乡村;虚拟数字人;信创;智慧城市;鸿蒙概念;安防;空间计算;元宇宙;AIGC概念;AI智能体;阿里巴巴概念;腾讯概念;虚拟现实;物联网;数字孪生;多模态AI;AI视频;人工智能;华为概念;上海自贸区;创投;乡村振兴;5G;低空经济;无人机,35,603189
603229.SH,17,CRO概念;创新药;肝炎概念;人民币贬值受益;融资融券;沪股通,6,603229
603919.SH,17,白酒概念;啤酒概念;西部大开发;沪股通;融资融券,5,603919
002237.SZ,33,金属铅;金属锌;金属铜;黄金概念;小金属概念;金属回收;磷化工;化肥;国企改革;深股通;融资融券;2026中报预增,12,002237
603297.SH,17,光刻机;芯片概念;AI眼镜;PCB概念;商业航天;机器视觉;无人驾驶;虚拟现实;无人机;智能医疗;共同富裕示范区;沪股通;融资融券,13,603297
600415.SH,17,IP经济(谷子经济);网红经济;超级品牌;统一大市场;跨境电商;参股券商;虚拟数字人;AI应用;跨境支付(CIPS);阿里巴巴概念;DeepSeek概念;数字货币;数据要素;互联网金融;绿色电力;中俄贸易概念;人工智能;共同富裕示范区;国企改革;数字经济;移动支付;同花顺中特估100;一带一路;同花顺出海50;数据中心(AIDC);沪股通;融资融券;航运概念,28,600415
300406.SZ,33,幽门螺杆菌概念;医疗器械概念;智能医疗;人工智能;专精特新;深股通;融资融券,7,300406
603168.SH,17,三胎概念;民营医院;养老概念;流感;眼科医疗;仿制药一致性评价;医药电商,7,603168
301557.SZ,33,专精特新;海工装备;风电;军工;碳纤维;无人机;深股通;融资融券,8,301557
000949.SZ,33,国企改革;新疆振兴;2026中报预增;深股通,4,000949
603818.SH,17,京津冀一体化;人民币贬值受益;智能家居;海峡两岸,4,603818
003004.SZ,33,语音技术;人脸识别;雄安新区;京津冀一体化;数据要素;信创;多模态AI;数字经济;智能医疗;人工智能;智慧城市;车联网(车路协同);网络安全;高铁;安防;军工信息化;低空经济;军工;无人机;摘帽,20,003004
300233.SZ,33,眼科医疗;工业大麻;创新药;维生素;合成生物;医药电商;仿制药一致性评价;肝炎概念;流感;辅助生殖;转基因;医疗器械概念;智能医疗;专精特新;新型烟草(电子烟);2026一季报预增;2026中报预增;融资融券;深股通,19,300233
300482.SZ,33,芬太尼;基因测序;猴痘概念;流感;宠物经济;辅助生殖;肝炎概念;智能医疗;工业大麻;幽门螺杆菌概念;AI应用;医药电商;三胎概念;DeepSeek概念;医疗器械概念;食品安全;腾讯概念;人工智能;粤港澳大湾区;芯片概念;深股通;融资融券,22,300482
300684.SZ,33,AI PC;富士康概念;液冷服务器;消费电子概念;共封装光学(CPO);5G;苹果概念;汽车电子;无线充电;同花顺果指数;智能座舱;小米概念;数据中心(AIDC);MR(混合现实);华为概念;比亚迪概念;虚拟现实;光伏概念;无人机;新能源汽车;充电桩;储能;汽车热管理;石墨烯;一带一路;京津冀一体化;融资融券;深股通,28,300684
301040.SZ,33,卫星导航;商业航天;核电;军工;高端装备;风电;绿色电力;专精特新;人民币贬值受益;融资融券,10,301040
600658.SH,17,京津冀一体化;数字经济;数据要素;人工智能;云计算;创投;国企改革;量子科技;芯片概念;沪股通,10,600658
300111.SZ,33,幽门螺杆菌概念;流感;深股通;股权转让(并购重组),4,300111
300942.SZ,33,宠物经济;食品安全;医疗器械概念;流感;粤港澳大湾区;专精特新;融资融券,7,300942
600489.SH,17,黄金概念;金属铜;小金属概念;央企国企改革;国企改革;沪股通;融资融券;2026中报预增;中字头股票,9,600489
300289.SZ,33,猴痘概念;辅助生殖;医疗器械概念;重组蛋白;生物疫苗;股权转让(并购重组);国企改革;智能医疗,8,300289
300049.SZ,33,医疗器械概念;家庭医生;智能医疗;三胎概念;参股保险;人民币贬值受益;西部大开发;肝炎概念;AI应用;医药电商;深股通;融资融券,12,300049
300789.SZ,33,智慧城市;职业教育;多模态AI;物联网;车联网(车路协同);AI智能体;人工智能;DeepSeek概念;虚拟现实;智能电网;高铁;新型工业化;机器视觉;高端装备;机器人概念;无人机;专精特新;一带一路;西部大开发;雅下水电概念;钒电池;小金属概念,22,300789
301126.SZ,33,民营医院;辅助生殖;维生素;流感;医疗器械概念;医美概念;无人零售;医药电商;物业管理;创新药;融资融券,11,301126
600330.SH,17,第三代半导体;先进封装;PCB概念;OLED;MicroLED概念;5G;芯片概念;AI眼镜;无线充电;汽车电子;智能穿戴;毫米波雷达;卫星导航;量子科技;数据中心(AIDC);商业航天;光伏概念;军工;充电桩;储能;新能源汽车;锂电池概念;高端装备;长三角一体化;创投;固废处理;智能物流;融资融券;乡村振兴;沪股通,30,600330
002393.SZ,33,阿尔茨海默概念;仿制药一致性评价;创新药;肝炎概念;维生素;流感;合成生物;京津冀一体化;国企改革;短剧游戏;专精特新;核污染防治;融资融券;深股通,14,002393
603336.SH,17,一带一路;乡村振兴;创新药;冷链物流;农业种植;国企改革;CRO概念;沪股通;股权转让(并购重组),9,603336
300245.SZ,33,财税数字化;华为鲲鹏;ChatGPT概念;智慧政务;数据要素;区块链;ST板块;华为昇腾;信创;人脸识别;阿里巴巴概念;数字经济;互联网金融;智慧城市;国产操作系统;东数西算(算力);数据中心(AIDC);华为概念;长三角一体化;机器人概念;5G,21,300245
