market_code,所属概念,股票代码,所属概念数量,code
33,钒电池;污水处理;国企改革;氢能源;固态电池;深股通;融资融券,000822.SZ,7,000822
33,租售同权;物业管理;特色小镇;化债概念(AMC概念);养老概念;横琴新区;互联网金融;新型城镇化;云计算;国企改革;华为概念;粤港澳大湾区;深股通;融资融券,002285.SZ,14,002285
33,互联网金融;创投;西部大开发;融资融券;深股通,002945.SZ,5,002945
33,钙钛矿电池;光伏建筑一体化;光伏概念;储能;充电桩;专精特新;机器人概念;融资融券,301278.SZ,8,301278
17,煤炭概念;超超临界发电;风电;碳纤维;氢能源;钠离子电池;光伏概念;储能;TOPCON电池;国企改革;沪股通;融资融券,600348.SH,12,600348
33,煤炭概念;煤化工概念;化肥;页岩气;天然气;超超临界发电;国企改革;西部大开发;深股通;融资融券,000552.SZ,10,000552
17,培育钻石;第三代半导体;回购增持再贷款概念;国企改革;物业管理;旅游概念;沪股通;融资融券,600172.SH,8,600172
17,数字经济;粤港澳大湾区;融资融券;沪股通,605499.SH,4,605499
33,煤炭概念;煤化工概念;国企改革;回购增持再贷款概念;京津冀一体化;深股通;融资融券,000937.SZ,7,000937
33,硅能源;光伏概念;西部大开发;芯片概念;深股通,001269.SZ,5,001269
17,光伏概念;专精特新;数据中心;华为概念;数字孪生;硅能源;光伏建筑一体化;信托概念;氢能源;智慧城市;数字经济;一带一路;化债概念(AMC概念);土壤修复;碳交易;绿色电力;碳中和;污水处理;PPP概念;建筑节能;固废处理;垃圾分类;乡村振兴;生物质能发电;国企改革;参股券商;沪股通;融资融券,600475.SH,28,600475
17,租售同权;物业管理;证金持股;同花顺漂亮100;国企改革;央企国企改革;智能家居;沪股通;融资融券,600048.SH,9,600048
17,量子科技;军工信息化;电子身份证;网络安全;华为鲲鹏;数字货币;云办公;数据安全;移动支付;智慧政务;信创;Web3.0;云计算;AI智能体;鸿蒙概念;区块链;车联网(车路协同);阿里巴巴概念;百度概念;智慧城市;军工;汽车芯片;无人机;MCU芯片;华为概念;低空经济;DeepSeek概念;人工智能;芯片概念;专精特新;一带一路;新疆振兴,603232.SH,32,603232
33,化肥;水泥概念;生态农业;磷化工;农村电商;乡村振兴;国企改革;土壤修复;锂电池概念;深股通,002470.SZ,10,002470
17,海南自贸区;抽水蓄能;智能电网;光伏概念;储能;核电;风电;数据中心;雅下水电概念;海工装备;高端装备;新能源汽车;专精特新;工业互联网;中国AI 50;机器人概念;华为概念;数字孪生;阿里巴巴概念;数据要素;百度概念;融资融券;沪股通,688676.SH,23,688676
17,BC电池;HJT电池;TOPCON电池;POE胶膜;固态电池;光伏概念;锂电池概念;专精特新;比亚迪概念;人民币贬值受益;回购增持再贷款概念;融资融券,688560.SH,12,688560
17,猴痘概念;流感;基因测序;医药电商;肝炎概念;维生素;医疗器械概念;智能医疗;专精特新;沪股通;融资融券,688399.SH,11,688399
17,光伏概念;储能;专精特新;绿色电力;芯片概念;人民币贬值受益;共同富裕示范区;人工智能;沪股通;融资融券,688348.SH,10,688348
33,新疆振兴;数字经济;人民币贬值受益;工业互联网,002193.SZ,4,002193
33,共同富裕示范区;智能家居;深股通;融资融券,002043.SZ,4,002043
33,建筑节能;装配式建筑;新型城镇化;光伏建筑一体化;智慧城市;智能家居;人工智能;安防;高铁;虚拟现实;百度概念;工业互联网;腾讯概念;华为概念;3D打印;深股通;融资融券,002375.SZ,17,002375
17,无人驾驶;专精特新;华为概念;工业互联网;DeepSeek概念;融资融券,688367.SH,6,688367
17,煤炭概念;国企改革;风电;沪股通;融资融券,600758.SH,5,600758
151,融资融券;重组蛋白;生物疫苗,920575.BJ,3,920575
33,装配式建筑;建筑节能;雄安新区;国企改革;央企国企改革;雅下水电概念;DeepSeek概念;深股通;融资融券,000786.SZ,9,000786
17,创新药;猴痘概念;2025年报预增;专精特新;创投;知识产权保护;军民融合;沪股通,603590.SH,8,603590
17,俄乌冲突概念;天然气;航运概念;央企国企改革;同花顺中特估100;上海自贸区;回购增持再贷款概念;国企改革;一带一路;证金持股;人民币贬值受益;沪股通;融资融券;中字头股票,600026.SH,14,600026
17,免税店;证金持股;跨境电商;沪股通;融资融券,601021.SH,5,601021
33,商业航天;卫星导航;生态农业;土壤修复;东数西算(算力);工业大麻;一带一路;新型烟草(电子烟);回购增持再贷款概念;跨境电商;深股通;融资融券,002565.SZ,12,002565
17,钙钛矿电池;HJT电池;TOPCON电池;光伏概念;氢能源;高端装备;专精特新;一带一路;新型工业化;融资融券,603396.SH,10,603396
17,免税店;自由贸易港;广东自贸区;物业管理;横琴新区;国企改革;跨境电商;粤港澳大湾区;沪股通;融资融券;股权转让(并购重组),600185.SH,11,600185
17,商业航天;军民融合;大飞机;军工;无人机;高端装备;央企国企改革;专精特新;国企改革;沪股通;融资融券,688586.SH,11,688586
17,硅能源;光伏概念;建筑节能;芯片概念;沪股通;融资融券,601636.SH,6,601636
33,ST板块;职业教育;在线教育;虚拟数字人;元宇宙;ChatGPT概念;百度概念;虚拟电厂;储能;钠离子电池,300338.SZ,10,300338
33,新型烟草(电子烟);充电桩;储能;新能源汽车;比亚迪概念;光伏概念;一体化压铸;机器人概念;特斯拉概念;宁德时代概念;人形机器人;回购增持再贷款概念;低空经济;液冷服务器;华为概念;深股通;融资融券,301268.SZ,17,301268
17,沪股通;融资融券,600966.SH,2,600966
33,人形机器人;汽车热管理;比亚迪概念;新能源汽车;无人驾驶;深股通;融资融券,300969.SZ,7,300969
33,可燃冰;页岩气;天然气;俄乌冲突概念;雄安新区;国企改革;一带一路;海工装备;数字经济;央企国企改革;氢能源;高端装备;工业互联网;专精特新;燃料电池;储能;深股通;融资融券,000852.SZ,18,000852
17,大飞机;军民融合;央企国企改革;军工;高端装备;乡村振兴;无人机;国企改革;低空经济;融资融券;沪股通,600316.SH,11,600316
17,黄金概念;国企改革;IP经济(谷子经济);沪股通,605599.SH,4,605599
33,Sora概念(文生视频);AI语料;Web3.0;ChatGPT概念;多模态AI;短剧游戏;AIGC概念;虚拟数字人;AI智能体;网络游戏;手机游戏;在线教育;阿里巴巴概念;区块链;DeepSeek概念;人工智能;独角兽概念;网红经济;东数西算(算力);虚拟现实;同花顺新质50;华为概念;京津冀一体化;创投;无人驾驶;芯片概念;人民币贬值受益;AI应用;深股通;融资融券,300418.SZ,30,300418
33,预制菜;养老概念;低空经济;共同富裕示范区;股权转让(并购重组);融资融券,301073.SZ,6,301073
17,锂电池概念;融资融券,603285.SH,2,603285
17,风电;氢能源;沪股通;融资融券,688349.SH,4,688349
33,托育服务;新能源汽车;特斯拉概念;家用电器;机器人概念;传感器;宁德时代概念;创投;智能家居;小米概念;物联网;三胎概念;汽车电子;5G;智慧城市;独角兽概念;腾讯概念;在线教育,300279.SZ,18,300279
17,国企改革;充电桩;养老概念;家用电器;抖音概念(字节概念),600858.SH,5,600858
33,ST板块;TOPCON电池;光伏概念;BC电池;新能源汽车;京津冀一体化;NFT概念,002306.SZ,7,002306
17,人形机器人;传感器;机器人概念;苹果概念;专精特新;消费电子概念;华为概念;沪股通,605488.SH,8,605488
33,PCB概念;锂电池概念;POE胶膜;苹果概念;比亚迪概念;新能源汽车;注册制次新股;消费电子概念;光伏概念;专精特新;长三角一体化;海峡两岸;新股与次新股;融资融券,301687.SZ,14,301687
17,PCB概念;风电;国企改革,605006.SH,3,605006
33,文化传媒概念;知识产权保护;NFT概念;虚拟数字人;在线教育;数据确权;AIGC概念;职业教育;数据要素;腾讯概念;数字经济;人工智能;托育服务;国企改革;参股银行;一带一路;AI应用;深股通;融资融券,000719.SZ,19,000719
33,金属锌;金属回收;乡村振兴;黑龙江自贸区;固废处理;土壤修复;PPP概念;雄安新区;污水处理;ST板块;一带一路;小金属概念;水利;物联网;无人机,000711.SZ,15,000711
151,风电;燃料电池;融资融券;液冷服务器;海工装备;新能源汽车;数据中心;氢能源;军民融合;充电桩;储能;专精特新,920662.BJ,12,920662
33,航空发动机;大飞机;军民融合;核电;军工;特钢概念;专精特新;融资融券;深股通,300855.SZ,9,300855
33,旅游概念;生物质能发电;乡村振兴;参股银行;AIGC概念;固废处理;绿色电力;人工智能;注册制次新股;粤港澳大湾区;深股通;新股与次新股;融资融券,001386.SZ,13,001386
151,柔性直流输电;水利;数字经济;特高压;新能源汽车;新股与次新股;融资融券,920018.BJ,7,920018
33,共享单车;数字经济;天然气;充电桩;氢能源;风电;绿色电力;深股通,002356.SZ,8,002356
17,特斯拉概念;新能源汽车;比亚迪概念;汽车电子;芯片概念;华为概念;沪股通;融资融券,688533.SH,8,688533
17,中芯国际概念;存储芯片;先进封装;第三代半导体;OLED;汽车芯片;BC电池;芯片概念;TOPCON电池;HJT电池;钙钛矿电池;光伏概念;专精特新;高端装备;回购增持再贷款概念;沪股通;融资融券,688147.SH,17,688147
33,跨境电商;智能家居;DeepSeek概念;人工智能;鸿蒙概念;物联网;华为概念;深股通,001323.SZ,8,001323
33,HJT电池;TOPCON电池;第三代半导体;光伏概念;芯片概念;AI眼镜;工业母机;智能穿戴;比亚迪概念;稀土永磁;深股通;融资融券,002943.SZ,12,002943
22,ST板块;苹果概念;拼多多概念;小米概念;抖音概念(字节概念);人工智能;DeepSeek概念;小红书概念;AI智能体;百度概念,600228.SH,10,600228
17,光伏概念;光热发电;碳中和;国企改革;央企国企改革;沪股通;融资融券,600876.SH,7,600876
33,航空发动机;大飞机;军民融合;商业航天;军工;无人机;海工装备;高端装备;专精特新;西部大开发;融资融券;深股通,300775.SZ,12,300775
33,物业管理;租售同权;智能物流;物联网;固态电池;芯片概念;融资融券,000056.SZ,7,000056
33,农业种植;新疆振兴;生态农业;乡村振兴;新型城镇化;粮食概念;PPP概念;土壤修复;土地流转;地下管网;污水处理;水利;京津冀一体化;西部大开发;一带一路;光伏建筑一体化;数字经济;数字孪生;数字乡村;智慧城市;DeepSeek概念;雅下水电概念;人工智能;物联网;机器人概念;华为概念;数据安全;鸿蒙概念;云计算;AI应用,300021.SZ,30,300021
17,共封装光学(CPO);光纤概念;铜缆高速连接;第三代半导体;特高压;芯片概念;5G;新能源汽车;智能电网;风电;专精特新;人形机器人;沪股通;一带一路;量子科技;海工装备;机器人概念;创投;太赫兹;工业互联网;抖音概念(字节概念);融资融券,601869.SH,22,601869
33,参股券商;养老概念;智能家居;虚拟现实;深股通;融资融券,002572.SZ,6,002572
151,无人机;液冷服务器;低空经济;商业航天;新疆振兴;专精特新;高端装备;煤炭概念;高铁;风电;军工;军民融合;融资融券;西部大开发,920098.BJ,14,920098
33,小米概念;华为概念;融资融券,301045.SZ,3,301045
17,硅能源;光伏概念;绿色电力;第三代半导体;风电;高端装备;专精特新;京津冀一体化;芯片概念;沪股通;融资融券,601908.SH,11,601908
33,ST板块;柔性屏(折叠屏);消费电子概念;数据中心;股权转让(并购重组),002289.SZ,5,002289
22,股权转让(并购重组);ST板块;风电;智慧城市;传感器;数据要素,600421.SH,6,600421
33,钙钛矿电池;HJT电池;TOPCON电池;光伏概念;储能;锂电池概念;高端装备;新能源汽车;特斯拉概念;无人机;机器人概念;智能物流;ST板块;人工智能;独角兽概念,000821.SZ,15,000821
22,ST板块;地下管网;跨境电商,603021.SH,3,603021
17,医药电商;家庭医生;沪股通;融资融券,603939.SH,4,603939
33,ST板块;特色小镇;旅游概念,002485.SZ,3,002485
33,钠离子电池;固态电池;宁德时代概念;动力电池回收;锂电池概念;同花顺出海50;储能;特斯拉概念;新能源汽车;换电概念;小米汽车;华为汽车;长安汽车概念;同花顺新质50;同花顺漂亮100;融资融券;深股通,300750.SZ,17,300750
33,天然气;2025年报预增;西部大开发;摘帽,002259.SZ,4,002259
17,PCB概念;苹果概念;消费电子概念;芯片概念;5G;专精特新;传感器;机器视觉;粤港澳大湾区;人工智能;融资融券,688312.SH,11,688312
33,光伏概念;储能;光热发电;比亚迪概念;专精特新;新能源汽车;机器人概念;传感器;军工;小米概念;华为汽车;核电;海工装备;汽车热管理;家用电器;大飞机;芯片概念;锂电池概念;固态电池;5G;深股通;融资融券,300217.SZ,22,300217
17,智能电网;风电;储能;绿色电力;回购增持再贷款概念;碳交易;西部大开发;沪股通;融资融券,601619.SH,9,601619
33,减速器;高端装备;回购增持再贷款概念;绿色电力;新能源汽车;机器人概念;工业互联网;比亚迪概念;深股通;融资融券,002283.SZ,10,002283
17,汽车芯片;消费电子概念;芯片概念;汽车电子;小米概念;智能座舱;新能源汽车;专精特新;无人驾驶;储能;华为概念;沪股通;融资融券,688141.SH,13,688141
33,特钢概念;同花顺中特估100;绿色电力;国企改革;回购增持再贷款概念;核电;高铁;海工装备;军工;新能源汽车;深股通;融资融券;华为概念,000932.SZ,13,000932
33,人造肉;NMN概念;农业种植;乡村振兴;一带一路;细胞免疫治疗;股权转让(并购重组),300511.SZ,7,300511
17,光热发电;光伏概念;光伏建筑一体化;机器人概念;一带一路;人民币贬值受益;沪股通;融资融券,688408.SH,8,688408
33,建筑节能;光伏建筑一体化;雄安新区;一带一路;光伏概念;硅能源;军工;特斯拉概念;消费电子概念;汽车电子;OLED;深股通;融资融券,000012.SZ,13,000012
17,硅能源;BC电池;TOPCON电池;钙钛矿电池;HJT电池;光伏概念;同花顺漂亮100;储能;芯片概念;西部大开发;乡村振兴;农村电商;预制菜;融资融券;沪股通,600438.SH,15,600438
17,专精特新;沪股通;融资融券,688625.SH,3,688625
17,跨境电商;智能家居;沪股通;融资融券,603816.SH,4,603816
17,卫星导航;商业航天;军民融合;可控核聚变;同花顺新质50;军工;核电;专精特新;西部大开发;沪股通;融资融券,688776.SH,11,688776
