code,所属概念数量,market_code,所属概念,股票代码
300866,16,33,无线充电;储能;3D打印;无线耳机;芯片概念;充电桩;AI眼镜;人民币贬值受益;智能家居;消费电子概念;跨境电商;机器人概念;人工智能;安防;深股通;融资融券,300866.SZ
600657,9,17,物业管理;化债概念(AMC概念);参股保险;证金持股;国企改革;央企国企改革;沪股通;股权转让(并购重组);融资融券,600657.SH
600199,5,17,白酒概念;啤酒概念;国企改革;融资融券;沪股通,600199.SH
600436,10,17,超级品牌;证金持股;创新药;肝炎概念;同花顺漂亮100;国企改革;沪股通;融资融券;海峡两岸;专精特新,600436.SH
002658,19,33,中芯国际概念;航空发动机;核电;氢能源;PM2.5;专精特新;商业航天;芯片概念;固废处理;碳中和;雄安新区;物联网;数字经济;数据要素;AI智能体;DeepSeek概念;京津冀一体化;碳交易;深股通,002658.SZ
301087,20,33,重组蛋白;医药电商;流感;幽门螺杆菌概念;猴痘概念;合成生物;养老概念;高股息精选;血氧仪;跨境电商;医疗器械概念;智能医疗;脑机接口;DeepSeek概念;阿里巴巴概念;腾讯概念;专精特新;鸿蒙概念;融资融券;深股通,301087.SZ
000541,23,33,参股银行;养老概念;跨境电商;国企改革;医美概念;医疗器械概念;DeepSeek概念;证金持股;长安汽车概念;智能家居;AI智能体;海工装备;华为汽车;军民融合;小米汽车;智慧灯杆;新能源汽车;华为概念;小米概念;芯片概念;深股通;融资融券;第三代半导体,000541.SZ
002415,30,33,同花顺漂亮100;足球概念;养老概念;证金持股;乡村振兴;国企改革;智能家居;人工智能;智慧城市;数字乡村;央企国企改革;物联网;工业互联网;AI应用;机器人概念;无人机;智慧政务;多模态AI;机器视觉;安防;人脸识别;数据安全;同花顺出海50;无人驾驶;芯片概念;汽车电子;深股通;融资融券;光纤概念;存储芯片,002415.SZ
603301,6,17,医疗器械概念;跨境电商;人民币贬值受益;医药电商;沪股通;融资融券,603301.SH
300001,31,33,高压快充;智能电网;数据中心(AIDC);虚拟电厂;储能;充电桩;小米概念;新能源汽车;比亚迪概念;风电;小米汽车;MCU芯片;核电;华为概念;长安汽车概念;机器人概念;高铁;绿色电力;工业互联网;光伏建筑一体化;抖音概念(字节概念);百度概念;阿里巴巴概念;腾讯概念;中俄贸易概念;PPP概念;动力电池回收;雄安新区;人工智能;深股通;融资融券,300001.SZ
688700,14,17,PCB概念;PET铜箔;华为手机;芯片概念;固态电池;专精特新;光伏概念;锂电池概念;HJT电池;高端装备;海峡两岸;2025年报预增;融资融券;沪股通,688700.SH
600782,6,17,国企改革;央企国企改革;无人机;新能源汽车;沪股通;融资融券,600782.SH
300438,24,33,钠离子电池;固态电池;锂电池概念;两轮车;石墨烯;虚拟电厂;储能;新型烟草(电子烟);充电桩;燃料电池;独角兽概念;无线耳机;粤港澳大湾区;数据中心(AIDC);深股通;小米概念;低空经济;无人机;新能源汽车;机器人概念;军工;消费电子概念;长安汽车概念;融资融券,300438.SZ
301468,6,33,核电;海工装备;垃圾分类;人民币贬值受益;深股通;融资融券,301468.SZ
301193,6,33,3D打印;跨境电商;可降解塑料;一带一路;人民币贬值受益;融资融券,301193.SZ
300878,6,33,民营医院;肝炎概念;流感;创新药;医药电商;融资融券,300878.SZ
600215,10,17,数字经济;装配式建筑;智能物流;新型工业化;人工智能;机器人概念;物业管理;人民币贬值受益;特斯拉概念;新能源汽车,600215.SH
301568,23,33,PCB概念;富士康概念;MicroLED概念;5G;光刻机;消费电子概念;芯片概念;AI眼镜;汽车电子;商业航天;机器视觉;光刻胶;比亚迪概念;专精特新;新型工业化;高端装备;锂电池概念;海峡两岸;福建自贸区;多模态AI;人工智能;深股通;融资融券,301568.SZ
603285,3,17,锂电池概念;沪股通;融资融券,603285.SH
688183,10,17,PCB概念;共封装光学(CPO);5G;毫米波雷达;汽车电子;2025年报预增;华为概念;工业互联网;沪股通;融资融券,688183.SH
000810,45,33,鸿蒙概念;空间计算;智能家居;人工智能;文化传媒概念;在线教育;AIGC概念;星闪概念;安防;数字经济;ChatGPT概念;数据要素;物联网;元宇宙;短剧游戏;长安汽车概念;Web3.0;百度概念;家用电器;虚拟现实;腾讯概念;智能音箱;华为概念;西部大开发;MR(混合现实);智能座舱;小米概念;无人机;眼科医疗;储能;智能穿戴;数据中心(AIDC);柔性屏(折叠屏);汽车电子;消费电子概念;5G;AI眼镜;华为海思概念股;WiFi 6;芯片概念;F5G概念;MiniLED;OLED;深股通;融资融券,000810.SZ
002085,22,33,两轮车;共同富裕示范区;独角兽概念;飞行汽车(eVTOL);航空发动机;低空经济;碳纤维;同花顺新质50;一体化压铸;华为汽车;无人机;碳中和;海工装备;商业航天;特斯拉概念;新能源汽车;风电;比亚迪概念;锂电池概念;融资融券;深股通;5G,002085.SZ
002213,16,33,存储芯片;汽车芯片;PCB概念;WiFi 6;芯片概念;消费电子概念;锂电池概念;比亚迪概念;硅能源;小金属概念;新能源汽车;粤港澳大湾区;无人驾驶;信创;创投;深股通,002213.SZ
920139,9,151,先进封装;融资融券;芯片概念;MCU芯片;中芯国际概念;存储芯片;专精特新;汽车芯片;上海自贸区,920139.BJ
300397,29,33,军工信息化;卫星导航;安防;军民融合;智慧灯杆;军工;无人机;时空大数据;传感器;低空经济;车联网(车路协同);智慧城市;华为概念;芯片概念;机器人概念;人工智能;东数西算(算力);无人驾驶;太赫兹;5G;量子科技;毫米波雷达;数据中心(AIDC);算力租赁;海工装备;西部大开发;先进封装;深股通;融资融券,300397.SZ
600828,4,17,信托概念;物业管理;西部大开发;沪股通,600828.SH
002273,24,33,同花顺果指数;共封装光学(CPO);苹果概念;AI眼镜;华为手机;消费电子概念;AI手机;汽车电子;智能穿戴;小米概念;智能座舱;比亚迪概念;储能;虚拟现实;华为概念;人形机器人;机器人概念;华为汽车;安防;长安汽车概念;人民币贬值受益;元宇宙;深股通;融资融券,002273.SZ
300149,11,33,细胞免疫治疗;重组蛋白;创新药;CRO概念;智能医疗;AI应用;DeepSeek概念;人民币贬值受益;深股通;股权转让(并购重组);融资融券,300149.SZ
300037,17,33,超级电容;氟化工概念;OLED;固态电池;钠离子电池;2026一季报预增;先进封装;宁德时代概念;锂电池概念;芯片概念;液冷服务器;比亚迪概念;新能源汽车;特斯拉概念;数据中心(AIDC);深股通;融资融券,300037.SZ
300347,9,33,CRO概念;生物疫苗;创新药;医疗器械概念;智能医疗;2025年报预增;AIGC概念;深股通;融资融券,300347.SZ
600318,7,17,化债概念(AMC概念);数字经济;乡村振兴;供销社;融资融券;沪股通;股权转让(并购重组),600318.SH
000925,35,33,数字水印;算力租赁;东数西算(算力);数据中心(AIDC);芯片概念;卫星导航;先进封装;时空大数据;高铁;商业航天;华为概念;信创;数据确权;无人机;车联网(车路协同);无人驾驶;智慧城市;元宇宙;多模态AI;ChatGPT概念;机器视觉;低空经济;数据要素;数字经济;数字孪生;工业互联网;人工智能;虚拟数字人;机器人概念;一带一路;空间计算;医疗器械概念;乡村振兴;合成生物;深股通,000925.SZ
600470,7,17,化肥;磷化工;煤化工概念;乡村振兴;污水处理;锂电池概念;融资融券,600470.SH
603050,13,17,金属回收;高压快充;智能电网;虚拟电厂;充电桩;储能;京津冀一体化;雄安新区;光伏概念;绿色电力;特斯拉概念;沪股通;融资融券,603050.SH
301319,12,33,先进封装;富士康概念;芯片概念;比亚迪概念;新能源汽车;专精特新;光伏概念;华为概念;低空经济;粤港澳大湾区;深股通;融资融券,301319.SZ
301336,8,33,露营经济;人工智能;智能家居;小米汽车;华为概念;西部大开发;小米概念;融资融券,301336.SZ
600702,6,17,白酒概念;旅游概念;西部大开发;C2M概念;融资融券;沪股通,600702.SH
301121,18,33,钠离子电池;锂电池概念;专精特新;固态电池;新能源汽车;新型烟草(电子烟);小米概念;智能音箱;消费电子概念;华为概念;储能;智能穿戴;无线耳机;充电桩;AI眼镜;阿里巴巴概念;西部大开发;融资融券,301121.SZ
688213,22,17,汽车芯片;国家大基金持股;AI眼镜;MicroLED概念;芯片概念;消费电子概念;汽车电子;传感器;小米概念;机器视觉;比亚迪概念;专精特新;华为概念;同花顺新质50;无人驾驶;物联网;安防;机器人概念;2025年报预增;智能家居;沪股通;融资融券,688213.SH
300345,13,33,HJT电池;TOPCON电池;BC电池;硅能源;光伏概念;碳中和;储能;军民融合;军工;智能电网;机器人概念;华为概念;智慧城市,300345.SZ
002690,13,33,农机;医疗器械概念;智能医疗;人工智能;高股息精选;鸿蒙概念;食品安全;工业互联网;牙科医疗;机器人概念;机器视觉;深股通;融资融券,002690.SZ
002848,14,33,智能家居;MiniLED;PCB概念;5G;国企改革;医疗器械概念;华为概念;智慧城市;人工智能;东数西算(算力);数字经济;军工;卫星导航;摘帽,002848.SZ
688349,8,17,绿色电力;氢能源;风电;DeepSeek概念;海工装备;数字经济;沪股通;融资融券,688349.SH
688621,14,17,CRO概念;细胞免疫治疗;创新药;减肥药;肝炎概念;仿制药一致性评价;宠物经济;智能医疗;人工智能;华为盘古;专精特新;股权转让(并购重组);融资融券;沪股通,688621.SH
688378,10,17,OLED;柔性屏(折叠屏);AI眼镜;光刻胶;钙钛矿电池;虚拟现实;商业航天;2026一季报预增;沪股通;融资融券,688378.SH
603155,7,17,光刻胶;有机硅概念;芯片概念;锂电池概念;国企改革;沪股通;股权转让(并购重组),603155.SH
603650,10,17,光刻胶;中芯国际概念;存储芯片;OLED;芯片概念;石墨烯;上海自贸区;可降解塑料;融资融券;沪股通,603650.SH
300760,11,33,同花顺漂亮100;宠物经济;医疗器械概念;智能医疗;同花顺出海50;AI应用;DeepSeek概念;AIGC概念;机器人概念;融资融券;深股通,300760.SZ
002110,8,33,特钢概念;国企改革;旅游概念;核电;海峡两岸;数据中心(AIDC);深股通;融资融券,002110.SZ
002806,12,33,超级电容;高压快充;汽车热管理;新能源汽车;无人驾驶;百度概念;储能;固态电池;燃料电池;车联网(车路协同);新疆振兴;股权转让(并购重组),002806.SZ
300553,11,33,新能源汽车;专精特新;商业航天;人形机器人;航空发动机;高端装备;新型工业化;军工;机器人概念;海工装备;人工智能,300553.SZ
001872,9,33,高股息精选;航运概念;同花顺中特估100;国企改革;央企国企改革;一带一路;融资融券;深股通;粤港澳大湾区,001872.SZ
301363,11,33,消费电子概念;传感器;PEEK材料;脑机接口;机器人概念;人民币贬值受益;医疗器械概念;CRO概念;减肥药;深股通;融资融券,301363.SZ
000563,9,33,信托概念;证金持股;参股保险;参股银行;化债概念(AMC概念);国企改革;西部大开发;深股通;融资融券,000563.SZ
301665,8,33,草甘膦;生态农业;一带一路;人民币贬值受益;氟化工概念;2025年报预增;深股通;融资融券,301665.SZ
301509,9,33,CRO概念;阿尔茨海默概念;减肥药;人民币贬值受益;2025年报预增;氢能源;专精特新;氟化工概念;融资融券,301509.SZ
600298,7,17,人造肉;NMN概念;维生素;合成生物;国企改革;沪股通;融资融券,600298.SH
600409,10,17,消毒剂;有机硅概念;钠离子电池;国企改革;京津冀一体化;绿色电力;光伏概念;华为概念;沪股通;融资融券,600409.SH
002423,14,33,信托概念;期货概念;参股保险;同花顺中特估100;参股银行;乡村振兴;养老概念;区块链;国企改革;央企国企改革;人工智能;融资融券;中字头股票;深股通,002423.SZ
603937,1,17,锂电池概念,603937.SH
300545,28,33,柔性屏(折叠屏);MR(混合现实);新型工业化;苹果概念;消费电子概念;MiniLED;虚拟现实;5G;智能穿戴;富士康概念;汽车电子;MicroLED概念;OLED;专精特新;芯片概念;华为手机;AI眼镜;智能座舱;先进封装;华为概念;机器人概念;华为汽车;光伏概念;钙钛矿电池;锂电池概念;固态电池;钠离子电池;深股通,300545.SZ
301080,8,33,重组蛋白;细胞免疫治疗;猴痘概念;人民币贬值受益;人工智能;专精特新;深股通;融资融券,301080.SZ
603049,4,17,两轮车;新能源汽车;比亚迪概念;融资融券,603049.SH
688677,5,17,专精特新;人民币贬值受益;医疗器械概念;融资融券;沪股通,688677.SH
301606,10,33,华为概念;储能;无线耳机;跨境电商;无线充电;消费电子概念;人民币贬值受益;苹果概念;深股通;融资融券,301606.SZ
002272,25,33,液冷服务器;数据中心(AIDC);特高压;传感器;华为概念;智能电网;军工;储能;低空经济;核电;高端装备;机器人概念;工业互联网;数字经济;光热发电;水利;氢能源;风电;碳中和;抽水蓄能;垃圾分类;西部大开发;超超临界发电;深股通;融资融券,002272.SZ
600751,6,17,航运概念;天津自贸区;京津冀一体化;人民币贬值受益;融资融券;沪股通,600751.SH
002386,15,33,磷化工;钛白粉概念;水泥概念;煤炭概念;西部大开发;国企改革;氢能源;锂电池概念;固态电池;绿色电力;宁德时代概念;储能;工业互联网;融资融券;深股通,002386.SZ
688010,17,17,光刻机;MicroLED概念;商业航天;卫星导航;军民融合;军工;专精特新;福建自贸区;机器视觉;安防;华为概念;无人驾驶;海峡两岸;机器人概念;区块链;沪股通;融资融券,688010.SH
002851,26,33,中国AI 50;第三代半导体;英伟达概念;超级电容;芯片概念;小米概念;数据中心(AIDC);高压快充;新型工业化;充电桩;车联网(车路协同);光伏概念;智能电网;新能源汽车;机器人概念;长安汽车概念;高端装备;储能;智能家居;高铁;风电;家用电器;一带一路;医疗器械概念;融资融券;深股通,002851.SZ
002352,19,33,超级品牌;统一大市场;冷链物流;同花顺漂亮100;跨境电商;乡村振兴;智能物流;人工智能;区块链;数据要素;AI智能体;机器人概念;低空经济;物联网;深股通;无人驾驶;无人机;数字孪生;融资融券,002352.SZ
000157,24,33,农机;雅下水电概念;新型工业化;高端装备;水利;工业互联网;机器人概念;一带一路;人形机器人;无人驾驶;燃料电池;高股息精选;人民币贬值受益;人工智能;乡村振兴;无人机;氢能源;百度概念;物联网;绿色电力;深股通;融资融券;东数西算(算力);固态电池,000157.SZ
