股票代码,market_code,code,所属同花顺行业
600268.SH,17,600268,电力设备-电网设备-电气自控设备
301525.SZ,33,301525,机械设备-通用设备-制冷空调设备
600590.SH,17,600590,国防军工-军工电子-军工电子Ⅲ
300913.SZ,33,300913,通信-通信设备-通信线缆及配套
601138.SH,17,601138,电子-消费电子-消费电子零部件及组装
300337.SZ,33,300337,有色金属-工业金属-铝
920592.BJ,151,920592,计算机-软件开发-垂直应用软件
301165.SZ,33,301165,通信-通信设备-通信网络设备及器件
688418.SH,17,688418,通信-通信设备-其他通信设备
002270.SZ,33,002270,电力设备-电网设备-输变电设备
301469.SZ,33,301469,轻工制造-造纸-造纸Ⅲ
300302.SZ,33,300302,计算机-计算机设备-其他计算机设备
688776.SH,17,688776,国防军工-军工电子-军工电子Ⅲ
002815.SZ,33,002815,电子-元件-印制电路板
603901.SH,17,603901,机械设备-专用设备-印刷包装机械
300603.SZ,33,300603,通信-通信服务-通信工程及服务
688309.SH,17,688309,环保-环保设备-环保设备Ⅲ
920037.BJ,151,920037,电力设备-电网设备-线缆部件及其他
688225.SH,17,688225,计算机-软件开发-横向通用软件
300291.SZ,33,300291,传媒-影视院线-影视院线Ⅲ
300828.SZ,33,300828,机械设备-通用设备-金属制品
301137.SZ,33,301137,机械设备-通用设备-金属制品
300806.SZ,33,300806,基础化工-塑料制品-膜材料
600512.SH,17,600512,建筑装饰-建筑装饰-基础建设
688335.SH,17,688335,环保-环保设备-环保设备Ⅲ
600262.SH,17,600262,机械设备-专用设备-能源及重型设备
300339.SZ,33,300339,计算机-IT服务-IT服务Ⅲ
688096.SH,17,688096,环保-环境治理-水务及水治理
603698.SH,17,603698,机械设备-专用设备-能源及重型设备
301529.SZ,33,301529,汽车-汽车零部件-车身附件及饰件
002080.SZ,33,002080,建筑材料-建筑材料-玻璃玻纤
688292.SH,17,688292,通信-通信设备-其他通信设备
300805.SZ,33,300805,传媒-文化传媒-广告营销
603256.SH,17,603256,电子-电子化学品-电子化学品Ⅲ
300115.SZ,33,300115,电子-消费电子-消费电子零部件及组装
301180.SZ,33,301180,电子-消费电子-消费电子零部件及组装
688023.SH,17,688023,计算机-软件开发-横向通用软件
603300.SH,17,603300,非银金融-多元金融-多元金融Ⅲ
688306.SH,17,688306,机械设备-自动化设备-其他自动化设备
920876.BJ,151,920876,电子-消费电子-消费电子零部件及组装
301086.SZ,33,301086,电子-消费电子-消费电子零部件及组装
688277.SH,17,688277,医药生物-医疗器械-医疗设备
603000.SH,17,603000,传媒-文化传媒-数字媒体
688385.SH,17,688385,电子-半导体-数字芯片设计
300493.SZ,33,300493,电子-其他电子-其他电子Ⅲ
688058.SH,17,688058,计算机-软件开发-横向通用软件
000878.SZ,33,000878,有色金属-工业金属-铜
688401.SH,17,688401,电子-半导体-半导体材料
301526.SZ,33,301526,建筑材料-建筑材料-玻璃玻纤
002534.SZ,33,002534,电力设备-其他电源设备-其他电源设备Ⅲ
300682.SZ,33,300682,计算机-IT服务-IT服务Ⅲ
688507.SH,17,688507,计算机-软件开发-垂直应用软件
300929.SZ,33,300929,环保-环境治理-水务及水治理
300290.SZ,33,300290,计算机-IT服务-IT服务Ⅲ
301382.SZ,33,301382,通信-通信服务-通信应用增值服务
688508.SH,17,688508,电子-半导体-模拟芯片设计
300567.SZ,33,300567,机械设备-通用设备-仪器仪表
301320.SZ,33,301320,机械设备-自动化设备-工控设备
688565.SH,17,688565,环保-环境治理-水务及水治理
300099.SZ,33,300099,机械设备-专用设备-能源及重型设备
300680.SZ,33,300680,汽车-汽车零部件-底盘与发动机系统
300720.SZ,33,300720,机械设备-通用设备-仪器仪表
601600.SH,17,601600,有色金属-工业金属-铝
300250.SZ,33,300250,计算机-IT服务-IT服务Ⅲ
002595.SZ,33,002595,机械设备-专用设备-其他专用设备
300145.SZ,33,300145,机械设备-通用设备-其他通用设备
301321.SZ,33,301321,电子-光学光电子-面板
300053.SZ,33,300053,电子-半导体-数字芯片设计
603115.SH,17,603115,电子-电子化学品-电子化学品Ⅲ
688003.SH,17,688003,机械设备-自动化设备-其他自动化设备
603011.SH,17,603011,机械设备-专用设备-其他专用设备
688165.SH,17,688165,机械设备-自动化设备-机器人
301566.SZ,33,301566,电子-元件-被动元件
002938.SZ,33,002938,电子-元件-印制电路板
300352.SZ,33,300352,计算机-软件开发-横向通用软件
002692.SZ,33,002692,电力设备-电网设备-线缆部件及其他
300911.SZ,33,300911,家用电器-厨卫电器-厨卫电器Ⅲ
003026.SZ,33,003026,电子-半导体-半导体材料
688159.SH,17,688159,通信-通信设备-通信终端及配件
603067.SH,17,603067,基础化工-化学原料-无机盐
688678.SH,17,688678,电子-消费电子-消费电子零部件及组装
688682.SH,17,688682,国防军工-军工电子-军工电子Ⅲ
301072.SZ,33,301072,汽车-汽车零部件-底盘与发动机系统
688517.SH,17,688517,电力设备-电网设备-输变电设备
601929.SH,17,601929,传媒-文化传媒-电视广播
601111.SH,17,601111,交通运输-机场航运-航空运输
688281.SH,17,688281,国防军工-军工装备-航空装备
600330.SH,17,600330,电子-电子化学品-电子化学品Ⅲ
688651.SH,17,688651,计算机-软件开发-横向通用软件
300459.SZ,33,300459,传媒-游戏-游戏Ⅲ
002565.SZ,33,002565,轻工制造-包装印刷-包装
002436.SZ,33,002436,电子-元件-印制电路板
600673.SH,17,600673,综合-综合-综合Ⅲ
300939.SZ,33,300939,电子-光学光电子-面板
300930.SZ,33,300930,有色金属-金属新材料-其他金属新材料
688677.SH,17,688677,医药生物-医疗器械-医疗设备
301228.SZ,33,301228,社会服务-其他社会服务-专业服务
300788.SZ,33,300788,传媒-文化传媒-出版
920491.BJ,151,920491,机械设备-通用设备-仪器仪表
920368.BJ,151,920368,电力设备-光伏设备-光伏加工设备
300657.SZ,33,300657,电子-元件-印制电路板
300959.SZ,33,300959,通信-通信服务-通信应用增值服务
688273.SH,17,688273,医药生物-医疗器械-医疗设备
603991.SH,17,603991,电子-半导体-半导体材料
301577.SZ,33,301577,通信-通信设备-通信网络设备及器件
002859.SZ,33,002859,电子-其他电子-其他电子Ⅲ
002138.SZ,33,002138,电子-元件-被动元件
688249.SH,17,688249,电子-半导体-集成电路制造
300766.SZ,33,300766,计算机-软件开发-横向通用软件
603258.SH,17,603258,传媒-游戏-游戏Ⅲ
688312.SH,17,688312,机械设备-自动化设备-其他自动化设备
300687.SZ,33,300687,计算机-IT服务-IT服务Ⅲ
920339.BJ,151,920339,电子-光学光电子-LED
301282.SZ,33,301282,电子-元件-印制电路板
300377.SZ,33,300377,计算机-软件开发-垂直应用软件
300331.SZ,33,300331,电子-光学光电子-光学元件
002782.SZ,33,002782,电子-其他电子-其他电子Ⅲ
300101.SZ,33,300101,国防军工-军工电子-军工电子Ⅲ
920706.BJ,151,920706,机械设备-工程机械-工程机械Ⅲ
301378.SZ,33,301378,计算机-软件开发-垂直应用软件
688130.SH,17,688130,电子-半导体-模拟芯片设计
688082.SH,17,688082,电子-半导体-半导体设备
688333.SH,17,688333,机械设备-通用设备-其他通用设备
920873.BJ,151,920873,建筑装饰-建筑装饰-工程咨询服务
000737.SZ,33,000737,有色金属-工业金属-铜
300990.SZ,33,300990,机械设备-通用设备-制冷空调设备
600118.SH,17,600118,国防军工-军工装备-航天装备
301160.SZ,33,301160,机械设备-通用设备-金属制品
301265.SZ,33,301265,环保-环境治理-固废治理
600633.SH,17,600633,传媒-游戏-游戏Ⅲ
920533.BJ,151,920533,汽车-汽车零部件-车身附件及饰件
688004.SH,17,688004,计算机-IT服务-IT服务Ⅲ
002426.SZ,33,002426,电子-消费电子-消费电子零部件及组装
300855.SZ,33,300855,有色金属-金属新材料-其他金属新材料
301315.SZ,33,301315,计算机-软件开发-横向通用软件
300811.SZ,33,300811,有色金属-金属新材料-磁性材料
300593.SZ,33,300593,电力设备-其他电源设备-其他电源设备Ⅲ
688376.SH,17,688376,环保-环保设备-环保设备Ⅲ
920978.BJ,151,920978,汽车-汽车零部件-汽车电子电气系统
688595.SH,17,688595,电子-半导体-数字芯片设计
002354.SZ,33,002354,传媒-文化传媒-广告营销
688260.SH,17,688260,电子-消费电子-消费电子零部件及组装
603626.SH,17,603626,电子-消费电子-消费电子零部件及组装
688317.SH,17,688317,医药生物-医疗器械-体外诊断
688322.SH,17,688322,电子-光学光电子-光学元件
603612.SH,17,603612,基础化工-非金属材料-非金属材料Ⅲ
300587.SZ,33,300587,基础化工-橡胶制品-其他橡胶制品
300253.SZ,33,300253,计算机-软件开发-垂直应用软件
603556.SH,17,603556,电力设备-电网设备-电气自控设备
601360.SH,17,601360,计算机-软件开发-横向通用软件
301626.SZ,33,301626,电子-消费电子-消费电子零部件及组装
688727.SH,17,688727,电子-半导体-半导体材料
601068.SH,17,601068,建筑装饰-建筑装饰-专业工程
002261.SZ,33,002261,计算机-软件开发-垂直应用软件
300450.SZ,33,300450,电力设备-电池-锂电专用设备
600961.SH,17,600961,有色金属-工业金属-铅锌
601601.SH,17,601601,非银金融-保险-保险Ⅲ
000823.SZ,33,000823,电子-元件-印制电路板
688515.SH,17,688515,电子-半导体-模拟芯片设计
688500.SH,17,688500,计算机-IT服务-IT服务Ⅲ
688051.SH,17,688051,计算机-IT服务-IT服务Ⅲ
001256.SZ,33,001256,机械设备-专用设备-印刷包装机械
301110.SZ,33,301110,商贸零售-互联网电商-互联网电商Ⅲ
301052.SZ,33,301052,传媒-文化传媒-出版
300118.SZ,33,300118,电力设备-光伏设备-光伏电池组件
600547.SH,17,600547,有色金属-贵金属-贵金属Ⅲ
301293.SZ,33,301293,医药生物-医疗服务-医院
600711.SH,17,600711,有色金属-工业金属-铜
688160.SH,17,688160,机械设备-自动化设备-工控设备
300612.SZ,33,300612,传媒-文化传媒-广告营销
688388.SH,17,688388,电力设备-电池-锂电池
000021.SZ,33,000021,电子-消费电子-消费电子零部件及组装
300737.SZ,33,300737,建筑材料-建筑材料-其他建材
002197.SZ,33,002197,计算机-IT服务-IT服务Ⅲ
002169.SZ,33,002169,电力设备-电网设备-电气自控设备
688173.SH,17,688173,电子-半导体-模拟芯片设计
688686.SH,17,688686,机械设备-自动化设备-其他自动化设备
301192.SZ,33,301192,汽车-汽车零部件-底盘与发动机系统
301262.SZ,33,301262,传媒-文化传媒-电视广播
001332.SZ,33,001332,机械设备-专用设备-能源及重型设备
002881.SZ,33,002881,通信-通信设备-通信终端及配件
688599.SH,17,688599,电力设备-光伏设备-光伏电池组件
688308.SH,17,688308,机械设备-通用设备-金属制品
688291.SH,17,688291,计算机-软件开发-垂直应用软件
601108.SH,17,601108,非银金融-证券-证券Ⅲ
601179.SH,17,601179,电力设备-电网设备-输变电设备
301237.SZ,33,301237,基础化工-塑料制品-膜材料
301628.SZ,33,301628,电子-元件-印制电路板
301205.SZ,33,301205,通信-通信设备-通信网络设备及器件
601231.SH,17,601231,电子-消费电子-消费电子零部件及组装
002970.SZ,33,002970,计算机-计算机设备-其他计算机设备
600331.SH,17,600331,基础化工-农化制品-磷肥及磷化工
301000.SZ,33,301000,汽车-汽车零部件-其他汽车零部件
688223.SH,17,688223,电力设备-光伏设备-光伏电池组件
688080.SH,17,688080,通信-通信设备-其他通信设备
300444.SZ,33,300444,电力设备-电网设备-输变电设备
600255.SH,17,600255,有色金属-金属新材料-其他金属新材料
603186.SH,17,603186,电子-元件-印制电路板
300494.SZ,33,300494,传媒-游戏-游戏Ⅲ
300909.SZ,33,300909,电子-光学光电子-面板
605168.SH,17,605168,传媒-文化传媒-广告营销
920885.BJ,151,920885,机械设备-自动化设备-工控设备
300179.SZ,33,300179,机械设备-通用设备-磨具磨料
688585.SH,17,688585,基础化工-塑料制品-合成树脂
300328.SZ,33,300328,有色金属-小金属-其他小金属
688522.SH,17,688522,国防军工-军工电子-军工电子Ⅲ
300226.SZ,33,300226,计算机-软件开发-垂直应用软件
000636.SZ,33,000636,电子-元件-被动元件
300368.SZ,33,300368,计算机-计算机设备-其他计算机设备
300570.SZ,33,300570,通信-通信设备-通信网络设备及器件
300823.SZ,33,300823,机械设备-专用设备-其他专用设备
688320.SH,17,688320,机械设备-自动化设备-工控设备
920992.BJ,151,920992,医药生物-医疗器械-医疗设备
920091.BJ,151,920091,机械设备-专用设备-其他专用设备
300167.SZ,33,300167,计算机-IT服务-IT服务Ⅲ
688216.SH,17,688216,电子-半导体-集成电路封测
688095.SH,17,688095,计算机-软件开发-横向通用软件
300399.SZ,33,300399,计算机-IT服务-IT服务Ⅲ
002029.SZ,33,002029,纺织服饰-服装家纺-服装
300315.SZ,33,300315,传媒-游戏-游戏Ⅲ
600031.SH,17,600031,机械设备-工程机械-工程机械Ⅲ
603171.SH,17,603171,计算机-IT服务-IT服务Ⅲ
688111.SH,17,688111,计算机-软件开发-横向通用软件
600391.SH,17,600391,国防军工-军工装备-航空装备
605598.SH,17,605598,建筑装饰-建筑装饰-专业工程
300027.SZ,33,300027,传媒-影视院线-影视院线Ⅲ
600183.SH,17,600183,电子-元件-印制电路板
002279.SZ,33,002279,计算机-软件开发-横向通用软件
300623.SZ,33,300623,电子-半导体-分立器件
000672.SZ,33,000672,建筑材料-建筑材料-水泥
920415.BJ,151,920415,计算机-软件开发-垂直应用软件
300638.SZ,33,300638,通信-通信设备-通信终端及配件
601899.SH,17,601899,有色金属-贵金属-贵金属Ⅲ
300751.SZ,33,300751,电力设备-光伏设备-光伏加工设备
688060.SH,17,688060,计算机-计算机设备-其他计算机设备
600556.SH,17,600556,传媒-文化传媒-广告营销
301667.SZ,33,301667,汽车-汽车零部件-底盘与发动机系统
688122.SH,17,688122,国防军工-军工装备-航空装备
920116.BJ,151,920116,计算机-IT服务-IT服务Ⅲ
301031.SZ,33,301031,电子-其他电子-其他电子Ⅲ
301013.SZ,33,301013,机械设备-专用设备-其他专用设备
300310.SZ,33,300310,通信-通信服务-通信工程及服务
300426.SZ,33,300426,传媒-影视院线-影视院线Ⅲ
301025.SZ,33,301025,传媒-文化传媒-出版
920593.BJ,151,920593,机械设备-自动化设备-机器人
688325.SH,17,688325,电子-半导体-模拟芯片设计
603496.SH,17,603496,计算机-计算机设备-其他计算机设备
301629.SZ,33,301629,电子-半导体-半导体设备
688045.SH,17,688045,电子-半导体-模拟芯片设计
688147.SH,17,688147,电子-半导体-半导体设备
600831.SH,17,600831,传媒-文化传媒-电视广播
301270.SZ,33,301270,计算机-软件开发-横向通用软件
688620.SH,17,688620,电子-半导体-数字芯片设计
605058.SH,17,605058,电子-元件-印制电路板
301503.SZ,33,301503,计算机-计算机设备-其他计算机设备
300666.SZ,33,300666,电子-半导体-半导体材料
000933.SZ,33,000933,有色金属-工业金属-铝
603063.SH,17,603063,电力设备-风电设备-风电零部件
301413.SZ,33,301413,机械设备-通用设备-仪器仪表
603699.SH,17,603699,机械设备-通用设备-金属制品
002290.SZ,33,002290,家用电器-白色家电-家电零部件
301117.SZ,33,301117,计算机-计算机设备-安防设备
000524.SZ,33,000524,社会服务-旅游及酒店-旅游综合
300244.SZ,33,300244,医药生物-医疗服务-其他医疗服务
300409.SZ,33,300409,电力设备-电池-电池化学品
688400.SH,17,688400,机械设备-自动化设备-其他自动化设备
002765.SZ,33,002765,汽车-汽车零部件-底盘与发动机系统
603955.SH,17,603955,建筑装饰-建筑装饰-装饰园林
603269.SH,17,603269,机械设备-通用设备-其他通用设备
002409.SZ,33,002409,电子-半导体-半导体材料
688699.SH,17,688699,电子-半导体-模拟芯片设计
