code,所属同花顺行业,market_code,股票代码
300643,汽车-汽车零部件-其他汽车零部件,33,300643.SZ
603678,国防军工-军工电子-军工电子Ⅲ,17,603678.SH
605318,建筑材料-建筑材料-其他建材,17,605318.SH
688221,医药生物-化学制药-化学制剂,17,688221.SH
688319,医药生物-生物制品-疫苗,17,688319.SH
603789,机械设备-专用设备-农用机械,22,603789.SH
300238,医药生物-医疗器械-医疗耗材,33,300238.SZ
002408,石油石化-石油加工贸易-石油加工,33,002408.SZ
002466,有色金属-能源金属-锂,33,002466.SZ
301387,电子-消费电子-消费电子零部件及组装,33,301387.SZ
301502,电力设备-电机-电机Ⅲ,33,301502.SZ
688505,医药生物-化学制药-化学制剂,17,688505.SH
301362,电子-光学光电子-LED,33,301362.SZ
688077,有色金属-金属新材料-磁性材料,17,688077.SH
300939,电子-光学光电子-面板,33,300939.SZ
300057,有色金属-工业金属-铝,33,300057.SZ
688711,电子-半导体-分立器件,17,688711.SH
688619,计算机-计算机设备-安防设备,17,688619.SH
688392,电力设备-电池-锂电专用设备,17,688392.SH
301563,电子-其他电子-其他电子Ⅲ,33,301563.SZ
920405,机械设备-自动化设备-工控设备,151,920405.BJ
301360,机械设备-自动化设备-其他自动化设备,33,301360.SZ
300681,汽车-汽车零部件-汽车电子电气系统,33,300681.SZ
300461,机械设备-自动化设备-其他自动化设备,33,300461.SZ
002222,电子-光学光电子-光学元件,33,002222.SZ
002935,国防军工-军工电子-军工电子Ⅲ,33,002935.SZ
002297,国防军工-军工装备-航空装备,33,002297.SZ
605287,建筑装饰-建筑装饰-装饰园林,17,605287.SH
002913,电子-元件-印制电路板,33,002913.SZ
688709,电子-半导体-模拟芯片设计,17,688709.SH
300201,机械设备-工程机械-工程机械Ⅲ,33,300201.SZ
001296,基础化工-非金属材料-非金属材料Ⅲ,33,001296.SZ
000032,建筑装饰-建筑装饰-专业工程,33,000032.SZ
600110,电力设备-电池-锂电池,17,600110.SH
002669,基础化工-化学制品-其他化学制品,33,002669.SZ
603116,纺织服饰-服装家纺-鞋帽及其他,17,603116.SH
300762,国防军工-军工电子-军工电子Ⅲ,33,300762.SZ
603595,电子-消费电子-消费电子零部件及组装,22,603595.SH
600228,传媒-文化传媒-数字媒体,17,600228.SH
002301,轻工制造-家居用品-文娱用品,33,002301.SZ
605058,电子-元件-印制电路板,17,605058.SH
688783,电子-半导体-半导体材料,17,688783.SH
688372,电子-半导体-集成电路封测,17,688372.SH
300666,电子-半导体-半导体材料,33,300666.SZ
002030,医药生物-医疗器械-体外诊断,33,002030.SZ
300410,电力设备-电池-锂电专用设备,33,300410.SZ
688691,电子-半导体-集成电路制造,17,688691.SH
300009,医药生物-生物制品-其他生物制品,33,300009.SZ
688218,机械设备-自动化设备-机器人,17,688218.SH
688003,机械设备-自动化设备-其他自动化设备,17,688003.SH
002213,电子-半导体-数字芯片设计,33,002213.SZ
002201,建筑材料-建筑材料-玻璃玻纤,33,002201.SZ
603869,计算机-IT服务-IT服务Ⅲ,22,603869.SH
300346,电子-电子化学品-电子化学品Ⅲ,33,300346.SZ
688067,医药生物-医疗器械-体外诊断,17,688067.SH
002086,农林牧渔-农产品加工-其他农产品加工,33,002086.SZ
688820,电子-半导体-集成电路封测,17,688820.SH
300486,机械设备-自动化设备-其他自动化设备,33,300486.SZ
002686,机械设备-通用设备-制冷空调设备,33,002686.SZ
001328,美容护理-美容护理-个护用品,33,001328.SZ
601886,建筑装饰-建筑装饰-装饰园林,17,601886.SH
300221,基础化工-塑料制品-改性塑料,33,300221.SZ
002111,国防军工-军工装备-航空装备,33,002111.SZ
688230,电子-半导体-分立器件,17,688230.SH
600857,商贸零售-零售-百货零售,17,600857.SH
300037,电力设备-电池-电池化学品,33,300037.SZ
603681,基础化工-化学制品-其他化学制品,17,603681.SH
600256,煤炭-煤炭开采加工-煤炭开采,17,600256.SH
300812,电子-消费电子-消费电子零部件及组装,33,300812.SZ
605168,传媒-文化传媒-广告营销,17,605168.SH
301557,电力设备-风电设备-风电零部件,33,301557.SZ
605151,汽车-汽车零部件-车身附件及饰件,17,605151.SH
688721,电子-半导体-半导体材料,17,688721.SH
300853,机械设备-自动化设备-机器人,33,300853.SZ
002290,家用电器-白色家电-家电零部件,33,002290.SZ
603180,轻工制造-家居用品-定制家居,17,603180.SH
002245,电力设备-电池-锂电池,33,002245.SZ
688106,电子-电子化学品-电子化学品Ⅲ,17,688106.SH
605298,机械设备-轨交设备-轨交设备Ⅲ,17,605298.SH
300590,通信-通信设备-通信终端及配件,33,300590.SZ
300581,国防军工-军工装备-航空装备,33,300581.SZ
600367,基础化工-化学原料-无机盐,17,600367.SH
300816,汽车-汽车零部件-其他汽车零部件,33,300816.SZ
603057,食品饮料-食品加工制造-休闲食品,17,603057.SH
600763,医药生物-医疗服务-医院,17,600763.SH
001287,电子-其他电子-其他电子Ⅲ,33,001287.SZ
603659,电力设备-电池-电池化学品,17,603659.SH
301118,基础化工-化学原料-其他化学原料,33,301118.SZ
603390,汽车-汽车零部件-汽车电子电气系统,17,603390.SH
002497,基础化工-化学制品-民爆用品,33,002497.SZ
688661,电子-半导体-半导体材料,17,688661.SH
300727,基础化工-化学制品-有机硅,33,300727.SZ
688609,家用电器-黑色家电-其他黑色家电,17,688609.SH
688291,计算机-软件开发-垂直应用软件,17,688291.SH
300184,电子-其他电子-其他电子Ⅲ,33,300184.SZ
000756,医药生物-化学制药-原料药,33,000756.SZ
603163,建筑装饰-建筑装饰-专业工程,17,603163.SH
688146,电子-电子化学品-电子化学品Ⅲ,17,688146.SH
300650,电子-其他电子-其他电子Ⅲ,33,300650.SZ
300615,通信-通信设备-通信终端及配件,33,300615.SZ
002149,有色金属-小金属-其他小金属,33,002149.SZ
300210,机械设备-专用设备-其他专用设备,33,300210.SZ
688798,电子-半导体-模拟芯片设计,17,688798.SH
688700,机械设备-专用设备-其他专用设备,17,688700.SH
300780,机械设备-通用设备-金属制品,33,300780.SZ
301290,医药生物-医疗器械-医疗耗材,33,301290.SZ
688566,医药生物-化学制药-化学制剂,17,688566.SH
300313,农林牧渔-养殖业-其他养殖,33,300313.SZ
300351,机械设备-轨交设备-轨交设备Ⅲ,33,300351.SZ
000975,有色金属-贵金属-贵金属Ⅲ,33,000975.SZ
003036,机械设备-专用设备-纺织服装设备,33,003036.SZ
605358,电子-半导体-半导体材料,17,605358.SH
300200,基础化工-化学制品-聚氨酯,33,300200.SZ
603125,基础化工-化学制品-其他化学制品,17,603125.SH
920809,电力设备-电池-电池化学品,151,920809.BJ
600961,有色金属-贵金属-贵金属Ⅲ,17,600961.SH
301503,计算机-计算机设备-其他计算机设备,33,301503.SZ
688281,国防军工-军工装备-航空装备,17,688281.SH
300786,环保-环保设备-环保设备Ⅲ,33,300786.SZ
600730,社会服务-教育-教育Ⅲ,22,600730.SH
300127,有色金属-金属新材料-磁性材料,33,300127.SZ
000919,医药生物-化学制药-化学制剂,33,000919.SZ
300001,电力设备-电网设备-输变电设备,33,300001.SZ
603042,通信-通信设备-通信线缆及配套,17,603042.SH
688602,基础化工-化学制品-其他化学制品,17,688602.SH
002976,汽车-汽车零部件-其他汽车零部件,33,002976.SZ
600435,国防军工-军工装备-地面兵装,17,600435.SH
300519,医药生物-中药-中药Ⅲ,33,300519.SZ
300902,机械设备-专用设备-其他专用设备,33,300902.SZ
000752,食品饮料-饮料制造-啤酒,33,000752.SZ
300050,通信-通信服务-通信工程及服务,33,300050.SZ
600052,公用事业-电力-热力,17,600052.SH
001339,计算机-计算机设备-其他计算机设备,33,001339.SZ
603356,机械设备-专用设备-楼宇设备,17,603356.SH
301095,计算机-软件开发-垂直应用软件,33,301095.SZ
603026,电力设备-电池-电池化学品,17,603026.SH
001337,有色金属-贵金属-贵金属Ⅲ,33,001337.SZ
300316,电力设备-光伏设备-光伏加工设备,33,300316.SZ
600851,医药生物-化学制药-化学制剂,17,600851.SH
605258,电子-元件-印制电路板,17,605258.SH
002180,计算机-计算机设备-其他计算机设备,33,002180.SZ
920943,机械设备-通用设备-金属制品,151,920943.BJ
600707,电子-光学光电子-面板,17,600707.SH
300554,机械设备-通用设备-磨具磨料,33,300554.SZ
002335,电力设备-其他电源设备-其他电源设备Ⅲ,33,002335.SZ
603196,纺织服饰-服装家纺-服装,17,603196.SH
001212,建筑材料-建筑材料-其他建材,33,001212.SZ
603386,电子-元件-印制电路板,17,603386.SH
300206,医药生物-医疗器械-医疗设备,33,300206.SZ
688231,国防军工-军工装备-航空装备,17,688231.SH
300439,医药生物-医疗器械-体外诊断,33,300439.SZ
688336,医药生物-生物制品-其他生物制品,17,688336.SH
300715,建筑材料-建筑材料-其他建材,33,300715.SZ
300328,有色金属-小金属-其他小金属,33,300328.SZ
002179,国防军工-军工电子-军工电子Ⅲ,33,002179.SZ
000021,电子-消费电子-消费电子零部件及组装,33,000021.SZ
002091,商贸零售-贸易-贸易Ⅲ,33,002091.SZ
300801,基础化工-化学制品-其他化学制品,33,300801.SZ
301042,计算机-计算机设备-安防设备,33,301042.SZ
603918,计算机-IT服务-IT服务Ⅲ,17,603918.SH
300923,机械设备-轨交设备-轨交设备Ⅲ,33,300923.SZ
920821,电子-元件-印制电路板,151,920821.BJ
600753,交通运输-物流-物流Ⅲ,22,600753.SH
600099,汽车-汽车服务及其他-其他运输设备,17,600099.SH
002014,轻工制造-包装印刷-包装,33,002014.SZ
688081,国防军工-军工电子-军工电子Ⅲ,17,688081.SH
002709,电力设备-电池-电池化学品,33,002709.SZ
600713,医药生物-医药商业-医药流通,17,600713.SH
688511,国防军工-军工电子-军工电子Ⅲ,17,688511.SH
603818,轻工制造-家居用品-成品家居,17,603818.SH
301108,美容护理-美容护理-个护用品,33,301108.SZ
601208,基础化工-塑料制品-膜材料,17,601208.SH
300991,电子-其他电子-其他电子Ⅲ,33,300991.SZ
600893,国防军工-军工装备-航空装备,17,600893.SH
300752,电子-光学光电子-LED,33,300752.SZ
688320,机械设备-自动化设备-工控设备,17,688320.SH
603033,基础化工-橡胶制品-其他橡胶制品,17,603033.SH
300589,国防军工-军工装备-航海装备,33,300589.SZ
002338,国防军工-军工电子-军工电子Ⅲ,33,002338.SZ
300547,汽车-汽车零部件-底盘与发动机系统,33,300547.SZ
601069,有色金属-贵金属-贵金属Ⅲ,17,601069.SH
300964,电子-元件-印制电路板,33,300964.SZ
300757,机械设备-自动化设备-其他自动化设备,33,300757.SZ
002485,交通运输-物流-物流Ⅲ,33,002485.SZ
688023,计算机-软件开发-横向通用软件,17,688023.SH
600941,通信-通信服务-电信运营商,17,600941.SH
688259,电子-半导体-数字芯片设计,17,688259.SH
301119,汽车-汽车零部件-底盘与发动机系统,33,301119.SZ
300401,医药生物-化学制药-原料药,33,300401.SZ
920186,电子-半导体-半导体设备,151,920186.BJ
603256,电子-电子化学品-电子化学品Ⅲ,17,603256.SH
688010,电子-光学光电子-光学元件,17,688010.SH
000920,基础化工-塑料制品-膜材料,33,000920.SZ
001233,汽车-汽车零部件-轮胎轮毂,33,001233.SZ
300292,通信-通信服务-通信应用增值服务,33,300292.SZ
301571,国防军工-军工电子-军工电子Ⅲ,33,301571.SZ
002046,机械设备-通用设备-磨具磨料,33,002046.SZ
300231,计算机-IT服务-IT服务Ⅲ,33,300231.SZ
688522,国防军工-军工电子-军工电子Ⅲ,17,688522.SH
600773,房地产-房地产-住宅开发,17,600773.SH
300054,电子-电子化学品-电子化学品Ⅲ,33,300054.SZ
002845,电子-光学光电子-面板,33,002845.SZ
300563,通信-通信设备-通信线缆及配套,33,300563.SZ
688203,基础化工-塑料制品-改性塑料,17,688203.SH
002696,农林牧渔-农产品加工-水产饲料,33,002696.SZ
301666,电子-半导体-数字芯片设计,33,301666.SZ
600810,基础化工-化学纤维-其他纤维,17,600810.SH
920096,机械设备-自动化设备-其他自动化设备,151,920096.BJ
603739,基础化工-化学制品-食品及饲料添加剂,17,603739.SH
688308,机械设备-通用设备-金属制品,17,688308.SH
300472,机械设备-专用设备-其他专用设备,33,300472.SZ
603315,环保-环境治理-大气治理,17,603315.SH
301421,电子-光学光电子-光学元件,33,301421.SZ
605180,纺织服饰-纺织制造-其他纺织,17,605180.SH
001230,环保-环境治理-固废治理,33,001230.SZ
002274,基础化工-化学原料-煤化工,33,002274.SZ
002647,非银金融-多元金融-多元金融Ⅲ,33,002647.SZ
002175,机械设备-通用设备-仪器仪表,33,002175.SZ
605196,电力设备-电网设备-线缆部件及其他,17,605196.SH
301126,医药生物-医药商业-医药流通,33,301126.SZ
002033,社会服务-旅游及酒店-自然景点,33,002033.SZ
300366,计算机-软件开发-垂直应用软件,33,300366.SZ
000705,医药生物-医药商业-医药流通,33,000705.SZ
000782,基础化工-化学纤维-其他纤维,33,000782.SZ
002105,汽车-汽车服务及其他-其他运输设备,33,002105.SZ
600267,医药生物-化学制药-化学制剂,17,600267.SH
688620,电子-半导体-数字芯片设计,17,688620.SH
603444,传媒-游戏-游戏Ⅲ,17,603444.SH
000608,房地产-房地产-商业地产,33,000608.SZ
300096,计算机-软件开发-垂直应用软件,33,300096.SZ
000925,机械设备-轨交设备-轨交设备Ⅲ,33,000925.SZ
001288,机械设备-专用设备-能源及重型设备,33,001288.SZ
601199,环保-环境治理-水务及水治理,17,601199.SH
002293,纺织服饰-服装家纺-家纺,33,002293.SZ
600629,建筑装饰-建筑装饰-工程咨询服务,17,600629.SH
301629,电子-半导体-半导体设备,33,301629.SZ
000911,农林牧渔-农产品加工-其他农产品加工,33,000911.SZ
688313,通信-通信设备-通信网络设备及器件,17,688313.SH
002501,有色金属-工业金属-铝,33,002501.SZ
600640,传媒-文化传媒-数字媒体,17,600640.SH
301678,电子-半导体-半导体材料,33,301678.SZ
000969,有色金属-金属新材料-其他金属新材料,33,000969.SZ
002128,煤炭-煤炭开采加工-煤炭开采,33,002128.SZ
603435,电子-电子化学品-电子化学品Ⅲ,17,603435.SH
688031,计算机-软件开发-横向通用软件,17,688031.SH
300512,机械设备-专用设备-印刷包装机械,33,300512.SZ
301121,电力设备-电池-锂电池,33,301121.SZ
688053,国防军工-军工电子-军工电子Ⅲ,22,688053.SH
301259,环保-环境治理-综合环境治理,33,301259.SZ
300552,计算机-计算机设备-其他计算机设备,33,300552.SZ
600255,有色金属-金属新材料-其他金属新材料,17,600255.SH
603010,基础化工-化学制品-其他化学制品,17,603010.SH
688539,机械设备-通用设备-仪器仪表,17,688539.SH
300961,环保-环境治理-水务及水治理,33,300961.SZ
001380,汽车-汽车零部件-底盘与发动机系统,33,001380.SZ
601825,银行-银行-农商行,17,601825.SH
603906,电力设备-电池-电池化学品,17,603906.SH
002384,电子-元件-印制电路板,33,002384.SZ
603161,汽车-汽车零部件-底盘与发动机系统,17,603161.SH
300224,有色金属-金属新材料-磁性材料,33,300224.SZ
603257,建筑装饰-建筑装饰-工程咨询服务,17,603257.SH
688267,基础化工-化学制品-其他化学制品,17,688267.SH
688125,机械设备-自动化设备-工控设备,17,688125.SH
