股票代码,code,所属同花顺行业,market_code
002428.SZ,002428,有色金属-小金属-其他小金属,33
603170.SH,603170,食品饮料-食品加工制造-调味发酵品,17
000408.SZ,000408,基础化工-农化制品-钾肥,33
000603.SZ,000603,有色金属-工业金属-铅锌,33
002617.SZ,002617,公用事业-电力-新能源发电,33
601600.SH,601600,有色金属-工业金属-铝,17
600595.SH,600595,有色金属-工业金属-铝,17
600593.SH,600593,社会服务-旅游及酒店-人工景点,17
002652.SZ,002652,建筑材料-建筑材料-其他建材,33
001319.SZ,001319,汽车-汽车零部件-车身附件及饰件,33
920753.BJ,920753,社会服务-其他社会服务-专业服务,151
002748.SZ,002748,基础化工-化学原料-氯碱,33
300201.SZ,300201,机械设备-工程机械-工程机械Ⅲ,33
605188.SH,605188,商贸零售-零售-百货零售,17
601112.SH,601112,建筑材料-建筑材料-玻璃玻纤,17
603039.SH,603039,计算机-软件开发-横向通用软件,17
000762.SZ,000762,钢铁-钢铁-冶钢原料,33
300997.SZ,300997,食品饮料-饮料制造-软饮料,33
301622.SZ,301622,有色金属-金属新材料-磁性材料,33
603939.SH,603939,医药生物-医药商业-药店,17
603978.SH,603978,有色金属-金属新材料-其他金属新材料,17
301638.SZ,301638,计算机-IT服务-IT服务Ⅲ,33
002389.SZ,002389,国防军工-军工装备-航空装备,33
000011.SZ,000011,房地产-房地产-房地产服务,33
603233.SH,603233,医药生物-医药商业-药店,17
301678.SZ,301678,电子-半导体-半导体材料,33
300284.SZ,300284,建筑装饰-建筑装饰-工程咨询服务,33
300233.SZ,300233,医药生物-化学制药-化学制剂,33
688244.SH,688244,计算机-软件开发-横向通用软件,17
688192.SH,688192,医药生物-化学制药-化学制剂,17
688758.SH,688758,医药生物-化学制药-原料药,17
601990.SH,601990,非银金融-证券-证券Ⅲ,17
600624.SH,600624,医药生物-化学制药-化学制剂,22
002768.SZ,002768,基础化工-塑料制品-改性塑料,33
301335.SZ,301335,轻工制造-家居用品-文娱用品,33
300995.SZ,300995,基础化工-塑料制品-改性塑料,33
600131.SH,600131,计算机-IT服务-IT服务Ⅲ,17
601026.SH,601026,基础化工-塑料制品-合成树脂,17
301568.SZ,301568,机械设备-自动化设备-其他自动化设备,33
300123.SZ,300123,国防军工-军工电子-军工电子Ⅲ,33
000830.SZ,000830,基础化工-化学原料-煤化工,33
600389.SH,600389,基础化工-农化制品-农药,17
002017.SZ,002017,通信-通信设备-通信终端及配件,33
600740.SH,600740,煤炭-煤炭开采加工-焦炭加工,17
688737.SH,688737,汽车-汽车零部件-其他汽车零部件,17
002729.SZ,002729,电子-其他电子-其他电子Ⅲ,33
601216.SH,601216,基础化工-化学原料-氯碱,17
688091.SH,688091,医药生物-化学制药-化学制剂,17
600061.SH,600061,非银金融-证券-证券Ⅲ,17
002319.SZ,002319,基础化工-化学制品-涂料油墨,33
688580.SH,688580,医药生物-医疗器械-医疗设备,17
300131.SZ,300131,电子-其他电子-其他电子Ⅲ,33
300680.SZ,300680,汽车-汽车零部件-底盘与发动机系统,33
600141.SH,600141,基础化工-农化制品-磷肥及磷化工,17
000783.SZ,000783,非银金融-证券-证券Ⅲ,33
301077.SZ,301077,基础化工-化学制品-其他化学制品,33
601555.SH,601555,非银金融-证券-证券Ⅲ,17
301207.SZ,301207,医药生物-生物制品-疫苗,33
688520.SH,688520,医药生物-生物制品-其他生物制品,17
000552.SZ,000552,煤炭-煤炭开采加工-煤炭开采,33
002534.SZ,002534,电力设备-其他电源设备-其他电源设备Ⅲ,33
601628.SH,601628,非银金融-保险-保险Ⅲ,17
688108.SH,688108,医药生物-医疗器械-医疗耗材,17
601319.SH,601319,非银金融-保险-保险Ⅲ,17
001325.SZ,001325,基础化工-橡胶制品-其他橡胶制品,33
300865.SZ,300865,机械设备-专用设备-能源及重型设备,33
603200.SH,603200,环保-环境治理-水务及水治理,17
603529.SH,603529,汽车-汽车服务及其他-其他运输设备,17
688563.SH,688563,国防军工-军工装备-航空装备,17
688371.SH,688371,电子-电子化学品-电子化学品Ⅲ,17
600370.SH,600370,基础化工-化学纤维-涤纶,22
000739.SZ,000739,医药生物-化学制药-原料药,33
688180.SH,688180,医药生物-生物制品-其他生物制品,17
601375.SH,601375,非银金融-证券-证券Ⅲ,17
300334.SZ,300334,基础化工-塑料制品-膜材料,33
600256.SH,600256,煤炭-煤炭开采加工-煤炭开采,17
002500.SZ,002500,非银金融-证券-证券Ⅲ,33
300919.SZ,300919,电力设备-电池-电池化学品,33
000792.SZ,000792,基础化工-农化制品-钾肥,33
600735.SH,600735,纺织服饰-服装家纺-饰品,22
001280.SZ,001280,有色金属-小金属-其他小金属,33
600730.SH,600730,社会服务-教育-教育Ⅲ,22
002756.SZ,002756,有色金属-能源金属-锂,33
605123.SH,605123,国防军工-军工装备-航空装备,17
603119.SH,603119,汽车-汽车零部件-其他汽车零部件,17
300570.SZ,300570,通信-通信设备-通信网络设备及器件,33
300482.SZ,300482,医药生物-医疗器械-体外诊断,33
002805.SZ,002805,电力设备-电池-电池化学品,33
600489.SH,600489,有色金属-贵金属-贵金属Ⅲ,17
301571.SZ,301571,国防军工-军工电子-军工电子Ⅲ,33
600456.SH,600456,有色金属-小金属-其他小金属,17
002246.SZ,002246,基础化工-化学制品-民爆用品,33
002627.SZ,002627,社会服务-旅游及酒店-旅游综合,33
300446.SZ,300446,汽车-汽车零部件-车身附件及饰件,33
688408.SH,688408,电力设备-光伏设备-光伏辅材,17
300568.SZ,300568,电力设备-电池-电池化学品,33
000831.SZ,000831,有色金属-小金属-稀土,33
600369.SH,600369,非银金融-证券-证券Ⅲ,17
300212.SZ,300212,计算机-IT服务-IT服务Ⅲ,33
600123.SH,600123,煤炭-煤炭开采加工-煤炭开采,17
688790.SH,688790,电子-半导体-模拟芯片设计,17
300138.SZ,300138,农林牧渔-农产品加工-其他农产品加工,33
600267.SH,600267,医药生物-化学制药-化学制剂,17
300945.SZ,300945,纺织服饰-服装家纺-饰品,33
002810.SZ,002810,基础化工-化学制品-其他化学制品,33
301153.SZ,301153,计算机-软件开发-垂直应用软件,33
920885.BJ,920885,机械设备-自动化设备-工控设备,151
300973.SZ,300973,食品饮料-食品加工制造-休闲食品,33
688710.SH,688710,医药生物-医疗服务-医疗研发外包,17
688116.SH,688116,电力设备-电池-电池化学品,17
003039.SZ,003039,环保-环境治理-水务及水治理,33
600739.SH,600739,医药生物-生物制品-疫苗,17
002738.SZ,002738,有色金属-小金属-其他小金属,33
600990.SH,600990,国防军工-军工电子-军工电子Ⅲ,17
300020.SZ,300020,计算机-IT服务-IT服务Ⅲ,33
601118.SH,601118,农林牧渔-种植业与林业-其他种植业,17
002816.SZ,002816,机械设备-专用设备-其他专用设备,33
600161.SH,600161,医药生物-生物制品-血液制品,17
002926.SZ,002926,非银金融-证券-证券Ⅲ,33
603983.SH,603983,美容护理-美容护理-化妆品,17
002569.SZ,002569,纺织服饰-服装家纺-服装,33
300468.SZ,300468,计算机-软件开发-垂直应用软件,33
301060.SZ,301060,医药生物-医疗服务-其他医疗服务,33
600331.SH,600331,基础化工-农化制品-磷肥及磷化工,17
001337.SZ,001337,有色金属-贵金属-贵金属Ⅲ,33
688332.SH,688332,电子-半导体-数字芯片设计,17
688297.SH,688297,国防军工-军工装备-航空装备,17
301239.SZ,301239,医药生物-医疗服务-医院,33
001208.SZ,001208,电力设备-电网设备-线缆部件及其他,33
301009.SZ,301009,美容护理-美容护理-个护用品,33
688759.SH,688759,医药生物-化学制药-化学制剂,17
002662.SZ,002662,汽车-汽车零部件-车身附件及饰件,33
002651.SZ,002651,国防军工-军工装备-航空装备,33
001328.SZ,001328,美容护理-美容护理-个护用品,33
688221.SH,688221,医药生物-化学制药-化学制剂,17
603659.SH,603659,电力设备-电池-电池化学品,17
300153.SZ,300153,电力设备-其他电源设备-其他电源设备Ⅲ,33
603059.SH,603059,美容护理-美容护理-个护用品,17
000750.SZ,000750,非银金融-证券-证券Ⅲ,33
300739.SZ,300739,电子-元件-印制电路板,33
603379.SH,603379,基础化工-化学制品-氟化工,17
603257.SH,603257,建筑装饰-建筑装饰-工程咨询服务,17
688185.SH,688185,医药生物-生物制品-疫苗,17
300676.SZ,300676,医药生物-医疗服务-其他医疗服务,33
000983.SZ,000983,煤炭-煤炭开采加工-煤炭开采,33
688176.SH,688176,医药生物-化学制药-化学制剂,17
000801.SZ,000801,家用电器-黑色家电-其他黑色家电,33
600603.SH,600603,交通运输-物流-物流Ⅲ,17
920790.BJ,920790,计算机-IT服务-IT服务Ⅲ,151
002752.SZ,002752,轻工制造-包装印刷-包装,33
603906.SH,603906,电力设备-电池-电池化学品,17
600111.SH,600111,有色金属-小金属-稀土,17
688235.SH,688235,医药生物-化学制药-化学制剂,17
300815.SZ,300815,环保-环境治理-固废治理,33
300426.SZ,300426,传媒-影视院线-影视院线Ⅲ,33
603530.SH,603530,电力设备-电网设备-线缆部件及其他,17
603992.SH,603992,轻工制造-家居用品-其他家居用品,17
300843.SZ,300843,电子-消费电子-消费电子零部件及组装,33
301668.SZ,301668,电力设备-电网设备-输变电设备,33
000623.SZ,000623,医药生物-中药-中药Ⅲ,33
603712.SH,603712,国防军工-军工电子-军工电子Ⅲ,17
002718.SZ,002718,建筑材料-建筑材料-其他建材,33
600486.SH,600486,基础化工-农化制品-农药,17
688648.SH,688648,机械设备-通用设备-其他通用设备,17
301091.SZ,301091,建筑装饰-建筑装饰-工程咨询服务,33
300814.SZ,300814,电子-元件-印制电路板,33
300663.SZ,300663,计算机-软件开发-垂直应用软件,33
688778.SH,688778,电力设备-电池-电池化学品,17
600435.SH,600435,国防军工-军工装备-地面兵装,17
600884.SH,600884,电力设备-电池-电池化学品,17
000965.SZ,000965,房地产-房地产-住宅开发,33
601168.SH,601168,有色金属-工业金属-铜,17
603612.SH,603612,基础化工-非金属材料-非金属材料Ⅲ,17
301396.SZ,301396,计算机-IT服务-IT服务Ⅲ,33
601886.SH,601886,建筑装饰-建筑装饰-装饰园林,17
601568.SH,601568,基础化工-化学原料-氯碱,17
603948.SH,603948,基础化工-化学制品-其他化学制品,17
688202.SH,688202,医药生物-医疗服务-医疗研发外包,17
600151.SH,600151,汽车-汽车零部件-底盘与发动机系统,17
301281.SZ,301281,医药生物-化学制药-化学制剂,33
600022.SH,600022,钢铁-钢铁-普钢,17
002990.SZ,002990,计算机-计算机设备-其他计算机设备,33
600338.SH,600338,有色金属-工业金属-铅锌,17
300600.SZ,300600,国防军工-军工装备-航海装备,33
603979.SH,603979,有色金属-工业金属-铜,17
000682.SZ,000682,电力设备-电网设备-电气自控设备,33
301289.SZ,301289,社会服务-其他社会服务-专业服务,33
301331.SZ,301331,医药生物-中药-中药Ⅲ,33
002517.SZ,002517,传媒-游戏-游戏Ⅲ,33
300110.SZ,300110,医药生物-化学制药-化学制剂,33
002407.SZ,002407,基础化工-化学制品-氟化工,33
002818.SZ,002818,商贸零售-零售-商业物业经营,33
603588.SH,603588,环保-环境治理-固废治理,17
002783.SZ,002783,基础化工-化学制品-民爆用品,33
301081.SZ,301081,环保-环保设备-环保设备Ⅲ,33
002673.SZ,002673,非银金融-证券-证券Ⅲ,33
002155.SZ,002155,有色金属-贵金属-贵金属Ⅲ,33
600388.SH,600388,环保-环保设备-环保设备Ⅲ,17
600399.SH,600399,钢铁-钢铁-特钢,17
600523.SH,600523,汽车-汽车零部件-其他汽车零部件,17
600977.SH,600977,传媒-影视院线-影视院线Ⅲ,17
600643.SH,600643,非银金融-多元金融-多元金融Ⅲ,17
603383.SH,603383,计算机-软件开发-垂直应用软件,17
600754.SH,600754,社会服务-旅游及酒店-酒店,17
000717.SZ,000717,钢铁-钢铁-普钢,33
600143.SH,600143,基础化工-塑料制品-改性塑料,17
002902.SZ,002902,通信-通信设备-通信网络设备及器件,33
600372.SH,600372,国防军工-军工装备-航空装备,17
603538.SH,603538,医药生物-化学制药-原料药,17
600222.SH,600222,医药生物-中药-中药Ⅲ,17
000952.SZ,000952,医药生物-化学制药-原料药,33
301259.SZ,301259,环保-环境治理-综合环境治理,33
002716.SZ,002716,有色金属-贵金属-贵金属Ⅲ,33
600738.SH,600738,商贸零售-零售-商业物业经营,17
002136.SZ,002136,基础化工-化学原料-钛白粉,33
301662.SZ,301662,电力设备-电池-锂电专用设备,33
300101.SZ,300101,国防军工-军工电子-军工电子Ⅲ,33
600031.SH,600031,机械设备-工程机械-工程机械Ⅲ,17
601336.SH,601336,非银金融-保险-保险Ⅲ,17
603376.SH,603376,汽车-汽车零部件-汽车电子电气系统,17
002707.SZ,002707,社会服务-旅游及酒店-旅游综合,33
600268.SH,600268,电力设备-电网设备-电气自控设备,17
300909.SZ,300909,电子-光学光电子-面板,33
001376.SZ,001376,公用事业-电力-热力,33
300775.SZ,300775,国防军工-军工装备-航空装备,33
600210.SH,600210,轻工制造-包装印刷-包装,17
601595.SH,601595,传媒-影视院线-影视院线Ⅲ,17
603611.SH,603611,机械设备-工程机械-工程机械Ⅲ,17
000949.SZ,000949,基础化工-化学纤维-氨纶,33
300300.SZ,300300,计算机-IT服务-IT服务Ⅲ,33
688068.SH,688068,医药生物-医疗器械-体外诊断,17
920061.BJ,920061,机械设备-专用设备-其他专用设备,151
601136.SH,601136,非银金融-证券-证券Ⅲ,17
301551.SZ,301551,传媒-文化传媒-电视广播,33
688031.SH,688031,计算机-软件开发-横向通用软件,17
002945.SZ,002945,非银金融-证券-证券Ⅲ,33
000061.SZ,000061,商贸零售-零售-商业物业经营,33
002797.SZ,002797,非银金融-证券-证券Ⅲ,33
688799.SH,688799,医药生物-化学制药-化学制剂,17
605080.SH,605080,轻工制造-家居用品-文娱用品,17
600182.SH,600182,汽车-汽车零部件-轮胎轮毂,17
300528.SZ,300528,传媒-影视院线-影视院线Ⅲ,33
002992.SZ,002992,电子-光学光电子-LED,33
000937.SZ,000937,煤炭-煤炭开采加工-煤炭开采,33
300736.SZ,300736,电子-其他电子-其他电子Ⅲ,33
600731.SH,600731,基础化工-农化制品-农药,17
000639.SZ,000639,食品饮料-食品加工制造-其他食品,33
603171.SH,603171,计算机-IT服务-IT服务Ⅲ,17
688399.SH,688399,医药生物-医疗器械-体外诊断,17
300109.SZ,300109,基础化工-化学制品-其他化学制品,33
002910.SZ,002910,食品饮料-饮料制造-乳品,33
688257.SH,688257,机械设备-通用设备-金属制品,17
300059.SZ,300059,非银金融-证券-证券Ⅲ,33
688070.SH,688070,国防军工-军工装备-航空装备,17
300902.SZ,300902,机械设备-专用设备-其他专用设备,33
600761.SH,600761,机械设备-工程机械-工程机械Ⅲ,17
688293.SH,688293,医药生物-医疗服务-医疗研发外包,17
601881.SH,601881,非银金融-证券-证券Ⅲ,17
300633.SZ,300633,医药生物-医疗器械-医疗设备,33
688586.SH,688586,国防军工-军工装备-航空装备,17
300142.SZ,300142,医药生物-生物制品-疫苗,33
920367.BJ,920367,医药生物-化学制药-原料药,151
920405.BJ,920405,机械设备-自动化设备-工控设备,151
000923.SZ,000923,钢铁-钢铁-冶钢原料,33
301268.SZ,301268,机械设备-通用设备-金属制品,33
601399.SH,601399,机械设备-专用设备-能源及重型设备,17
001367.SZ,001367,医药生物-化学制药-原料药,33
001286.SZ,001286,公用事业-电力-火电,33
603776.SH,603776,汽车-汽车服务及其他-其他运输设备,17
300073.SZ,300073,电力设备-电池-电池化学品,33
600316.SH,600316,国防军工-军工装备-航空装备,17
688393.SH,688393,医药生物-医疗器械-体外诊断,17
603407.SH,603407,有色金属-小金属-其他小金属,17
000036.SZ,000036,房地产-房地产-住宅开发,33
688545.SH,688545,电子-电子化学品-电子化学品Ⅲ,17
600211.SH,600211,医药生物-生物制品-其他生物制品,17
600997.SH,600997,煤炭-煤炭开采加工-煤炭开采,17
300773.SZ,300773,非银金融-多元金融-多元金融Ⅲ,33
