market_code,股票代码,所属同花顺行业,code
17,601187.SH,银行-银行-城商行,601187
33,000791.SZ,公用事业-电力-火电,000791
33,300467.SZ,传媒-游戏-游戏Ⅲ,300467
33,300648.SZ,电力设备-电池-锂电专用设备,300648
17,600535.SH,医药生物-中药-中药Ⅲ,600535
17,603291.SH,环保-环境治理-水务及水治理,603291
33,002192.SZ,有色金属-能源金属-锂,002192
17,600704.SH,交通运输-物流-物流Ⅲ,600704
17,605305.SH,机械设备-工程机械-工程机械Ⅲ,605305
17,688135.SH,电子-半导体-集成电路封测,688135
33,002563.SZ,纺织服饰-服装家纺-服装,002563
33,300849.SZ,美容护理-美容护理-化妆品,300849
17,600755.SH,交通运输-物流-物流Ⅲ,600755
17,600875.SH,电力设备-其他电源设备-其他电源设备Ⅲ,600875
33,300756.SZ,机械设备-专用设备-其他专用设备,300756
151,920015.BJ,基础化工-化学制品-有机硅,920015
33,000786.SZ,建筑材料-建筑材料-其他建材,000786
33,002993.SZ,电子-消费电子-消费电子零部件及组装,002993
17,600073.SH,食品饮料-食品加工制造-肉制品,600073
33,002771.SZ,计算机-IT服务-IT服务Ⅲ,002771
33,000042.SZ,房地产-房地产-住宅开发,000042
17,601128.SH,银行-银行-农商行,601128
17,688047.SH,电子-半导体-数字芯片设计,688047
17,600740.SH,煤炭-煤炭开采加工-焦炭加工,600740
151,920735.BJ,医药生物-化学制药-化学制剂,920735
17,688513.SH,医药生物-化学制药-化学制剂,688513
33,002340.SZ,电力设备-电池-电池化学品,002340
17,600282.SH,钢铁-钢铁-普钢,600282
17,601577.SH,银行-银行-城商行,601577
17,601088.SH,煤炭-煤炭开采加工-煤炭开采,601088
17,688392.SH,电力设备-电池-锂电专用设备,688392
17,600582.SH,机械设备-专用设备-能源及重型设备,600582
33,002805.SZ,电力设备-电池-电池化学品,002805
33,003009.SZ,国防军工-军工装备-航天装备,003009
33,300559.SZ,计算机-软件开发-垂直应用软件,300559
17,688708.SH,国防军工-军工装备-航空装备,688708
17,603365.SH,纺织服饰-服装家纺-家纺,603365
33,002543.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,002543
33,000778.SZ,钢铁-钢铁-普钢,000778
17,603697.SH,食品饮料-食品加工制造-休闲食品,603697
151,920964.BJ,农林牧渔-种植业与林业-农业综合,920964
33,002448.SZ,汽车-汽车零部件-底盘与发动机系统,002448
17,688396.SH,电子-半导体-集成电路制造,688396
17,601665.SH,银行-银行-城商行,601665
33,300599.SZ,建筑材料-建筑材料-管材,300599
33,000708.SZ,钢铁-钢铁-特钢,000708
33,000595.SZ,公用事业-电力-新能源发电,000595
33,002748.SZ,基础化工-化学原料-氯碱,002748
33,002588.SZ,基础化工-农化制品-复合肥,002588
17,600989.SH,基础化工-化学原料-煤化工,600989
17,605338.SH,食品饮料-食品加工制造-预加工食品,605338
33,002984.SZ,汽车-汽车零部件-轮胎轮毂,002984
151,920072.BJ,医药生物-医疗器械-医疗耗材,920072
17,601089.SH,医药生物-化学制药-化学制剂,601089
17,600848.SH,房地产-房地产-产业地产,600848
33,002648.SZ,基础化工-化学制品-其他化学制品,002648
33,300009.SZ,医药生物-生物制品-其他生物制品,300009
33,002747.SZ,机械设备-自动化设备-机器人,002747
17,600594.SH,医药生物-中药-中药Ⅲ,600594
33,000429.SZ,交通运输-公路铁路运输-高速公路,000429
17,603261.SH,国防军工-军工装备-航空装备,603261
33,301587.SZ,电力设备-电池-锂电池,301587
17,600285.SH,医药生物-中药-中药Ⅲ,600285
33,002966.SZ,银行-银行-城商行,002966
17,600770.SH,综合-综合-综合Ⅲ,600770
22,688076.SH,医药生物-化学制药-原料药,688076
17,600481.SH,电力设备-光伏设备-硅料硅片,600481
17,600258.SH,社会服务-旅游及酒店-酒店,600258
33,301116.SZ,食品饮料-食品加工制造-肉制品,301116
33,300992.SZ,机械设备-通用设备-其他通用设备,300992
17,600486.SH,基础化工-农化制品-农药,600486
33,002267.SZ,公用事业-燃气-燃气Ⅲ,002267
17,688298.SH,医药生物-医疗器械-体外诊断,688298
17,600688.SH,石油石化-石油加工贸易-石油加工,600688
33,000498.SZ,建筑装饰-建筑装饰-基础建设,000498
17,600737.SH,农林牧渔-农产品加工-其他农产品加工,600737
33,301211.SZ,医药生物-化学制药-原料药,301211
17,603162.SH,交通运输-港口航运-航运,603162
17,603366.SH,家用电器-厨卫电器-厨卫电器Ⅲ,603366
33,002851.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,002851
17,601818.SH,银行-银行-股份制银行,601818
33,002234.SZ,农林牧渔-养殖业-肉鸡养殖,002234
33,301100.SZ,基础化工-化学制品-其他化学制品,301100
17,600018.SH,交通运输-港口航运-港口,600018
33,002082.SZ,医药生物-中药-中药Ⅲ,002082
17,600908.SH,银行-银行-农商行,600908
17,600309.SH,基础化工-化学制品-聚氨酯,600309
17,600000.SH,银行-银行-股份制银行,600000
33,300047.SZ,计算机-软件开发-垂直应用软件,300047
33,000906.SZ,交通运输-物流-物流Ⅲ,000906
17,688082.SH,电子-半导体-半导体设备,688082
33,000513.SZ,医药生物-化学制药-化学制剂,000513
33,000504.SZ,医药生物-医疗服务-其他医疗服务,000504
17,688230.SH,电子-半导体-分立器件,688230
17,600827.SH,商贸零售-零售-百货零售,600827
33,002290.SZ,家用电器-白色家电-家电零部件,002290
17,688981.SH,电子-半导体-集成电路制造,688981
33,000756.SZ,医药生物-化学制药-原料药,000756
17,600269.SH,交通运输-公路铁路运输-高速公路,600269
33,000333.SZ,家用电器-白色家电-空调,000333
17,603033.SH,基础化工-橡胶制品-其他橡胶制品,603033
17,600335.SH,汽车-汽车服务及其他-汽车服务,600335
17,603899.SH,轻工制造-家居用品-文娱用品,603899
17,601633.SH,汽车-汽车整车-乘用车,601633
17,603768.SH,汽车-汽车零部件-其他汽车零部件,603768
17,600368.SH,交通运输-公路铁路运输-高速公路,600368
33,301015.SZ,医药生物-医药商业-医药流通,301015
17,603885.SH,交通运输-机场航运-航空运输,603885
17,600618.SH,基础化工-化学原料-氯碱,600618
17,688620.SH,电子-半导体-数字芯片设计,688620
17,688073.SH,医药生物-医疗服务-医疗研发外包,688073
33,000800.SZ,汽车-汽车整车-商用载货车,000800
17,600925.SH,煤炭-煤炭开采加工-煤炭开采,600925
17,600377.SH,交通运输-公路铁路运输-高速公路,600377
17,601728.SH,通信-通信服务-电信运营商,601728
33,301314.SZ,通信-通信设备-通信网络设备及器件,301314
17,600710.SH,商贸零售-贸易-贸易Ⅲ,600710
17,600295.SH,钢铁-钢铁-冶钢原料,600295
17,601229.SH,银行-银行-城商行,601229
17,600054.SH,社会服务-旅游及酒店-自然景点,600054
17,600060.SH,家用电器-黑色家电-彩电,600060
33,301080.SZ,医药生物-生物制品-其他生物制品,301080
33,002722.SZ,机械设备-专用设备-纺织服装设备,002722
17,600059.SH,食品饮料-饮料制造-其他酒类,600059
33,002539.SZ,基础化工-农化制品-复合肥,002539
17,600009.SH,交通运输-机场航运-机场,600009
17,601988.SH,银行-银行-国有大型银行,601988
17,600398.SH,纺织服饰-服装家纺-服装,600398
17,603803.SH,通信-通信设备-通信终端及配件,603803
17,603607.SH,轻工制造-包装印刷-包装,603607
17,601808.SH,石油石化-油气开采及服务-油服工程,601808
33,002348.SZ,轻工制造-家居用品-文娱用品,002348
33,002170.SZ,基础化工-农化制品-复合肥,002170
17,601077.SH,银行-银行-农商行,601077
33,002818.SZ,商贸零售-零售-商业物业经营,002818
33,001286.SZ,公用事业-电力-火电,001286
33,002352.SZ,交通运输-物流-物流Ⅲ,002352
33,001313.SZ,农林牧渔-农产品加工-水产饲料,001313
33,002444.SZ,机械设备-通用设备-其他通用设备,002444
17,600675.SH,房地产-房地产-住宅开发,600675
17,688193.SH,医药生物-医疗器械-体外诊断,688193
33,300181.SZ,医药生物-中药-中药Ⅲ,300181
33,002038.SZ,医药生物-化学制药-化学制剂,002038
33,300791.SZ,食品饮料-食品加工制造-其他食品,300791
17,600301.SH,有色金属-小金属-其他小金属,600301
33,000899.SZ,公用事业-电力-火电,000899
33,300158.SZ,医药生物-中药-中药Ⅲ,300158
33,300434.SZ,医药生物-化学制药-化学制剂,300434
33,000031.SZ,房地产-房地产-商业地产,000031
33,002981.SZ,电子-消费电子-消费电子零部件及组装,002981
17,600649.SH,房地产-房地产-住宅开发,600649
33,000863.SZ,房地产-房地产-住宅开发,000863
17,601996.SH,农林牧渔-种植业与林业-林业,601996
33,301075.SZ,医药生物-化学制药-化学制剂,301075
33,001965.SZ,交通运输-公路铁路运输-高速公路,001965
33,002158.SZ,机械设备-通用设备-制冷空调设备,002158
33,301127.SZ,环保-环境治理-水务及水治理,301127
17,600995.SH,公用事业-电力-电能综合服务,600995
33,002142.SZ,银行-银行-城商行,002142
33,300712.SZ,建筑装饰-建筑装饰-基础建设,300712
33,002123.SZ,通信-通信服务-通信应用增值服务,002123
17,605186.SH,机械设备-自动化设备-其他自动化设备,605186
33,002344.SZ,商贸零售-零售-商业物业经营,002344
17,603739.SH,基础化工-化学制品-食品及饲料添加剂,603739
17,601228.SH,交通运输-港口航运-港口,601228
33,000900.SZ,交通运输-公路铁路运输-高速公路,000900
17,600713.SH,医药生物-医药商业-医药流通,600713
33,300504.SZ,通信-通信设备-通信终端及配件,300504
17,600061.SH,非银金融-证券-证券Ⅲ,600061
17,688577.SH,机械设备-通用设备-机床工具,688577
33,002110.SZ,钢铁-钢铁-普钢,002110
33,002758.SZ,基础化工-农化制品-复合肥,002758
33,301507.SZ,医药生物-化学制药-化学制剂,301507
17,601975.SH,交通运输-港口航运-航运,601975
151,920642.BJ,国防军工-军工装备-航空装备,920642
17,601212.SH,有色金属-工业金属-铜,601212
17,688443.SH,医药生物-生物制品-其他生物制品,688443
17,601601.SH,非银金融-保险-保险Ⅲ,601601
33,000528.SZ,机械设备-工程机械-工程机械Ⅲ,000528
33,002528.SZ,计算机-计算机设备-安防设备,002528
17,600170.SH,建筑装饰-建筑装饰-房屋建设,600170
33,300198.SZ,建筑材料-建筑材料-管材,300198
17,601857.SH,石油石化-石油加工贸易-石油加工,601857
17,600502.SH,建筑装饰-建筑装饰-基础建设,600502
33,002867.SZ,纺织服饰-服装家纺-饰品,002867
33,000568.SZ,食品饮料-白酒-白酒Ⅲ,000568
33,300281.SZ,机械设备-专用设备-其他专用设备,300281
33,301193.SZ,轻工制造-家居用品-其他家居用品,301193
33,000989.SZ,医药生物-中药-中药Ⅲ,000989
17,600150.SH,国防军工-军工装备-航海装备,600150
17,688485.SH,环保-环境治理-综合环境治理,688485
33,002304.SZ,食品饮料-白酒-白酒Ⅲ,002304
17,688382.SH,医药生物-化学制药-化学制剂,688382
17,603836.SH,交通运输-物流-物流Ⅲ,603836
33,300705.SZ,医药生物-化学制药-化学制剂,300705
17,600115.SH,交通运输-机场航运-航空运输,600115
17,603811.SH,医药生物-化学制药-化学制剂,603811
33,301295.SZ,电力设备-电网设备-输变电设备,301295
33,002550.SZ,医药生物-化学制药-化学制剂,002550
33,000950.SZ,医药生物-医药商业-医药流通,000950
33,002130.SZ,电子-其他电子-其他电子Ⅲ,002130
17,600179.SH,交通运输-港口航运-航运,600179
33,002732.SZ,食品饮料-饮料制造-乳品,002732
33,002312.SZ,基础化工-农化制品-磷肥及磷化工,002312
33,002226.SZ,基础化工-化学制品-民爆用品,002226
17,600039.SH,建筑装饰-建筑装饰-基础建设,600039
33,000963.SZ,医药生物-化学制药-化学制剂,000963
33,002406.SZ,汽车-汽车零部件-底盘与发动机系统,002406
33,301089.SZ,医药生物-化学制药-原料药,301089
17,600351.SH,医药生物-中药-中药Ⅲ,600351
33,000998.SZ,农林牧渔-种植业与林业-种子生产,000998
33,002556.SZ,农林牧渔-种植业与林业-农业综合,002556
33,000691.SZ,基础化工-化学原料-其他化学原料,000691
33,002165.SZ,基础化工-化学制品-聚氨酯,002165
17,600249.SH,美容护理-美容护理-个护用品,600249
17,600195.SH,农林牧渔-养殖业-动物保健,600195
17,600489.SH,有色金属-贵金属-贵金属Ⅲ,600489
17,600664.SH,医药生物-化学制药-化学制剂,600664
17,603896.SH,医药生物-中药-中药Ⅲ,603896
17,688211.SH,机械设备-通用设备-其他通用设备,688211
17,603991.SH,电子-半导体-半导体材料,603991
17,603055.SH,纺织服饰-纺织制造-其他纺织,603055
33,002132.SZ,机械设备-通用设备-金属制品,002132
17,600078.SH,基础化工-农化制品-磷肥及磷化工,600078
33,300527.SZ,国防军工-军工装备-地面兵装,300527
33,000715.SZ,商贸零售-零售-百货零售,000715
17,600843.SH,机械设备-专用设备-纺织服装设备,600843
33,000848.SZ,食品饮料-饮料制造-软饮料,000848
33,300295.SZ,传媒-文化传媒-数字媒体,300295
33,002947.SZ,电子-消费电子-消费电子零部件及组装,002947
33,002540.SZ,有色金属-工业金属-铝,002540
17,603053.SH,公用事业-燃气-燃气Ⅲ,603053
17,688256.SH,电子-半导体-数字芯片设计,688256
33,000061.SZ,商贸零售-零售-商业物业经营,000061
17,601198.SH,非银金融-证券-证券Ⅲ,601198
17,600461.SH,环保-环境治理-水务及水治理,600461
151,920729.BJ,农林牧渔-养殖业-动物保健,920729
17,605499.SH,食品饮料-饮料制造-软饮料,605499
33,002582.SZ,食品饮料-食品加工制造-休闲食品,002582
17,600572.SH,医药生物-中药-中药Ⅲ,600572
17,600993.SH,医药生物-中药-中药Ⅲ,600993
17,600792.SH,煤炭-煤炭开采加工-焦炭加工,600792
17,600233.SH,交通运输-物流-物流Ⅲ,600233
17,603299.SH,基础化工-化学原料-无机盐,603299
17,600983.SH,家用电器-白色家电-冰洗,600983
33,301043.SZ,机械设备-通用设备-制冷空调设备,301043
17,600507.SH,钢铁-钢铁-特钢,600507
33,002408.SZ,石油石化-石油加工贸易-石油加工,002408
17,605089.SH,食品饮料-食品加工制造-预加工食品,605089
151,920547.BJ,医药生物-化学制药-原料药,920547
17,605007.SH,轻工制造-造纸-造纸Ⅲ,605007
17,601059.SH,非银金融-证券-证券Ⅲ,601059
33,301130.SZ,医药生物-化学制药-化学制剂,301130
33,300065.SZ,国防军工-军工装备-航海装备,300065
33,301123.SZ,电子-消费电子-消费电子零部件及组装,301123
33,000739.SZ,医药生物-化学制药-原料药,000739
151,920471.BJ,基础化工-化学制品-其他化学制品,920471
17,601066.SH,非银金融-证券-证券Ⅲ,601066
33,000069.SZ,社会服务-旅游及酒店-旅游综合,000069
17,600841.SH,汽车-汽车零部件-底盘与发动机系统,600841
17,601288.SH,银行-银行-国有大型银行,601288
17,603199.SH,社会服务-旅游及酒店-自然景点,603199
17,600988.SH,有色金属-贵金属-贵金属Ⅲ,600988
33,002891.SZ,农林牧渔-农产品加工-宠物食品,002891
33,300354.SZ,机械设备-通用设备-仪器仪表,300354
33,001391.SZ,交通运输-物流-物流Ⅲ,001391
33,301049.SZ,环保-环境治理-固废治理,301049
17,600406.SH,电力设备-电网设备-电气自控设备,600406
33,300700.SZ,机械设备-通用设备-磨具磨料,300700
33,300439.SZ,医药生物-医疗器械-体外诊断,300439
17,600230.SH,基础化工-化学制品-聚氨酯,600230
17,600655.SH,商贸零售-零售-商业物业经营,600655
22,600365.SH,商贸零售-互联网电商-互联网电商Ⅲ,600365
17,600782.SH,钢铁-钢铁-普钢,600782
17,600854.SH,家用电器-白色家电-空调,600854
151,920186.BJ,电子-半导体-半导体设备,920186
17,688139.SH,医药生物-医疗器械-医疗设备,688139
17,600088.SH,传媒-影视院线-影视院线Ⅲ,600088
33,002603.SZ,医药生物-中药-中药Ⅲ,002603
151,920685.BJ,机械设备-通用设备-仪器仪表,920685
33,000029.SZ,房地产-房地产-住宅开发,000029
17,601155.SH,房地产-房地产-商业地产,601155
33,300184.SZ,电子-其他电子-其他电子Ⅲ,300184
17,601065.SH,基础化工-化学原料-无机盐,601065
17,601238.SH,汽车-汽车整车-乘用车,601238
33,002697.SZ,商贸零售-零售-百货零售,002697
