code,market_code,所属同花顺行业,股票代码
688602,17,基础化工-化学制品-其他化学制品,688602.SH
688538,17,电子-光学光电子-面板,688538.SH
600835,17,机械设备-专用设备-楼宇设备,600835.SH
300022,33,商贸零售-零售-专业连锁,300022.SZ
600900,17,公用事业-电力-水电,600900.SH
688073,17,医药生物-医疗服务-医疗研发外包,688073.SH
600760,17,国防军工-军工装备-航空装备,600760.SH
002925,33,电子-消费电子-消费电子零部件及组装,002925.SZ
002921,33,汽车-汽车零部件-其他汽车零部件,002921.SZ
688646,22,机械设备-自动化设备-激光设备,688646.SH
002431,33,建筑装饰-建筑装饰-装饰园林,002431.SZ
002207,33,石油石化-油气开采及服务-油服工程,002207.SZ
920662,151,机械设备-通用设备-其他通用设备,920662.BJ
920770,151,公用事业-电力-新能源发电,920770.BJ
300604,33,电子-半导体-半导体设备,300604.SZ
002211,33,基础化工-化学制品-有机硅,002211.SZ
920020,151,汽车-汽车零部件-轮胎轮毂,920020.BJ
002821,33,医药生物-医疗服务-医疗研发外包,002821.SZ
002840,33,食品饮料-食品加工制造-肉制品,002840.SZ
605028,17,公用事业-电力-热力,605028.SH
603444,17,传媒-游戏-游戏Ⅲ,603444.SH
301390,33,建筑装饰-建筑装饰-工程咨询服务,301390.SZ
001256,33,机械设备-专用设备-印刷包装机械,001256.SZ
002739,33,传媒-影视院线-影视院线Ⅲ,002739.SZ
688033,22,电力设备-光伏设备-光伏辅材,688033.SH
300722,33,国防军工-军工装备-航天装备,300722.SZ
002124,33,农林牧渔-养殖业-生猪养殖,002124.SZ
000078,33,医药生物-医药商业-医药流通,000078.SZ
002842,33,有色金属-小金属-钨,002842.SZ
603341,17,电子-消费电子-消费电子零部件及组装,603341.SH
688207,17,计算机-IT服务-IT服务Ⅲ,688207.SH
920221,151,汽车-汽车零部件-其他汽车零部件,920221.BJ
688503,17,电力设备-光伏设备-光伏辅材,688503.SH
300477,33,电力设备-电网设备-输变电设备,300477.SZ
002214,33,国防军工-军工电子-军工电子Ⅲ,002214.SZ
600397,17,机械设备-专用设备-能源及重型设备,600397.SH
002762,33,纺织服饰-服装家纺-服装,002762.SZ
000429,33,交通运输-公路铁路运输-高速公路,000429.SZ
688539,17,机械设备-通用设备-仪器仪表,688539.SH
600189,17,食品饮料-饮料制造-软饮料,600189.SH
601857,17,石油石化-石油加工贸易-石油加工,601857.SH
688400,17,机械设备-自动化设备-其他自动化设备,688400.SH
600025,17,公用事业-电力-水电,600025.SH
000632,33,综合-综合-综合Ⅲ,000632.SZ
002199,33,电子-元件-被动元件,002199.SZ
603100,17,机械设备-通用设备-仪器仪表,603100.SH
002311,33,农林牧渔-农产品加工-水产饲料,002311.SZ
301228,33,社会服务-其他社会服务-专业服务,301228.SZ
600246,17,房地产-房地产-住宅开发,600246.SH
603991,17,电子-半导体-半导体材料,603991.SH
300152,33,环保-环境治理-综合环境治理,300152.SZ
603886,17,食品饮料-食品加工制造-休闲食品,603886.SH
301093,33,医药生物-医疗器械-医疗耗材,301093.SZ
920526,151,电子-半导体-半导体材料,920526.BJ
301323,33,有色金属-金属新材料-磁性材料,301323.SZ
600346,17,石油石化-石油加工贸易-石油加工,600346.SH
688248,17,公用事业-电力-电能综合服务,688248.SH
002567,33,农林牧渔-农产品加工-畜禽饲料,002567.SZ
920839,151,机械设备-工程机械-工程机械Ⅲ,920839.BJ
300136,33,电子-消费电子-消费电子零部件及组装,300136.SZ
688199,17,基础化工-化学制品-其他化学制品,688199.SH
301617,33,基础化工-化学制品-其他化学制品,301617.SZ
920690,151,汽车-汽车零部件-车身附件及饰件,920690.BJ
688380,17,电子-半导体-数字芯片设计,688380.SH
300069,33,电力设备-电网设备-线缆部件及其他,300069.SZ
002631,33,轻工制造-家居用品-瓷砖地板,002631.SZ
002430,33,基础化工-化学制品-其他化学制品,002430.SZ
688811,17,有色金属-金属新材料-其他金属新材料,688811.SH
603828,22,建筑装饰-建筑装饰-装饰园林,603828.SH
300594,33,机械设备-轨交设备-轨交设备Ⅲ,300594.SZ
603380,17,电子-消费电子-消费电子零部件及组装,603380.SH
300716,33,电力设备-光伏设备-光伏电池组件,300716.SZ
300326,33,医药生物-医疗器械-医疗耗材,300326.SZ
688090,17,机械设备-自动化设备-机器人,688090.SH
301382,33,通信-通信服务-通信应用增值服务,301382.SZ
300313,33,农林牧渔-养殖业-其他养殖,300313.SZ
600892,22,传媒-游戏-游戏Ⅲ,600892.SH
603012,17,机械设备-专用设备-能源及重型设备,603012.SH
002135,33,建筑装饰-建筑装饰-专业工程,002135.SZ
300123,33,国防军工-军工电子-军工电子Ⅲ,300123.SZ
603879,17,基础化工-塑料制品-合成树脂,603879.SH
300939,33,电子-光学光电子-面板,300939.SZ
300065,33,国防军工-军工装备-航海装备,300065.SZ
000100,33,电子-光学光电子-面板,000100.SZ
301371,33,美容护理-美容护理-化妆品,301371.SZ
300690,33,电力设备-风电设备-风电零部件,300690.SZ
002168,33,医药生物-化学制药-化学制剂,002168.SZ
603766,17,汽车-汽车服务及其他-其他运输设备,603766.SH
002142,33,银行-银行-城商行,002142.SZ
920344,151,医药生物-生物制品-其他生物制品,920344.BJ
688127,17,电子-光学光电子-光学元件,688127.SH
300588,33,计算机-计算机设备-安防设备,300588.SZ
688072,17,电子-半导体-半导体设备,688072.SH
002101,33,汽车-汽车零部件-其他汽车零部件,002101.SZ
603730,17,汽车-汽车零部件-车身附件及饰件,603730.SH
688671,17,环保-环保设备-环保设备Ⅲ,688671.SH
000998,33,农林牧渔-种植业与林业-种子生产,000998.SZ
603135,17,机械设备-专用设备-能源及重型设备,603135.SH
300688,33,社会服务-教育-教育Ⅲ,300688.SZ
300569,33,电力设备-风电设备-风电零部件,300569.SZ
002056,33,电力设备-光伏设备-光伏电池组件,002056.SZ
000728,33,非银金融-证券-证券Ⅲ,000728.SZ
002342,33,机械设备-通用设备-金属制品,002342.SZ
600460,17,电子-半导体-模拟芯片设计,600460.SH
603298,17,机械设备-工程机械-工程机械Ⅲ,603298.SH
300488,33,机械设备-通用设备-金属制品,300488.SZ
688418,17,通信-通信设备-其他通信设备,688418.SH
605259,17,机械设备-专用设备-其他专用设备,605259.SH
600759,22,石油石化-油气开采及服务-油气开采,600759.SH
002078,33,轻工制造-造纸-造纸Ⅲ,002078.SZ
605008,17,基础化工-塑料制品-其他塑料制品,605008.SH
002506,33,电力设备-光伏设备-光伏电池组件,002506.SZ
688295,17,基础化工-化学纤维-其他纤维,688295.SH
920873,151,建筑装饰-建筑装饰-工程咨询服务,920873.BJ
002960,33,机械设备-专用设备-楼宇设备,002960.SZ
603019,17,计算机-计算机设备-其他计算机设备,603019.SH
603825,22,传媒-文化传媒-广告营销,603825.SH
600475,17,公用事业-电力-热力,600475.SH
300929,33,环保-环境治理-水务及水治理,300929.SZ
000629,33,钢铁-钢铁-冶钢原料,000629.SZ
600177,17,纺织服饰-服装家纺-服装,600177.SH
688667,17,汽车-汽车零部件-汽车电子电气系统,688667.SH
600598,17,农林牧渔-种植业与林业-粮食种植,600598.SH
600058,17,商贸零售-贸易-贸易Ⅲ,600058.SH
002792,33,通信-通信设备-通信网络设备及器件,002792.SZ
000529,33,食品饮料-食品加工制造-肉制品,000529.SZ
605018,17,汽车-汽车零部件-其他汽车零部件,605018.SH
688631,17,计算机-软件开发-垂直应用软件,688631.SH
002076,33,电子-光学光电子-LED,002076.SZ
301395,33,基础化工-塑料制品-合成树脂,301395.SZ
688123,17,电子-半导体-数字芯片设计,688123.SH
002745,33,电子-光学光电子-LED,002745.SZ
600066,17,汽车-汽车整车-商用载客车,600066.SH
300203,33,机械设备-通用设备-仪器仪表,300203.SZ
600340,22,房地产-房地产-产业地产,600340.SH
600551,17,传媒-文化传媒-出版,600551.SH
000901,33,汽车-汽车零部件-汽车电子电气系统,000901.SZ
300967,33,农林牧渔-养殖业-肉鸡养殖,300967.SZ
600396,17,公用事业-电力-火电,600396.SH
600365,22,商贸零售-互联网电商-互联网电商Ⅲ,600365.SH
688339,17,电力设备-电池-其他电池,688339.SH
300121,33,基础化工-橡胶制品-其他橡胶制品,300121.SZ
002179,33,国防军工-军工电子-军工电子Ⅲ,002179.SZ
603259,17,医药生物-医疗服务-医疗研发外包,603259.SH
601958,17,有色金属-小金属-钼,601958.SH
000404,33,家用电器-白色家电-家电零部件,000404.SZ
605598,17,建筑装饰-建筑装饰-专业工程,605598.SH
688456,17,有色金属-金属新材料-其他金属新材料,688456.SH
002501,33,有色金属-工业金属-铝,002501.SZ
600905,17,公用事业-电力-新能源发电,600905.SH
301275,33,电子-其他电子-其他电子Ⅲ,301275.SZ
002239,33,汽车-汽车零部件-汽车电子电气系统,002239.SZ
600674,17,公用事业-电力-水电,600674.SH
600136,22,房地产-房地产-房地产服务,600136.SH
300602,33,电子-消费电子-消费电子零部件及组装,300602.SZ
603458,17,建筑装饰-建筑装饰-工程咨询服务,603458.SH
600323,17,环保-环境治理-固废治理,600323.SH
601026,17,基础化工-塑料制品-合成树脂,601026.SH
301067,33,电子-消费电子-消费电子零部件及组装,301067.SZ
603569,17,交通运输-物流-物流Ⅲ,603569.SH
600909,17,非银金融-证券-证券Ⅲ,600909.SH
300352,33,计算机-软件开发-横向通用软件,300352.SZ
002015,33,公用事业-电力-新能源发电,002015.SZ
688385,17,电子-半导体-数字芯片设计,688385.SH
300185,33,电力设备-风电设备-风电零部件,300185.SZ
002976,33,汽车-汽车零部件-其他汽车零部件,002976.SZ
001205,33,交通运输-港口航运-航运,001205.SZ
002185,33,电子-半导体-集成电路封测,002185.SZ
603017,17,建筑装饰-建筑装饰-工程咨询服务,603017.SH
920028,151,基础化工-塑料制品-其他塑料制品,920028.BJ
603898,17,轻工制造-家居用品-定制家居,603898.SH
301003,33,基础化工-塑料制品-改性塑料,301003.SZ
688636,17,国防军工-军工电子-军工电子Ⅲ,688636.SH
000615,33,美容护理-美容护理-医疗美容,000615.SZ
301333,33,医药生物-医疗服务-医疗研发外包,301333.SZ
600795,17,公用事业-电力-火电,600795.SH
601112,17,建筑材料-建筑材料-玻璃玻纤,601112.SH
002047,33,建筑装饰-建筑装饰-装饰园林,002047.SZ
000012,33,建筑材料-建筑材料-玻璃玻纤,000012.SZ
002620,33,建筑装饰-建筑装饰-装饰园林,002620.SZ
688378,17,电子-电子化学品-电子化学品Ⅲ,688378.SH
920753,151,社会服务-其他社会服务-专业服务,920753.BJ
300311,33,计算机-软件开发-横向通用软件,300311.SZ
688056,17,机械设备-通用设备-仪器仪表,688056.SH
600719,17,公用事业-电力-热力,600719.SH
000021,33,电子-消费电子-消费电子零部件及组装,000021.SZ
603978,17,有色金属-金属新材料-其他金属新材料,603978.SH
301215,33,汽车-汽车服务及其他-汽车服务,301215.SZ
000895,33,食品饮料-食品加工制造-肉制品,000895.SZ
603183,17,社会服务-其他社会服务-专业服务,603183.SH
605007,17,轻工制造-造纸-造纸Ⅲ,605007.SH
600060,17,家用电器-黑色家电-彩电,600060.SH
688181,17,电子-光学光电子-面板,688181.SH
000821,33,电力设备-光伏设备-光伏加工设备,000821.SZ
688685,17,国防军工-军工装备-航空装备,688685.SH
600886,17,公用事业-电力-水电,600886.SH
688075,17,医药生物-医疗器械-体外诊断,688075.SH
002150,33,电力设备-光伏设备-逆变器,002150.SZ
002305,33,商贸零售-零售-商业物业经营,002305.SZ
300654,33,传媒-文化传媒-出版,300654.SZ
920261,151,基础化工-化学制品-聚氨酯,920261.BJ
600389,17,基础化工-农化制品-农药,600389.SH
002952,33,电子-光学光电子-面板,002952.SZ
002932,33,医药生物-医疗器械-体外诊断,002932.SZ
603713,17,交通运输-物流-物流Ⅲ,603713.SH
300201,33,机械设备-工程机械-工程机械Ⅲ,300201.SZ
688401,17,电子-半导体-半导体材料,688401.SH
002615,33,轻工制造-家居用品-其他家居用品,002615.SZ
603605,17,美容护理-美容护理-化妆品,603605.SH
601012,17,电力设备-光伏设备-光伏电池组件,601012.SH
002629,33,建筑装饰-建筑装饰-基础建设,002629.SZ
688237,17,国防军工-军工装备-航空装备,688237.SH
603165,17,轻工制造-造纸-造纸Ⅲ,603165.SH
300471,33,机械设备-专用设备-其他专用设备,300471.SZ
300198,33,建筑材料-建筑材料-管材,300198.SZ
688530,17,电子-半导体-半导体材料,688530.SH
600981,17,商贸零售-贸易-贸易Ⅲ,600981.SH
301160,33,机械设备-通用设备-金属制品,301160.SZ
601088,17,煤炭-煤炭开采加工-煤炭开采,601088.SH
002985,33,国防军工-军工装备-航空装备,002985.SZ
301072,33,汽车-汽车零部件-底盘与发动机系统,301072.SZ
603131,17,机械设备-通用设备-其他通用设备,603131.SH
601658,17,银行-银行-国有大型银行,601658.SH
688469,17,电子-半导体-集成电路制造,688469.SH
003008,33,社会服务-其他社会服务-专业服务,003008.SZ
002480,33,公用事业-电力-新能源发电,002480.SZ
002127,33,商贸零售-互联网电商-互联网电商Ⅲ,002127.SZ
600820,17,建筑装饰-建筑装饰-基础建设,600820.SH
603508,17,计算机-计算机设备-安防设备,603508.SH
601868,17,建筑装饰-建筑装饰-基础建设,601868.SH
601033,17,环保-环境治理-固废治理,601033.SH
002157,33,农林牧渔-养殖业-生猪养殖,002157.SZ
600877,17,电子-半导体-模拟芯片设计,600877.SH
603125,17,基础化工-化学制品-其他化学制品,603125.SH
920090,151,计算机-计算机设备-其他计算机设备,920090.BJ
301318,33,计算机-计算机设备-安防设备,301318.SZ
301308,33,电子-半导体-数字芯片设计,301308.SZ
601933,17,商贸零售-零售-百货零售,601933.SH
603357,17,建筑装饰-建筑装饰-工程咨询服务,603357.SH
600725,17,商贸零售-贸易-贸易Ⅲ,600725.SH
301362,33,电子-光学光电子-LED,301362.SZ
688727,17,电子-半导体-半导体材料,688727.SH
301213,33,国防军工-军工电子-军工电子Ⅲ,301213.SZ
600160,17,基础化工-化学制品-氟化工,600160.SH
300385,33,环保-环保设备-环保设备Ⅲ,300385.SZ
920726,151,食品饮料-食品加工制造-调味发酵品,920726.BJ
002209,33,机械设备-专用设备-印刷包装机械,002209.SZ
300637,33,基础化工-化学制品-其他化学制品,300637.SZ
300923,33,机械设备-轨交设备-轨交设备Ⅲ,300923.SZ
600703,17,电子-光学光电子-LED,600703.SH
300836,33,机械设备-专用设备-其他专用设备,300836.SZ
603836,17,交通运输-物流-物流Ⅲ,603836.SH
603223,17,石油石化-石油加工贸易-油品石化贸易,603223.SH
300225,33,基础化工-化学制品-涂料油墨,300225.SZ
688082,17,电子-半导体-半导体设备,688082.SH
300317,33,公用事业-电力-新能源发电,300317.SZ
600265,22,农林牧渔-种植业与林业-林业,600265.SH
300758,33,基础化工-化学制品-涂料油墨,300758.SZ
600975,17,农林牧渔-养殖业-生猪养殖,600975.SH
300210,33,机械设备-专用设备-其他专用设备,300210.SZ
603230,17,传媒-文化传媒-出版,603230.SH
301139,33,通信-通信服务-通信工程及服务,301139.SZ
301182,33,电子-消费电子-消费电子零部件及组装,301182.SZ
600639,17,房地产-房地产-产业地产,600639.SH
603268,17,国防军工-军工装备-航海装备,603268.SH
002381,33,基础化工-橡胶制品-其他橡胶制品,002381.SZ
603990,17,计算机-软件开发-垂直应用软件,603990.SH
603488,17,国防军工-军工电子-军工电子Ⅲ,603488.SH
003017,33,基础化工-化学原料-无机盐,003017.SZ
600207,17,电力设备-光伏设备-光伏辅材,600207.SH
002972,33,机械设备-轨交设备-轨交设备Ⅲ,002972.SZ
