股票代码,code,market_code,所属同花顺行业
301611.SZ,301611,33,电子-半导体-半导体材料
688661.SH,688661,17,电子-消费电子-消费电子零部件及组装
688328.SH,688328,17,机械设备-专用设备-其他专用设备
300964.SZ,300964,33,电子-元件-印制电路板
920146.BJ,920146,151,汽车-汽车零部件-底盘与发动机系统
003022.SZ,003022,33,电力设备-光伏设备-光伏辅材
603306.SH,603306,17,汽车-汽车零部件-车身附件及饰件
688552.SH,688552,17,国防军工-军工电子-军工电子Ⅲ
002782.SZ,002782,33,电子-其他电子-其他电子Ⅲ
920098.BJ,920098,151,基础化工-橡胶制品-其他橡胶制品
300690.SZ,300690,33,电力设备-风电设备-风电零部件
603077.SH,603077,17,基础化工-农化制品-磷肥及磷化工
920149.BJ,920149,151,建筑装饰-建筑装饰-工程咨询服务
300129.SZ,300129,33,电力设备-风电设备-风电零部件
920077.BJ,920077,151,基础化工-化学纤维-其他纤维
920834.BJ,920834,151,基础化工-橡胶制品-其他橡胶制品
300429.SZ,300429,33,电子-电子化学品-电子化学品Ⅲ
301566.SZ,301566,33,电子-元件-被动元件
920592.BJ,920592,151,计算机-软件开发-垂直应用软件
000062.SZ,000062,33,电子-其他电子-其他电子Ⅲ
920701.BJ,920701,151,电子-消费电子-消费电子零部件及组装
920885.BJ,920885,151,机械设备-自动化设备-工控设备
920185.BJ,920185,151,电力设备-电池-电池化学品
300490.SZ,300490,33,电力设备-其他电源设备-其他电源设备Ⅲ
920101.BJ,920101,151,机械设备-工程机械-工程机械Ⅲ
920145.BJ,920145,151,环保-环保设备-环保设备Ⅲ
920000.BJ,920000,151,汽车-汽车零部件-底盘与发动机系统
300191.SZ,300191,33,石油石化-油气开采及服务-油气开采
301377.SZ,301377,33,机械设备-通用设备-金属制品
920579.BJ,920579,151,机械设备-自动化设备-机器人
688522.SH,688522,17,国防军工-军工电子-军工电子Ⅲ
300488.SZ,300488,33,机械设备-通用设备-金属制品
603257.SH,603257,17,建筑装饰-建筑装饰-工程咨询服务
920876.BJ,920876,151,电子-消费电子-消费电子零部件及组装
300853.SZ,300853,33,机械设备-自动化设备-机器人
300192.SZ,300192,33,社会服务-教育-教育Ⅲ
603416.SH,603416,17,机械设备-自动化设备-机器人
300018.SZ,300018,33,电力设备-电网设备-电气自控设备
002962.SZ,002962,33,电子-光学光电子-光学元件
000988.SZ,000988,33,机械设备-自动化设备-激光设备
301446.SZ,301446,33,机械设备-工程机械-工程机械Ⅲ
301219.SZ,301219,33,有色金属-能源金属-钴
920792.BJ,920792,151,建筑材料-建筑材料-耐火材料
688163.SH,688163,17,医药生物-生物制品-血液制品
002119.SZ,002119,33,电子-半导体-半导体材料
920802.BJ,920802,151,环保-环保设备-环保设备Ⅲ
920476.BJ,920476,151,机械设备-通用设备-仪器仪表
920075.BJ,920075,151,轻工制造-包装印刷-包装
688102.SH,688102,17,有色金属-金属新材料-其他金属新材料
603335.SH,603335,17,汽车-汽车零部件-轮胎轮毂
920187.BJ,920187,151,汽车-汽车零部件-车身附件及饰件
600545.SH,600545,17,机械设备-专用设备-纺织服装设备
600071.SH,600071,17,电子-光学光电子-光学元件
605376.SH,605376,17,有色金属-能源金属-镍
603109.SH,603109,17,汽车-汽车零部件-其他汽车零部件
920717.BJ,920717,151,机械设备-专用设备-其他专用设备
688234.SH,688234,17,电子-半导体-半导体材料
688325.SH,688325,17,电子-半导体-模拟芯片设计
920402.BJ,920402,151,电子-电子化学品-电子化学品Ⅲ
301255.SZ,301255,33,机械设备-通用设备-金属制品
300225.SZ,300225,33,基础化工-化学制品-涂料油墨
920436.BJ,920436,151,汽车-汽车零部件-汽车电子电气系统
920599.BJ,920599,151,机械设备-工程机械-工程机械Ⅲ
920110.BJ,920110,151,电力设备-其他电源设备-其他电源设备Ⅲ
920026.BJ,920026,151,机械设备-专用设备-其他专用设备
601778.SH,601778,17,公用事业-电力-新能源发电
688486.SH,688486,17,电子-半导体-数字芯片设计
603906.SH,603906,17,电力设备-电池-电池化学品
001979.SZ,001979,33,房地产-房地产-商业地产
688007.SH,688007,17,电子-消费电子-品牌消费电子
603256.SH,603256,17,电子-电子化学品-电子化学品Ⅲ
300302.SZ,300302,33,计算机-计算机设备-其他计算机设备
920058.BJ,920058,151,汽车-汽车服务及其他-其他运输设备
603051.SH,603051,17,基础化工-化学制品-其他化学制品
920508.BJ,920508,151,电力设备-电网设备-电气自控设备
002183.SZ,002183,33,商贸零售-贸易-贸易Ⅲ
301498.SZ,301498,33,农林牧渔-农产品加工-宠物食品
920190.BJ,920190,151,计算机-计算机设备-其他计算机设备
920227.BJ,920227,151,计算机-IT服务-IT服务Ⅲ
920786.BJ,920786,151,食品饮料-饮料制造-乳品
002531.SZ,002531,33,电力设备-风电设备-风电零部件
002967.SZ,002967,33,社会服务-其他社会服务-专业服务
920124.BJ,920124,151,家用电器-白色家电-家电零部件
920396.BJ,920396,151,机械设备-自动化设备-其他自动化设备
002687.SZ,002687,33,纺织服饰-服装家纺-服装
002848.SZ,002848,33,家用电器-黑色家电-其他黑色家电
301071.SZ,301071,33,基础化工-非金属材料-非金属材料Ⅲ
301070.SZ,301070,33,机械设备-通用设备-制冷空调设备
920926.BJ,920926,151,家用电器-小家电-小家电Ⅲ
920108.BJ,920108,151,家用电器-白色家电-家电零部件
002647.SZ,002647,33,非银金融-多元金融-多元金融Ⅲ
920008.BJ,920008,151,国防军工-军工电子-军工电子Ⅲ
920415.BJ,920415,151,计算机-软件开发-垂直应用软件
920656.BJ,920656,151,医药生物-化学制药-原料药
600521.SH,600521,17,医药生物-化学制药-化学制剂
603803.SH,603803,17,通信-通信设备-通信终端及配件
920556.BJ,920556,151,电力设备-电网设备-电气自控设备
301314.SZ,301314,33,通信-通信设备-通信网络设备及器件
920718.BJ,920718,151,家用电器-白色家电-家电零部件
688103.SH,688103,17,电子-其他电子-其他电子Ⅲ
920057.BJ,920057,151,建筑装饰-建筑装饰-专业工程
688582.SH,688582,17,电子-半导体-模拟芯片设计
920924.BJ,920924,151,通信-通信服务-通信工程及服务
601222.SH,601222,17,电力设备-电网设备-电气自控设备
600137.SH,600137,17,纺织服饰-服装家纺-服装
920198.BJ,920198,151,计算机-计算机设备-安防设备
001313.SZ,001313,33,农林牧渔-农产品加工-水产饲料
003023.SZ,003023,33,家用电器-小家电-小家电Ⅲ
920392.BJ,920392,151,轻工制造-包装印刷-包装
300766.SZ,300766,33,计算机-软件开发-横向通用软件
300321.SZ,300321,33,基础化工-塑料制品-其他塑料制品
603409.SH,603409,17,汽车-汽车零部件-车身附件及饰件
603010.SH,603010,17,基础化工-化学制品-其他化学制品
920879.BJ,920879,151,机械设备-通用设备-仪器仪表
688790.SH,688790,17,电子-半导体-模拟芯片设计
920807.BJ,920807,151,机械设备-通用设备-磨具磨料
301310.SZ,301310,33,汽车-汽车零部件-汽车电子电气系统
301012.SZ,301012,33,电力设备-电网设备-输变电设备
920299.BJ,920299,151,电力设备-电网设备-电气自控设备
601933.SH,601933,17,商贸零售-零售-百货零售
920407.BJ,920407,151,机械设备-通用设备-仪器仪表
920167.BJ,920167,151,电力设备-光伏设备-光伏辅材
300179.SZ,300179,33,机械设备-通用设备-磨具磨料
601126.SH,601126,17,电力设备-电网设备-电气自控设备
600666.SH,600666,17,计算机-IT服务-IT服务Ⅲ
300131.SZ,300131,33,电子-其他电子-其他电子Ⅲ
300736.SZ,300736,33,电子-其他电子-其他电子Ⅲ
605167.SH,605167,17,建筑装饰-建筑装饰-专业工程
300666.SZ,300666,33,电子-半导体-半导体材料
688280.SH,688280,17,汽车-汽车零部件-底盘与发动机系统
002882.SZ,002882,33,电力设备-电网设备-线缆部件及其他
002272.SZ,002272,33,机械设备-通用设备-其他通用设备
300221.SZ,300221,33,基础化工-塑料制品-改性塑料
920471.BJ,920471,151,基础化工-化学制品-其他化学制品
920810.BJ,920810,151,机械设备-专用设备-印刷包装机械
002463.SZ,002463,33,电子-元件-印制电路板
600262.SH,600262,17,机械设备-专用设备-能源及重型设备
601155.SH,601155,17,房地产-房地产-商业地产
603819.SH,603819,17,电力设备-电机-电机Ⅲ
920056.BJ,920056,151,基础化工-塑料制品-其他塑料制品
300443.SZ,300443,33,电力设备-风电设备-风电零部件
603633.SH,603633,17,汽车-汽车零部件-汽车电子电气系统
002800.SZ,002800,33,交通运输-物流-物流Ⅲ
688629.SH,688629,17,国防军工-军工电子-军工电子Ⅲ
603429.SH,603429,22,轻工制造-包装印刷-包装
920768.BJ,920768,151,家用电器-白色家电-家电零部件
002536.SZ,002536,33,汽车-汽车零部件-底盘与发动机系统
603777.SH,603777,17,食品饮料-食品加工制造-休闲食品
920378.BJ,920378,151,汽车-汽车零部件-底盘与发动机系统
600410.SH,600410,17,计算机-IT服务-IT服务Ⅲ
600051.SH,600051,17,综合-综合-综合Ⅲ
688603.SH,688603,17,电子-电子化学品-电子化学品Ⅲ
002635.SZ,002635,33,电子-消费电子-消费电子零部件及组装
688300.SH,688300,17,基础化工-非金属材料-非金属材料Ⅲ
603931.SH,603931,17,电子-电子化学品-电子化学品Ⅲ
301045.SZ,301045,33,电子-光学光电子-面板
301055.SZ,301055,33,轻工制造-家居用品-其他家居用品
920092.BJ,920092,151,计算机-IT服务-IT服务Ⅲ
920099.BJ,920099,151,建筑装饰-建筑装饰-专业工程
920111.BJ,920111,151,电力设备-电网设备-输变电设备
920262.BJ,920262,151,纺织服饰-服装家纺-家纺
920806.BJ,920806,151,计算机-IT服务-IT服务Ⅲ
688182.SH,688182,17,通信-通信设备-通信网络设备及器件
920118.BJ,920118,151,电力设备-电网设备-线缆部件及其他
920703.BJ,920703,151,机械设备-专用设备-能源及重型设备
301200.SZ,301200,33,机械设备-自动化设备-其他自动化设备
603823.SH,603823,17,基础化工-化学制品-涂料油墨
300669.SZ,300669,33,机械设备-专用设备-楼宇设备
300323.SZ,300323,33,电子-光学光电子-LED
603991.SH,603991,17,电子-半导体-半导体材料
002792.SZ,002792,33,通信-通信设备-通信网络设备及器件
603301.SH,603301,17,医药生物-医疗器械-医疗耗材
301217.SZ,301217,33,电力设备-电池-锂电池
300726.SZ,300726,33,国防军工-军工电子-军工电子Ⅲ
300633.SZ,300633,33,医药生物-医疗器械-医疗设备
000004.SZ,000004,33,计算机-软件开发-横向通用软件
300585.SZ,300585,33,汽车-汽车零部件-底盘与发动机系统
920608.BJ,920608,151,机械设备-专用设备-农用机械
300246.SZ,300246,33,医药生物-医疗器械-医疗设备
920132.BJ,920132,151,轻工制造-家居用品-成品家居
688345.SH,688345,17,电力设备-电池-锂电池
920168.BJ,920168,151,汽车-汽车零部件-车身附件及饰件
603977.SH,603977,17,基础化工-化学制品-民爆用品
600510.SH,600510,17,房地产-房地产-住宅开发
688002.SH,688002,17,国防军工-军工电子-军工电子Ⅲ
920159.BJ,920159,151,基础化工-农化制品-复合肥
920062.BJ,920062,151,电力设备-电网设备-输变电设备
603895.SH,603895,17,机械设备-专用设备-其他专用设备
920130.BJ,920130,151,计算机-IT服务-IT服务Ⅲ
920261.BJ,920261,151,基础化工-化学制品-聚氨酯
002439.SZ,002439,33,计算机-软件开发-横向通用软件
920006.BJ,920006,151,国防军工-军工装备-航空装备
920685.BJ,920685,151,机械设备-通用设备-仪器仪表
920007.BJ,920007,151,电力设备-光伏设备-光伏辅材
920663.BJ,920663,151,汽车-汽车零部件-车身附件及饰件
002745.SZ,002745,33,电子-光学光电子-LED
920837.BJ,920837,151,汽车-汽车零部件-底盘与发动机系统
688432.SH,688432,17,电子-半导体-半导体材料
920770.BJ,920770,151,电力设备-光伏设备-光伏电池组件
300959.SZ,300959,33,通信-通信服务-通信应用增值服务
920809.BJ,920809,151,电力设备-电池-电池化学品
688231.SH,688231,17,国防军工-军工装备-航空装备
920221.BJ,920221,151,汽车-汽车零部件-其他汽车零部件
002973.SZ,002973,33,环保-环境治理-固废治理
688567.SH,688567,17,电力设备-电池-锂电池
688061.SH,688061,17,电子-半导体-模拟芯片设计
301580.SZ,301580,33,医药生物-医疗器械-医疗耗材
920184.BJ,920184,151,计算机-IT服务-IT服务Ⅲ
920174.BJ,920174,151,机械设备-工程机械-工程机械Ⅲ
300301.SZ,300301,33,电子-光学光电子-LED
601218.SH,601218,17,电力设备-风电设备-风电零部件
300251.SZ,300251,33,传媒-影视院线-影视院线Ⅲ
300134.SZ,300134,33,通信-通信设备-通信网络设备及器件
301601.SZ,301601,33,机械设备-专用设备-能源及重型设备
920527.BJ,920527,151,纺织服饰-纺织制造-辅料
920455.BJ,920455,151,机械设备-通用设备-其他通用设备
300811.SZ,300811,33,有色金属-金属新材料-磁性材料
000766.SZ,000766,33,医药生物-化学制药-化学制剂
920808.BJ,920808,151,计算机-计算机设备-其他计算机设备
300656.SZ,300656,33,电子-其他电子-其他电子Ⅲ
920670.BJ,920670,151,医药生物-医疗服务-其他医疗服务
920925.BJ,920925,151,医药生物-医疗器械-医疗设备
920304.BJ,920304,151,基础化工-化学原料-其他化学原料
920163.BJ,920163,151,轻工制造-包装印刷-包装
920351.BJ,920351,151,交通运输-物流-物流Ⅲ
920871.BJ,920871,151,基础化工-塑料制品-其他塑料制品
920504.BJ,920504,151,医药生物-医疗器械-医疗设备
920020.BJ,920020,151,汽车-汽车零部件-轮胎轮毂
920033.BJ,920033,151,基础化工-化学制品-其他化学制品
000782.SZ,000782,33,基础化工-化学纤维-其他纤维
920570.BJ,920570,151,机械设备-通用设备-其他通用设备
002557.SZ,002557,33,食品饮料-食品加工制造-休闲食品
300885.SZ,300885,33,机械设备-通用设备-金属制品
603025.SH,603025,17,机械设备-自动化设备-工控设备
301568.SZ,301568,33,机械设备-自动化设备-其他自动化设备
301168.SZ,301168,33,电力设备-光伏设备-光伏电池组件
301163.SZ,301163,33,电力设备-风电设备-风电零部件
603969.SH,603969,17,机械设备-通用设备-金属制品
920061.BJ,920061,151,机械设备-专用设备-其他专用设备
603516.SH,603516,17,计算机-计算机设备-其他计算机设备
300902.SZ,300902,33,机械设备-专用设备-其他专用设备
000833.SZ,000833,33,基础化工-非金属材料-非金属材料Ⅲ
600791.SH,600791,17,房地产-房地产-住宅开发
920019.BJ,920019,151,建筑装饰-建筑装饰-专业工程
003043.SZ,003043,33,电子-半导体-半导体设备
301079.SZ,301079,33,机械设备-工程机械-工程机械Ⅲ
920208.BJ,920208,151,社会服务-其他社会服务-专业服务
688273.SH,688273,17,医药生物-医疗器械-医疗设备
920245.BJ,920245,151,机械设备-工程机械-工程机械Ⅲ
920735.BJ,920735,151,医药生物-化学制药-化学制剂
000060.SZ,000060,33,有色金属-工业金属-铅锌
920270.BJ,920270,151,汽车-汽车零部件-车身附件及饰件
920076.BJ,920076,151,建筑材料-建筑材料-耐火材料
920021.BJ,920021,151,传媒-文化传媒-电视广播
605007.SH,605007,17,轻工制造-造纸-造纸Ⅲ
002497.SZ,002497,33,基础化工-化学制品-民爆用品
603308.SH,603308,17,机械设备-通用设备-金属制品
