code,股票代码,所属同花顺行业,market_code
300419,300419.SZ,计算机-IT服务-IT服务Ⅲ,33
688767,688767.SH,医药生物-医疗器械-体外诊断,17
600479,600479.SH,医药生物-中药-中药Ⅲ,17
601096,601096.SH,电力设备-电网设备-线缆部件及其他,17
601136,601136.SH,非银金融-证券-证券Ⅲ,17
002422,002422.SZ,医药生物-化学制药-化学制剂,33
600598,600598.SH,农林牧渔-种植业与林业-粮食种植,17
002442,002442.SZ,基础化工-橡胶制品-炭黑,33
002820,002820.SZ,食品饮料-食品加工制造-休闲食品,33
300635,300635.SZ,建筑装饰-建筑装饰-工程咨询服务,33
603612,603612.SH,基础化工-非金属材料-非金属材料Ⅲ,17
603389,603389.SH,轻工制造-家居用品-成品家居,22
301580,301580.SZ,医药生物-医疗器械-医疗耗材,33
001209,001209.SZ,纺织服饰-服装家纺-服装,33
301238,301238.SZ,电力设备-电池-电池化学品,33
301397,301397.SZ,汽车-汽车零部件-底盘与发动机系统,33
600187,600187.SH,环保-环境治理-水务及水治理,17
300500,300500.SZ,建筑装饰-建筑装饰-工程咨询服务,33
002374,002374.SZ,轻工制造-包装印刷-包装,33
300760,300760.SZ,医药生物-医疗器械-医疗设备,33
688680,688680.SH,电力设备-光伏设备-光伏辅材,17
920033,920033.BJ,基础化工-化学制品-其他化学制品,151
300885,300885.SZ,机械设备-通用设备-金属制品,33
688472,688472.SH,电力设备-光伏设备-光伏电池组件,17
300242,300242.SZ,传媒-文化传媒-广告营销,33
603901,603901.SH,机械设备-专用设备-印刷包装机械,17
300915,300915.SZ,食品饮料-饮料制造-乳品,33
301115,301115.SZ,社会服务-其他社会服务-专业服务,33
600336,600336.SH,家用电器-白色家电-冰洗,17
603225,603225.SH,基础化工-化学纤维-涤纶,17
603799,603799.SH,有色金属-能源金属-钴,17
300837,300837.SZ,机械设备-专用设备-能源及重型设备,33
000970,000970.SZ,有色金属-金属新材料-磁性材料,33
601155,601155.SH,房地产-房地产-商业地产,17
002607,002607.SZ,社会服务-教育-教育Ⅲ,33
603260,603260.SH,基础化工-化学制品-有机硅,17
300439,300439.SZ,医药生物-医疗器械-体外诊断,33
002358,002358.SZ,电力设备-电网设备-输变电设备,33
920237,920237.BJ,电力设备-电池-锂电池,151
603958,603958.SH,纺织服饰-服装家纺-鞋帽及其他,17
000534,000534.SZ,医药生物-生物制品-其他生物制品,33
603557,603557.SH,纺织服饰-服装家纺-服装,22
920870,920870.BJ,机械设备-通用设备-机床工具,151
603536,603536.SH,食品饮料-食品加工制造-预加工食品,17
603876,603876.SH,有色金属-工业金属-铝,17
689009,689009.SH,汽车-汽车服务及其他-其他运输设备,17
603669,603669.SH,医药生物-化学制药-化学制剂,17
301608,301608.SZ,汽车-汽车零部件-汽车电子电气系统,33
002558,002558.SZ,传媒-游戏-游戏Ⅲ,33
001257,001257.SZ,有色金属-小金属-钼,33
300980,300980.SZ,基础化工-塑料制品-其他塑料制品,33
688772,688772.SH,电力设备-电池-锂电池,17
301617,301617.SZ,基础化工-化学制品-其他化学制品,33
920971,920971.BJ,基础化工-非金属材料-非金属材料Ⅲ,151
603316,603316.SH,电子-半导体-数字芯片设计,17
688386,688386.SH,基础化工-塑料制品-膜材料,17
603099,603099.SH,社会服务-旅游及酒店-自然景点,17
600887,600887.SH,食品饮料-饮料制造-乳品,17
002372,002372.SZ,建筑材料-建筑材料-管材,33
603867,603867.SH,基础化工-化学制品-其他化学制品,17
000959,000959.SZ,钢铁-钢铁-普钢,33
300423,300423.SZ,电力设备-电网设备-输变电设备,33
688565,688565.SH,环保-环境治理-水务及水治理,17
688267,688267.SH,基础化工-化学制品-其他化学制品,17
300724,300724.SZ,电力设备-光伏设备-光伏加工设备,33
920185,920185.BJ,电力设备-电池-电池化学品,151
300051,300051.SZ,电力设备-光伏设备-光伏电池组件,33
603979,603979.SH,有色金属-工业金属-铜,17
600717,600717.SH,交通运输-港口航运-港口,17
300058,300058.SZ,传媒-文化传媒-广告营销,33
300606,300606.SZ,机械设备-通用设备-磨具磨料,33
000612,000612.SZ,有色金属-工业金属-铝,33
920252,920252.BJ,电力设备-电池-锂电池,151
300395,300395.SZ,国防军工-军工装备-航空装备,33
002852,002852.SZ,农林牧渔-农产品加工-粮油加工,33
688033,688033.SH,电力设备-光伏设备-光伏辅材,17
000893,000893.SZ,基础化工-农化制品-钾肥,33
301380,301380.SZ,通信-通信服务-通信应用增值服务,33
600732,600732.SH,电力设备-光伏设备-光伏电池组件,17
300127,300127.SZ,有色金属-金属新材料-磁性材料,33
300437,300437.SZ,环保-环境治理-水务及水治理,33
600768,600768.SH,电力设备-电网设备-输变电设备,17
002309,002309.SZ,电力设备-电网设备-线缆部件及其他,33
300984,300984.SZ,机械设备-通用设备-其他通用设备,33
300052,300052.SZ,传媒-游戏-游戏Ⅲ,33
600076,600076.SH,轻工制造-包装印刷-包装,17
000711,000711.SZ,环保-环境治理-综合环境治理,33
920807,920807.BJ,机械设备-通用设备-磨具磨料,151
002531,002531.SZ,电力设备-风电设备-风电零部件,33
300930,300930.SZ,有色金属-金属新材料-其他金属新材料,33
600356,600356.SH,轻工制造-造纸-造纸Ⅲ,17
600172,600172.SH,机械设备-通用设备-磨具磨料,17
300857,300857.SZ,计算机-计算机设备-其他计算机设备,33
300777,300777.SZ,国防军工-军工装备-航空装备,33
002466,002466.SZ,有色金属-能源金属-锂,33
301003,301003.SZ,基础化工-塑料制品-改性塑料,33
688103,688103.SH,电子-其他电子-其他电子Ⅲ,17
001267,001267.SZ,通信-通信设备-通信网络设备及器件,33
688329,688329.SH,机械设备-自动化设备-其他自动化设备,17
603077,603077.SH,基础化工-农化制品-磷肥及磷化工,17
603665,603665.SH,纺织服饰-服装家纺-鞋帽及其他,17
688590,688590.SH,计算机-软件开发-垂直应用软件,17
002727,002727.SZ,医药生物-医药商业-药店,33
600210,600210.SH,轻工制造-包装印刷-包装,17
600110,600110.SH,电力设备-电池-锂电池,17
000060,000060.SZ,有色金属-工业金属-铅锌,33
603978,603978.SH,有色金属-金属新材料-其他金属新材料,17
688393,688393.SH,医药生物-医疗器械-体外诊断,17
688567,688567.SH,电力设备-电池-锂电池,17
000786,000786.SZ,建筑材料-建筑材料-其他建材,33
300128,300128.SZ,电力设备-电池-锂电专用设备,33
920566,920566.BJ,医药生物-化学制药-化学制剂,151
300750,300750.SZ,电力设备-电池-锂电池,33
600162,600162.SH,商贸零售-零售-商业物业经营,17
600988,600988.SH,有色金属-贵金属-贵金属Ⅲ,17
300328,300328.SZ,有色金属-小金属-其他小金属,33
920427,920427.BJ,建筑装饰-建筑装饰-工程咨询服务,151
920188,920188.BJ,基础化工-橡胶制品-其他橡胶制品,151
002887,002887.SZ,环保-环境治理-综合环境治理,33
600778,600778.SH,商贸零售-零售-百货零售,17
002221,002221.SZ,石油石化-石油加工贸易-石油加工,33
603303,603303.SH,电子-光学光电子-LED,17
601339,601339.SH,纺织服饰-纺织制造-棉纺,17
301502,301502.SZ,电力设备-电机-电机Ⅲ,33
300409,300409.SZ,电力设备-电池-电池化学品,33
603488,603488.SH,国防军工-军工电子-军工电子Ⅲ,17
920403,920403.BJ,农林牧渔-种植业与林业-种子生产,151
688638,688638.SH,电力设备-电池-锂电专用设备,17
301565,301565.SZ,基础化工-塑料制品-膜材料,33
920378,920378.BJ,汽车-汽车零部件-底盘与发动机系统,151
920247,920247.BJ,汽车-汽车零部件-其他汽车零部件,151
300095,300095.SZ,机械设备-专用设备-能源及重型设备,33
300066,300066.SZ,机械设备-通用设备-仪器仪表,33
000695,000695.SZ,电力设备-电池-电池化学品,33
600876,600876.SH,电力设备-光伏设备-光伏辅材,17
688701,688701.SH,环保-环境治理-综合环境治理,17
600883,600883.SH,农林牧渔-种植业与林业-其他种植业,17
300878,300878.SZ,医药生物-中药-中药Ⅲ,33
002631,002631.SZ,轻工制造-家居用品-瓷砖地板,33
002056,002056.SZ,电力设备-光伏设备-光伏电池组件,33
000426,000426.SZ,有色金属-贵金属-贵金属Ⅲ,33
002457,002457.SZ,建筑材料-建筑材料-管材,33
600821,600821.SH,公用事业-电力-新能源发电,17
600711,600711.SH,有色金属-工业金属-铜,17
002181,002181.SZ,传媒-文化传媒-出版,33
002798,002798.SZ,轻工制造-家居用品-瓷砖地板,33
603429,603429.SH,轻工制造-包装印刷-包装,22
600227,600227.SH,基础化工-农化制品-氮肥,17
603031,603031.SH,电力设备-电池-其他电池,17
300689,300689.SZ,通信-通信设备-通信终端及配件,33
301171,301171.SZ,传媒-文化传媒-广告营销,33
000672,000672.SZ,建筑材料-建筑材料-水泥,33
301365,301365.SZ,建筑装饰-建筑装饰-工程咨询服务,33
001335,001335.SZ,基础化工-化学制品-涂料油墨,33
301092,301092.SZ,基础化工-塑料制品-合成树脂,33
301548,301548.SZ,机械设备-通用设备-金属制品,33
300224,300224.SZ,有色金属-金属新材料-磁性材料,33
002203,002203.SZ,有色金属-工业金属-铜,33
301090,301090.SZ,基础化工-塑料制品-其他塑料制品,33
300773,300773.SZ,非银金融-多元金融-多元金融Ⅲ,33
001326,001326.SZ,电子-光学光电子-LED,33
601112,601112.SH,建筑材料-建筑材料-玻璃玻纤,17
301287,301287.SZ,轻工制造-家居用品-文娱用品,33
603709,603709.SH,轻工制造-家居用品-成品家居,17
301203,301203.SZ,环保-环境治理-水务及水治理,33
002840,002840.SZ,食品饮料-食品加工制造-肉制品,33
300830,300830.SZ,计算机-软件开发-垂直应用软件,33
002246,002246.SZ,基础化工-化学制品-民爆用品,33
300780,300780.SZ,机械设备-通用设备-金属制品,33
301149,301149.SZ,基础化工-化学制品-其他化学制品,33
600743,600743.SH,商贸零售-零售-商业物业经营,17
600497,600497.SH,有色金属-工业金属-铅锌,17
300254,300254.SZ,医药生物-化学制药-化学制剂,33
001218,001218.SZ,基础化工-化学制品-其他化学制品,33
300663,300663.SZ,计算机-软件开发-垂直应用软件,33
301118,301118.SZ,基础化工-化学原料-其他化学原料,33
300086,300086.SZ,医药生物-化学制药-化学制剂,33
688671,688671.SH,环保-环保设备-环保设备Ⅲ,17
002594,002594.SZ,汽车-汽车整车-乘用车,33
000983,000983.SZ,煤炭-煤炭开采加工-煤炭开采,33
002995,002995.SZ,传媒-文化传媒-广告营销,33
600262,600262.SH,机械设备-专用设备-能源及重型设备,17
301389,301389.SZ,电子-消费电子-消费电子零部件及组装,33
603993,603993.SH,有色金属-工业金属-铜,17
300289,300289.SZ,医药生物-医疗器械-体外诊断,33
688100,688100.SH,通信-通信设备-通信终端及配件,17
300219,300219.SZ,电子-光学光电子-LED,33
300063,300063.SZ,传媒-文化传媒-广告营销,33
688291,688291.SH,计算机-软件开发-垂直应用软件,17
002591,002591.SZ,基础化工-化学制品-其他化学制品,33
000882,000882.SZ,商贸零售-零售-商业物业经营,33
000758,000758.SZ,有色金属-工业金属-铅锌,33
300041,300041.SZ,基础化工-化学制品-有机硅,33
301319,301319.SZ,电子-电子化学品-电子化学品Ⅲ,33
688499,688499.SH,电力设备-电池-锂电专用设备,17
300316,300316.SZ,电力设备-光伏设备-光伏加工设备,33
300961,300961.SZ,环保-环境治理-水务及水治理,33
600088,600088.SH,传媒-影视院线-影视院线Ⅲ,17
300983,300983.SZ,建筑装饰-建筑装饰-工程咨询服务,33
601231,601231.SH,电子-消费电子-消费电子零部件及组装,17
002993,002993.SZ,电子-消费电子-消费电子零部件及组装,33
300246,300246.SZ,医药生物-医疗器械-医疗设备,33
688387,688387.SH,通信-通信设备-通信网络设备及器件,17
001221,001221.SZ,轻工制造-家居用品-其他家居用品,33
002390,002390.SZ,医药生物-中药-中药Ⅲ,33
920132,920132.BJ,轻工制造-家居用品-成品家居,151
000545,000545.SZ,基础化工-化学原料-钛白粉,33
300631,300631.SZ,环保-环保设备-环保设备Ⅲ,33
603039,603039.SH,计算机-软件开发-横向通用软件,17
603072,603072.SH,有色金属-金属新材料-磁性材料,17
603711,603711.SH,食品饮料-饮料制造-软饮料,17
601311,601311.SH,电力设备-电池-其他电池,17
002963,002963.SZ,建筑装饰-建筑装饰-装饰园林,33
000778,000778.SZ,钢铁-钢铁-普钢,33
688528,688528.SH,机械设备-通用设备-仪器仪表,17
600452,600452.SH,公用事业-电力-电能综合服务,17
301158,301158.SZ,机械设备-专用设备-能源及重型设备,33
000790,000790.SZ,医药生物-中药-中药Ⅲ,33
300196,300196.SZ,建筑材料-建筑材料-玻璃玻纤,33
688189,688189.SH,医药生物-化学制药-化学制剂,17
000048,000048.SZ,农林牧渔-养殖业-生猪养殖,33
600807,600807.SH,医药生物-医疗器械-体外诊断,17
000637,000637.SZ,石油石化-石油加工贸易-石油加工,33
300827,300827.SZ,电力设备-光伏设备-逆变器,33
601368,601368.SH,环保-环境治理-水务及水治理,17
601880,601880.SH,交通运输-港口航运-港口,17
002105,002105.SZ,汽车-汽车服务及其他-其他运输设备,33
002935,002935.SZ,国防军工-军工电子-军工电子Ⅲ,33
002716,002716.SZ,有色金属-贵金属-贵金属Ⅲ,33
301229,301229.SZ,汽车-汽车零部件-底盘与发动机系统,33
300597,300597.SZ,通信-通信服务-通信工程及服务,33
300364,300364.SZ,传媒-文化传媒-数字媒体,33
920249,920249.BJ,通信-通信设备-通信终端及配件,151
301265,301265.SZ,环保-环境治理-固废治理,33
300550,300550.SZ,计算机-软件开发-垂直应用软件,33
688253,688253.SH,医药生物-医疗器械-体外诊断,17
301113,301113.SZ,轻工制造-家居用品-其他家居用品,33
000069,000069.SZ,社会服务-旅游及酒店-旅游综合,33
301189,301189.SZ,电子-消费电子-品牌消费电子,33
600540,600540.SH,农林牧渔-种植业与林业-其他种植业,17
600388,600388.SH,环保-环保设备-环保设备Ⅲ,17
002398,002398.SZ,建筑材料-建筑材料-其他建材,33
002211,002211.SZ,基础化工-化学制品-有机硅,33
002213,002213.SZ,电子-半导体-数字芯片设计,33
920781,920781.BJ,机械设备-专用设备-能源及重型设备,151
002388,002388.SZ,电子-其他电子-其他电子Ⅲ,33
000546,000546.SZ,环保-环境治理-固废治理,33
600791,600791.SH,房地产-房地产-住宅开发,17
920145,920145.BJ,环保-环保设备-环保设备Ⅲ,151
300071,300071.SZ,传媒-文化传媒-广告营销,33
301273,301273.SZ,机械设备-通用设备-其他通用设备,33
600323,600323.SH,环保-环境治理-固废治理,17
920146,920146.BJ,汽车-汽车零部件-底盘与发动机系统,151
301197,301197.SZ,机械设备-通用设备-仪器仪表,33
301150,301150.SZ,电力设备-电池-锂电池,33
600299,600299.SH,基础化工-化学制品-食品及饲料添加剂,17
603028,603028.SH,机械设备-通用设备-金属制品,17
688035,688035.SH,电子-电子化学品-电子化学品Ⅲ,17
002126,002126.SZ,汽车-汽车零部件-底盘与发动机系统,33
002858,002858.SZ,社会服务-其他社会服务-体育,33
002083,002083.SZ,纺织服饰-纺织制造-棉纺,33
601899,601899.SH,有色金属-贵金属-贵金属Ⅲ,17
002155,002155.SZ,有色金属-贵金属-贵金属Ⅲ,33
002248,002248.SZ,机械设备-通用设备-机床工具,33
003036,003036.SZ,机械设备-专用设备-纺织服装设备,33
300082,300082.SZ,基础化工-化学原料-其他化学原料,33
000006,000006.SZ,房地产-房地产-住宅开发,33
300169,300169.SZ,基础化工-化学制品-其他化学制品,33
300383,300383.SZ,通信-通信服务-通信应用增值服务,33
002209,002209.SZ,机械设备-专用设备-印刷包装机械,33
920679,920679.BJ,机械设备-通用设备-金属制品,151
300761,300761.SZ,农林牧渔-养殖业-肉鸡养殖,33
301048,301048.SZ,机械设备-轨交设备-轨交设备Ⅲ,33
300283,300283.SZ,电力设备-电网设备-输变电设备,33
300139,300139.SZ,有色金属-贵金属-贵金属Ⅲ,33
