所属同花顺行业,股票代码,code,market_code
医药生物-医疗器械-体外诊断,688389.SH,688389,17
计算机-IT服务-IT服务Ⅲ,300078.SZ,300078,33
环保-环境治理-水务及水治理,600874.SH,600874,17
石油石化-石油加工贸易-油品石化贸易,001316.SZ,001316,33
电力设备-电网设备-输变电设备,300444.SZ,300444,33
房地产-房地产-住宅开发,600208.SH,600208,17
纺织服饰-服装家纺-服装,002404.SZ,002404,33
计算机-计算机设备-其他计算机设备,002912.SZ,002912,33
计算机-软件开发-垂直应用软件,688588.SH,688588,17
有色金属-小金属-稀土,600111.SH,600111,17
交通运输-机场航运-机场,600897.SH,600897,17
农林牧渔-养殖业-生猪养殖,002157.SZ,002157,33
有色金属-贵金属-贵金属Ⅲ,002155.SZ,002155,33
电力设备-电池-锂电池,002074.SZ,002074,33
交通运输-机场航运-航空运输,002928.SZ,002928,33
医药生物-中药-中药Ⅲ,600771.SH,600771,17
农林牧渔-农产品加工-畜禽饲料,002385.SZ,002385,33
商贸零售-贸易-贸易Ⅲ,600278.SH,600278,17
计算机-IT服务-IT服务Ⅲ,002777.SZ,002777,33
计算机-软件开发-横向通用软件,688692.SH,688692,17
医药生物-化学制药-化学制剂,002653.SZ,002653,33
医药生物-医疗服务-医疗研发外包,002821.SZ,002821,33
电力设备-电池-电池化学品,002340.SZ,002340,33
环保-环境治理-水务及水治理,002573.SZ,002573,33
电力设备-其他电源设备-其他电源设备Ⅲ,601727.SH,601727,17
非银金融-证券-证券Ⅲ,600061.SH,600061,17
机械设备-通用设备-其他通用设备,300441.SZ,300441,33
电力设备-电机-电机Ⅲ,002249.SZ,002249,33
食品饮料-食品加工制造-休闲食品,300783.SZ,300783,33
电子-半导体-数字芯片设计,600198.SH,600198,17
交通运输-物流-物流Ⅲ,002468.SZ,002468,33
计算机-软件开发-垂直应用软件,603990.SH,603990,17
食品饮料-食品加工制造-休闲食品,002847.SZ,002847,33
建筑装饰-建筑装饰-专业工程,002116.SZ,002116,33
交通运输-机场航运-航空运输,600115.SH,600115,17
传媒-游戏-游戏Ⅲ,002624.SZ,002624,33
传媒-文化传媒-出版,601921.SH,601921,17
轻工制造-包装印刷-包装,002191.SZ,002191,33
医药生物-医疗器械-体外诊断,688338.SH,688338,17
纺织服饰-服装家纺-服装,002154.SZ,002154,33
公用事业-燃气-燃气Ⅲ,603689.SH,603689,17
传媒-文化传媒-广告营销,603598.SH,603598,17
非银金融-证券-证券Ⅲ,601162.SH,601162,17
钢铁-钢铁-特钢,600399.SH,600399,17
计算机-软件开发-垂直应用软件,688579.SH,688579,17
电力设备-电池-电池化学品,300409.SZ,300409,33
房地产-房地产-产业地产,600604.SH,600604,17
电子-光学光电子-LED,603515.SH,603515,17
农林牧渔-养殖业-肉鸡养殖,002458.SZ,002458,33
商贸零售-零售-商业物业经营,600655.SH,600655,17
计算机-IT服务-IT服务Ⅲ,301556.SZ,301556,33
商贸零售-零售-百货零售,002419.SZ,002419,33
计算机-计算机设备-安防设备,002528.SZ,002528,33
交通运输-公路铁路运输-高速公路,000886.SZ,000886,33
医药生物-化学制药-化学制剂,688247.SH,688247,17
有色金属-工业金属-铜,601212.SH,601212,17
医药生物-生物制品-疫苗,688185.SH,688185,17
计算机-计算机设备-其他计算机设备,300386.SZ,300386,33
医药生物-化学制药-化学制剂,000597.SZ,000597,33
机械设备-工程机械-工程机械Ⅲ,603638.SH,603638,17
计算机-软件开发-垂直应用软件,300271.SZ,300271,33
机械设备-通用设备-仪器仪表,300720.SZ,300720,33
电子-消费电子-品牌消费电子,002351.SZ,002351,33
社会服务-其他社会服务-专业服务,603060.SH,603060,17
电力设备-电池-锂电池,300207.SZ,300207,33
国防军工-军工电子-军工电子Ⅲ,600855.SH,600855,17
医药生物-医疗器械-医疗设备,688626.SH,688626,17
医药生物-医疗器械-体外诊断,300396.SZ,300396,33
